"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"html-keyboard-response","16","545973","0.0-5.0-3.3","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$78<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$78<br><br>now","$80<br>in<br>12 weeks","1","78","80","12",""
"html-keyboard-response","17","546475","0.0-5.0-1.4","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","18","549201","0.0-5.0-2.4","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","2725","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$60<br>in<br>3 weeks","0","25","60","3","THEN"
"html-keyboard-response","19","549453","0.0-5.0-3.4","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","0","25","60","3",""
"html-keyboard-response","20","549954","0.0-5.0-1.5","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","21","552850","0.0-5.0-2.5","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","2894","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3","THEN"
"html-keyboard-response","22","553101","0.0-5.0-3.5","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3",""
"html-keyboard-response","23","553603","0.0-5.0-1.6","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","24","556825","0.0-5.0-2.6","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","3222","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$34<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br><br>now","$50<br>in<br>6 weeks","1","34","50","6","NOW"
"html-keyboard-response","25","557077","0.0-5.0-3.6","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","1","34","50","6",""
"html-keyboard-response","26","557579","0.0-5.0-1.7","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","27","559329","0.0-5.0-2.7","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","1750","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br><br>now","$30<br>in<br>12 weeks","0","28","30","12","NOW"
"html-keyboard-response","28","559581","0.0-5.0-3.7","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br><br>now","$30<br>in<br>12 weeks","0","28","30","12",""
"html-keyboard-response","29","560083","0.0-5.0-1.8","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","30","562745","0.0-5.0-2.8","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","2662","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12","NOW"
"html-keyboard-response","31","562997","0.0-5.0-3.8","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12",""
"html-keyboard-response","32","563498","0.0-5.0-1.9","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","33","567394","0.0-5.0-2.9","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","3894","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$80<br>in<br>3 weeks","1","54","80","3","NOW"
"html-keyboard-response","34","567645","0.0-5.0-3.9","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$80<br>in<br>3 weeks","1","54","80","3",""
"html-keyboard-response","35","568146","0.0-5.0-1.10","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","36","570681","0.0-5.0-2.10","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","2534","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1","THEN"
"html-keyboard-response","37","570933","0.0-5.0-3.10","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>1 week</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1",""
"html-keyboard-response","38","571434","0.0-5.0-1.11","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","39","574433","0.0-5.0-2.11","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","2999","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br><br>now","$35<br>in<br>2 weeks","0","15","35","2","THEN"
"html-keyboard-response","40","574685","0.0-5.0-3.11","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15<br><br>now","$35<br>in<br>2 weeks","0","15","35","2",""
"html-keyboard-response","41","575187","0.0-5.0-1.12","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","42","578074","0.0-5.0-2.12","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","2886","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","THEN"
"html-keyboard-response","43","578326","0.0-5.0-3.12","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2",""
"html-keyboard-response","44","578828","0.0-5.0-1.13","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","45","580266","0.0-5.0-2.13","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","1436","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","NOW"
"html-keyboard-response","46","580517","0.0-5.0-3.13","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$49<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6",""
"html-keyboard-response","47","581018","0.0-5.0-1.14","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","48","583913","0.0-5.0-2.14","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","2894","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$69<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br><br>now","$85<br>in<br>6 weeks","1","69","85","6","NOW"
"html-keyboard-response","49","584165","0.0-5.0-3.14","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$69<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br><br>now","$85<br>in<br>6 weeks","1","69","85","6",""
"html-keyboard-response","50","584667","0.0-5.0-1.15","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","51","587178","0.0-5.0-2.15","5d13e3e6e51708001a43fa66","bdp_td","Mon Mar 27 2023 12:50:48 GMT-0700 (Pacific Daylight Time)","621554","","","","offer","","","2510","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br><br>now","$25<br>in<br>6 weeks","0","19","25","6","THEN"
