"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen","numBlurs"
"html-keyboard-response","17","55411","0.0-5.0-2.4","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","2527","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1","THEN",""
"html-keyboard-response","18","55666","0.0-5.0-3.4","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>1 week</font></div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1","",""
"html-keyboard-response","19","56173","0.0-5.0-1.5","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","20","58659","0.0-5.0-2.5","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","2480","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6","THEN",""
"html-keyboard-response","21","58914","0.0-5.0-3.5","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6","",""
"html-keyboard-response","22","59421","0.0-5.0-1.6","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","23","62323","0.0-5.0-2.6","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","2896","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$34<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$50<br>in<br>6 weeks","1","34","50","6","THEN",""
"html-keyboard-response","24","62580","0.0-5.0-3.6","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>6 weeks</font></div></div><div class='cr'><div class='vertical-center'>$34<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","1","34","50","6","",""
"html-keyboard-response","25","63087","0.0-5.0-1.7","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","26","64739","0.0-5.0-2.7","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","1646","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$78<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$78<br><br>now","$80<br>in<br>12 weeks","1","78","80","12","NOW",""
"html-keyboard-response","27","64995","0.0-5.0-3.7","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$78<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$78<br><br>now","$80<br>in<br>12 weeks","1","78","80","12","",""
"html-keyboard-response","28","65502","0.0-5.0-1.8","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","29","67715","0.0-5.0-2.8","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","2207","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12","NOW",""
"html-keyboard-response","30","67971","0.0-5.0-3.8","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12","",""
"html-keyboard-response","31","68477","0.0-5.0-1.9","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","32","70147","0.0-5.0-2.9","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","1665","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$47<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12","NOW",""
"html-keyboard-response","33","70403","0.0-5.0-3.9","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12","",""
"html-keyboard-response","34","70910","0.0-5.0-1.10","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","35","72323","0.0-5.0-2.10","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","1407","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br><br>now","$55<br>in<br>12 weeks","0","54","55","12","NOW",""
"html-keyboard-response","36","72579","0.0-5.0-3.10","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br><br>now","$55<br>in<br>12 weeks","0","54","55","12","",""
"html-keyboard-response","37","73086","0.0-5.0-1.11","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","38","74787","0.0-5.0-2.11","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","1694","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","THEN",""
"html-keyboard-response","39","75043","0.0-5.0-3.11","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","",""
"html-keyboard-response","40","75550","0.0-5.0-1.12","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","41","77299","0.0-5.0-2.12","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","1742","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$11<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11<br><br>now","$30<br>in<br>2 weeks","1","11","30","2","THEN",""
"html-keyboard-response","42","77554","0.0-5.0-3.12","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>2 weeks</font></div></div><div class='cr'><div class='vertical-center'>$11<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11<br><br>now","$30<br>in<br>2 weeks","1","11","30","2","",""
"html-keyboard-response","43","78062","0.0-5.0-1.13","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","44","79538","0.0-5.0-2.13","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","1470","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12","NOW",""
"html-keyboard-response","45","79794","0.0-5.0-3.13","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12","",""
"html-keyboard-response","46","80301","0.0-5.0-1.14","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","47","82147","0.0-5.0-2.14","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","1840","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","THEN",""
"html-keyboard-response","48","82402","0.0-5.0-3.14","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","",""
"html-keyboard-response","49","82910","0.0-5.0-1.15","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","50","84274","0.0-5.0-2.15","63ed9dbc1c7838ffcbb42142","bdp_td","Sun Mar 26 2023 13:47:52 GMT-0700 (Pacific Daylight Time)","116043","","1358","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$31<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br><br>now","$85<br>in<br>1 week","1","31","85","1","THEN",""
