"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","9","45456","0.0-5.0-2.1","","1071","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","10","45709","0.0-5.0-3.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","11","46211","0.0-5.0-1.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","12","49617","0.0-5.0-2.2","","3406","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","13","49871","0.0-5.0-3.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","14","50386","0.0-5.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","15","53312","0.0-5.0-2.3","","2925","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$15<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15<br><br>now","$35<br>in<br>2 weeks","1","15","35","2","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","16","53564","0.0-5.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>2 weeks</font></div></div><div class='cr'><div class='vertical-center'>$15<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15<br><br>now","$35<br>in<br>2 weeks","1","15","35","2",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","17","54071","0.0-5.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","18","55184","0.0-5.0-2.4","","1113","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","19","55443","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","20","55959","0.0-5.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","21","59952","0.0-5.0-2.5","","3992","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$80<br><br>now","$85<br>in<br>12 weeks","0","80","85","12","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","22","60205","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>12 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$80<br><br>now","$85<br>in<br>12 weeks","0","80","85","12",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","23","60706","0.0-5.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","24","62241","0.0-5.0-2.6","","1533","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","25","62509","0.0-5.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","26","63013","0.0-5.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","27","65119","0.0-5.0-2.7","","2106","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br><br>now","$30<br>in<br>2 weeks","0","11","30","2","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","28","65374","0.0-5.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br><br>now","$30<br>in<br>2 weeks","0","11","30","2",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","29","65877","0.0-5.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","30","66848","0.0-5.0-2.8","","971","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","31","67104","0.0-5.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$27<br><br>now","$50<br>in<br>3 weeks","0","27","50","3",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","32","67615","0.0-5.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","33","68832","0.0-5.0-2.9","","1217","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br><br>now","$85<br>in<br>6 weeks","0","69","85","6","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","34","69095","0.0-5.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br><br>now","$85<br>in<br>6 weeks","0","69","85","6",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","35","69609","0.0-5.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","36","71008","0.0-5.0-2.10","","1398","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","37","71272","0.0-5.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>12 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","38","71774","0.0-5.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","39","73792","0.0-5.0-2.11","","2015","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$28<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br><br>now","$30<br>in<br>12 weeks","1","28","30","12","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","40","74054","0.0-5.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>12 weeks</font></div></div><div class='cr'><div class='vertical-center'>$28<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br><br>now","$30<br>in<br>12 weeks","1","28","30","12",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","41","74567","0.0-5.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","42","76672","0.0-5.0-2.12","","2103","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$67<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br><br>now","$75<br>in<br>12 weeks","1","67","75","12","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","43","76923","0.0-5.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>12 weeks</font></div></div><div class='cr'><div class='vertical-center'>$67<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br><br>now","$75<br>in<br>12 weeks","1","67","75","12",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","44","77439","0.0-5.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","45","78704","0.0-5.0-2.13","","1264","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br><br>now","$25<br>in<br>3 weeks","0","14","25","3","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","46","78965","0.0-5.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br><br>now","$25<br>in<br>3 weeks","0","14","25","3",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","47","79479","0.0-5.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","48","80495","0.0-5.0-2.14","","1016","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1","THEN"
"","","","offerFB","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","49","80755","0.0-5.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>1 week</font></div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1",""
"","","","FIX","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","50","81256","0.0-5.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f721a81ee2a860fe028a8a4","bdp_td","Sun Apr 09 2023 16:49:54 GMT-0700 (Pacific Daylight Time)","124386","html-keyboard-response","51","83103","0.0-5.0-2.15","","1846","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3","THEN"
