"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen","numBlurs"
"html-keyboard-response","21","67499","0.0-5.0-3.5","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br><br>now","$30<br>in<br>2 weeks","0","11","30","2","",""
"html-keyboard-response","22","68000","0.0-5.0-1.6","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","23","69350","0.0-5.0-2.6","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1348","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br><br>now","$35<br>in<br>2 weeks","0","15","35","2","THEN",""
"html-keyboard-response","24","69602","0.0-5.0-3.6","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15<br><br>now","$35<br>in<br>2 weeks","0","15","35","2","",""
"html-keyboard-response","25","70104","0.0-5.0-1.7","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","26","71350","0.0-5.0-2.7","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1244","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$19<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$19<br><br>now","$25<br>in<br>6 weeks","1","19","25","6","THEN",""
"html-keyboard-response","27","71603","0.0-5.0-3.7","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>in<br>6 weeks</font></div></div><div class='cr'><div class='vertical-center'>$19<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$19<br><br>now","$25<br>in<br>6 weeks","1","19","25","6","",""
"html-keyboard-response","28","72106","0.0-5.0-1.8","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","29","73255","0.0-5.0-2.8","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1148","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6","THEN",""
"html-keyboard-response","30","73508","0.0-5.0-3.8","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6","",""
"html-keyboard-response","31","74010","0.0-5.0-1.9","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","32","74912","0.0-5.0-2.9","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","900","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3","THEN",""
"html-keyboard-response","33","75165","0.0-5.0-3.9","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3","",""
"html-keyboard-response","34","75668","0.0-5.0-1.10","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","35","76476","0.0-5.0-2.10","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","807","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$80<br>in<br>3 weeks","0","54","80","3","THEN",""
"html-keyboard-response","36","76729","0.0-5.0-3.10","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$80<br>in<br>3 weeks","0","54","80","3","",""
"html-keyboard-response","37","77232","0.0-5.0-1.11","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","38","77969","0.0-5.0-2.11","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","736","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br><br>now","$55<br>in<br>1 week","0","20","55","1","THEN",""
"html-keyboard-response","39","78222","0.0-5.0-3.11","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>1 week</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br><br>now","$55<br>in<br>1 week","0","20","55","1","",""
"html-keyboard-response","40","78723","0.0-5.0-1.12","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","41","79438","0.0-5.0-2.12","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","713","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","THEN",""
"html-keyboard-response","42","79691","0.0-5.0-3.12","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","",""
"html-keyboard-response","43","80193","0.0-5.0-1.13","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","44","80822","0.0-5.0-2.13","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","628","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$14<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3","THEN",""
"html-keyboard-response","45","81075","0.0-5.0-3.13","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$14<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3","",""
"html-keyboard-response","46","81577","0.0-5.0-1.14","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","47","82611","0.0-5.0-2.14","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1032","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$55<br>in<br>12 weeks","1","54","55","12","NOW",""
"html-keyboard-response","48","82863","0.0-5.0-3.14","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$55<br>in<br>12 weeks","1","54","55","12","",""
"html-keyboard-response","49","83366","0.0-5.0-1.15","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","50","84448","0.0-5.0-2.15","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","1080","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br><br>now","$35<br>in<br>3 weeks","0","24","35","3","THEN",""
"html-keyboard-response","51","84700","0.0-5.0-3.15","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br><br>now","$35<br>in<br>3 weeks","0","24","35","3","",""
"html-keyboard-response","52","85203","0.0-5.0-1.16","631bc422eec20143118ad66b","bdp_td","Mon Mar 27 2023 12:52:04 GMT-0400 (Eastern Daylight Time)","105471","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
