"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen","numBlurs"
"html-keyboard-response","9","37527","0.0-5.0-3.1","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12","",""
"html-keyboard-response","10","38029","0.0-5.0-1.2","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","11","40148","0.0-5.0-2.2","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","2117","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br><br>now","$25<br>in<br>3 weeks","0","14","25","3","NOW",""
"html-keyboard-response","12","40403","0.0-5.0-3.2","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br><br>now","$25<br>in<br>3 weeks","0","14","25","3","",""
"html-keyboard-response","13","40906","0.0-5.0-1.3","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","14","42928","0.0-5.0-2.3","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","2021","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$33<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br><br>now","$80<br>in<br>2 weeks","1","33","80","2","THEN",""
"html-keyboard-response","15","43181","0.0-5.0-3.3","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='cr'><div class='vertical-center'>$33<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","1","33","80","2","",""
"html-keyboard-response","16","43682","0.0-5.0-1.4","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","17","45582","0.0-5.0-2.4","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","1898","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","NOW",""
"html-keyboard-response","18","45836","0.0-5.0-3.4","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$49<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","",""
"html-keyboard-response","19","46337","0.0-5.0-1.5","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","20","49473","0.0-5.0-2.5","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","3135","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$80<br>in<br>3 weeks","1","54","80","3","NOW",""
"html-keyboard-response","21","49728","0.0-5.0-3.5","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$80<br>in<br>3 weeks","1","54","80","3","",""
"html-keyboard-response","22","50230","0.0-5.0-1.6","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","23","52000","0.0-5.0-2.6","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","1768","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1","THEN",""
"html-keyboard-response","24","52253","0.0-5.0-3.6","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>1 week</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1","",""
"html-keyboard-response","25","52755","0.0-5.0-1.7","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","26","54817","0.0-5.0-2.7","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","2059","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$11<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11<br><br>now","$30<br>in<br>2 weeks","1","11","30","2","THEN",""
"html-keyboard-response","27","55070","0.0-5.0-3.7","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>2 weeks</font></div></div><div class='cr'><div class='vertical-center'>$11<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11<br><br>now","$30<br>in<br>2 weeks","1","11","30","2","",""
"html-keyboard-response","28","55572","0.0-5.0-1.8","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","29","57340","0.0-5.0-2.8","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","1767","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$40<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6","NOW",""
"html-keyboard-response","30","57593","0.0-5.0-3.8","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6","",""
"html-keyboard-response","31","58096","0.0-5.0-1.9","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","32","60008","0.0-5.0-2.9","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","1911","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$47<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12","NOW",""
"html-keyboard-response","33","60261","0.0-5.0-3.9","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12","",""
"html-keyboard-response","34","60763","0.0-5.0-1.10","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","35","63390","0.0-5.0-2.10","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","2626","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6","NOW",""
"html-keyboard-response","36","63643","0.0-5.0-3.10","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6","",""
"html-keyboard-response","37","64144","0.0-5.0-1.11","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","38","65944","0.0-5.0-2.11","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","1798","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","THEN",""
"html-keyboard-response","39","66196","0.0-5.0-3.11","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","1","25","60","3","",""
"html-keyboard-response","40","66701","0.0-5.0-1.12","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","41","68445","0.0-5.0-2.12","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","1743","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$69<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br><br>now","$85<br>in<br>6 weeks","1","69","85","6","NOW",""
"html-keyboard-response","42","68698","0.0-5.0-3.12","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$69<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br><br>now","$85<br>in<br>6 weeks","1","69","85","6","",""
"html-keyboard-response","43","69203","0.0-5.0-1.13","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","44","70683","0.0-5.0-2.13","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","1477","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$28<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br><br>now","$30<br>in<br>12 weeks","1","28","30","12","NOW",""
"html-keyboard-response","45","70936","0.0-5.0-3.13","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$28<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br><br>now","$30<br>in<br>12 weeks","1","28","30","12","",""
"html-keyboard-response","46","71437","0.0-5.0-1.14","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","47","73491","0.0-5.0-2.14","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","2051","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","NOW",""
"html-keyboard-response","48","73743","0.0-5.0-3.14","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","",""
"html-keyboard-response","49","74247","0.0-5.0-1.15","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","50","76280","0.0-5.0-2.15","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","2032","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12","NOW",""
"html-keyboard-response","51","76533","0.0-5.0-3.15","60ff4339f5ffb265d16b144f","bdp_td","Mon Mar 27 2023 16:29:36 GMT-0400 (Eastern Daylight Time)","109814","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12","",""
