"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"html-keyboard-response","18","40354","0.0-5.0-2.4","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","1355","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br><br>now","$75<br>in<br>12 weeks","0","67","75","12","THEN"
"html-keyboard-response","19","40607","0.0-5.0-3.4","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>12 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br><br>now","$75<br>in<br>12 weeks","0","67","75","12",""
"html-keyboard-response","20","41109","0.0-5.0-1.5","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","21","43216","0.0-5.0-2.5","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","2106","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$22<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br><br>now","$25<br>in<br>12 weeks","1","22","25","12","NOW"
"html-keyboard-response","22","43468","0.0-5.0-3.5","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br><br>now","$25<br>in<br>12 weeks","1","22","25","12",""
"html-keyboard-response","23","43971","0.0-5.0-1.6","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","24","45537","0.0-5.0-2.6","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","1565","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$15<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15<br><br>now","$35<br>in<br>2 weeks","1","15","35","2","THEN"
"html-keyboard-response","25","45789","0.0-5.0-3.6","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>2 weeks</font></div></div><div class='cr'><div class='vertical-center'>$15<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15<br><br>now","$35<br>in<br>2 weeks","1","15","35","2",""
"html-keyboard-response","26","46292","0.0-5.0-1.7","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","27","47425","0.0-5.0-2.7","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","1133","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$34<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$35<br>in<br>12 weeks","1","34","35","12","THEN"
"html-keyboard-response","28","47678","0.0-5.0-3.7","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>12 weeks</font></div></div><div class='cr'><div class='vertical-center'>$34<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$35<br>in<br>12 weeks","1","34","35","12",""
"html-keyboard-response","29","48180","0.0-5.0-1.8","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","30","49474","0.0-5.0-2.8","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","1292","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$80<br>in<br>3 weeks","0","54","80","3","THEN"
"html-keyboard-response","31","49726","0.0-5.0-3.8","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$80<br>in<br>3 weeks","0","54","80","3",""
"html-keyboard-response","32","50228","0.0-5.0-1.9","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","33","50972","0.0-5.0-2.9","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","742","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$78<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br><br>now","$80<br>in<br>12 weeks","1","78","80","12","THEN"
"html-keyboard-response","34","51224","0.0-5.0-3.9","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>12 weeks</font></div></div><div class='cr'><div class='vertical-center'>$78<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br><br>now","$80<br>in<br>12 weeks","1","78","80","12",""
"html-keyboard-response","35","51727","0.0-5.0-1.10","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","36","52341","0.0-5.0-2.10","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","614","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br><br>now","$30<br>in<br>12 weeks","0","28","30","12","THEN"
"html-keyboard-response","37","52594","0.0-5.0-3.10","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>12 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br><br>now","$30<br>in<br>12 weeks","0","28","30","12",""
"html-keyboard-response","38","53095","0.0-5.0-1.11","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","39","54848","0.0-5.0-2.11","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","1751","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","THEN"
"html-keyboard-response","40","55099","0.0-5.0-3.11","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6",""
"html-keyboard-response","41","55602","0.0-5.0-1.12","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","42","56640","0.0-5.0-2.12","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","1036","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$31<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br><br>now","$85<br>in<br>1 week","1","31","85","1","THEN"
"html-keyboard-response","43","56892","0.0-5.0-3.12","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>1 week</font></div></div><div class='cr'><div class='vertical-center'>$31<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br><br>now","$85<br>in<br>1 week","1","31","85","1",""
"html-keyboard-response","44","57393","0.0-5.0-1.13","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","45","59552","0.0-5.0-2.13","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","2158","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$60<br>in<br>12 weeks","1","54","60","12","NOW"
"html-keyboard-response","46","59805","0.0-5.0-3.13","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$60<br>in<br>12 weeks","1","54","60","12",""
"html-keyboard-response","47","60307","0.0-5.0-1.14","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","48","61918","0.0-5.0-2.14","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offer","","","1610","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$14<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3","THEN"
"html-keyboard-response","49","62170","0.0-5.0-3.14","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$14<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3",""
"html-keyboard-response","50","62672","0.0-5.0-1.15","62f6bc18e456bdf4bc90dd7b","bdp_td","Thu Mar 30 2023 15:22:22 GMT-0400 (Eastern Daylight Time)","91178","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
