"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","8","42382","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","9","44289","0.0-5.0-2.1","","1903","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$80<br>in<br>3 weeks","0","54","80","3","THEN"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","10","44552","0.0-5.0-3.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$80<br>in<br>3 weeks","0","54","80","3",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","11","45057","0.0-5.0-1.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","12","46921","0.0-5.0-2.2","","1863","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$19<br><br>now","$25<br>in<br>6 weeks","0","19","25","6","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","13","47185","0.0-5.0-3.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$19<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$19<br><br>now","$25<br>in<br>6 weeks","0","19","25","6",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","14","47691","0.0-5.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","15","49783","0.0-5.0-2.3","","2091","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","16","50048","0.0-5.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$50<br>in<br>6 weeks","0","34","50","6",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","17","50554","0.0-5.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","18","52170","0.0-5.0-2.4","","1615","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","19","52425","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br><br>now","$25<br>in<br>12 weeks","0","22","25","12",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","20","52927","0.0-5.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","21","54823","0.0-5.0-2.5","","1896","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$78<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$78<br><br>now","$80<br>in<br>12 weeks","1","78","80","12","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","22","55081","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$78<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$78<br><br>now","$80<br>in<br>12 weeks","1","78","80","12",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","23","55585","0.0-5.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","24","57832","0.0-5.0-2.6","","2246","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$60<br>in<br>3 weeks","0","25","60","3","THEN"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","25","58086","0.0-5.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","0","25","60","3",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","26","58593","0.0-5.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","27","60329","0.0-5.0-2.7","","1735","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$40<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","28","60592","0.0-5.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","29","61099","0.0-5.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","30","62918","0.0-5.0-2.8","","1819","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","THEN"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","31","63183","0.0-5.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","32","63690","0.0-5.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","33","65255","0.0-5.0-2.9","","1565","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$60<br>in<br>12 weeks","1","54","60","12","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","34","65508","0.0-5.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$60<br>in<br>12 weeks","1","54","60","12",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","35","66011","0.0-5.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","36","68110","0.0-5.0-2.10","","2096","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1","THEN"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","37","68368","0.0-5.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>1 week</font></div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","38","68875","0.0-5.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","39","71075","0.0-5.0-2.11","","2199","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3","THEN"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","40","71326","0.0-5.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","41","71832","0.0-5.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","42","73322","0.0-5.0-2.12","","1489","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$55<br>in<br>12 weeks","1","54","55","12","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","43","73589","0.0-5.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$55<br>in<br>12 weeks","1","54","55","12",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","44","74095","0.0-5.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","45","75955","0.0-5.0-2.13","","1859","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","46","76211","0.0-5.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","47","76713","0.0-5.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","48","78787","0.0-5.0-2.14","","2072","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","49","79046","0.0-5.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$49<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","50","79551","0.0-5.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","51","81039","0.0-5.0-2.15","","1487","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$47<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12","NOW"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_td","Tue Mar 28 2023 11:10:09 GMT-0400 (Eastern Daylight Time)","109753","html-keyboard-response","52","81293","0.0-5.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br><br>now","$50<br>in<br>12 weeks","1","47","50","12",""
