"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","14","76002","0.0-5.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","15","78347","0.0-5.0-2.3","","2343","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$21<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$21","$25","0","21","25","SURE"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","16","78610","0.0-5.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$21<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$21","$25","0","21","25",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","17","79112","0.0-5.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","18","82547","0.0-5.0-2.4","","3433","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$36<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$18<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$18","$36","1","18","36","SURE"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","19","82804","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$36<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$18<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$18","$36","1","18","36",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","20","83307","0.0-5.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","21","85954","0.0-5.0-2.5","","2646","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$45<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$8","$45","0","8","45","RISKY"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","22","86215","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$45<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$8","$45","0","8","45",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","23","86719","0.0-5.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","24","89707","0.0-5.0-2.6","","2988","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$13","$24","0","13","24","SURE"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","25","89973","0.0-5.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$13<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$13","$24","0","13","24",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","26","90476","0.0-5.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","27","94123","0.0-5.0-2.7","","3645","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$39<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$18<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$18","$39","1","18","39","SURE"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","28","94388","0.0-5.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$39<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$18<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$18","$39","1","18","39",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","29","94890","0.0-5.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","30","99843","0.0-5.0-2.8","","4952","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15","$34","1","15","34","SURE"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","31","100109","0.0-5.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$15<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15","$34","1","15","34",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","32","100612","0.0-5.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","33","103643","0.0-5.0-2.9","","3031","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11","$26","1","11","26","RISKY"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","34","103900","0.0-5.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$26<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11","$26","1","11","26",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","35","104413","0.0-5.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","36","106371","0.0-5.0-2.10","","1957","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$1","$30","1","1","30","RISKY"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","37","106622","0.0-5.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$1","$30","1","1","30",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","38","107126","0.0-5.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","39","110204","0.0-5.0-2.11","","3077","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$48<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34","$48","1","34","48","SURE"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","40","110461","0.0-5.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$48<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34","$48","1","34","48",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","41","110967","0.0-5.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","42","113515","0.0-5.0-2.12","","2547","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$37<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$37","$44","1","37","44","SURE"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","43","113773","0.0-5.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$37<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$37","$44","1","37","44",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","44","114277","0.0-5.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","45","118347","0.0-5.0-2.13","","4067","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$21<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$2","$21","1","2","21","RISKY"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","46","118604","0.0-5.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$21<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$2","$21","1","2","21",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","47","119109","0.0-5.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","48","125948","0.0-5.0-2.14","","6837","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$50<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$5","$50","0","5","50","RISKY"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","49","126206","0.0-5.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$5","$50","0","5","50",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","50","126709","0.0-5.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","51","128364","0.0-5.0-2.15","","1654","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$29<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$29","$46","0","29","46","SURE"
"","","","offerFB","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","52","128617","0.0-5.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$29<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$29","$46","0","29","46",""
"","","","FIX","63d404f4eaf69448ef9e09e6","bdp_rd","Tue Mar 28 2023 20:34:23 GMT-0700 (Pacific Daylight Time)","300110","html-keyboard-response","53","129120","0.0-5.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
