"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","13","43808","0.0-5.0-3.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$13<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$13","$24","0","13","24",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","14","44313","0.0-5.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","15","46318","0.0-5.0-2.3","","2004","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$13","$41","1","13","41","RISKY"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","16","46573","0.0-5.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$41<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$13","$41","1","13","41",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","17","47077","0.0-5.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","18","49014","0.0-5.0-2.4","","1936","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20","$37","0","20","37","SURE"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","19","49277","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20","$37","0","20","37",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","20","49780","0.0-5.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","21","52192","0.0-5.0-2.5","","2412","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22","$42","1","22","42","RISKY"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","22","52449","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$42<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22","$42","1","22","42",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","23","52953","0.0-5.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","24","55474","0.0-5.0-2.6","","2520","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$58<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$58","$69","0","58","69","SURE"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","25","55729","0.0-5.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$58<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$58","$69","0","58","69",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","26","56232","0.0-5.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","27","57605","0.0-5.0-2.7","","1371","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$64<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$2","$64","0","2","64","RISKY"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","28","57869","0.0-5.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$64<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$2","$64","0","2","64",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","29","58371","0.0-5.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","30","59734","0.0-5.0-2.8","","1362","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20","$80","1","20","80","RISKY"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","31","59994","0.0-5.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20","$80","1","20","80",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","32","60499","0.0-5.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","33","62568","0.0-5.0-2.9","","2068","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15","$31","1","15","31","SURE"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","34","62823","0.0-5.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$15<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15","$31","1","15","31",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","35","63326","0.0-5.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","36","64972","0.0-5.0-2.10","","1645","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$3","$17","1","3","17","RISKY"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","37","65233","0.0-5.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$17<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$3","$17","1","3","17",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","38","65736","0.0-5.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","39","67714","0.0-5.0-2.11","","1977","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$29<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14","$29","0","14","29","RISKY"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","40","67978","0.0-5.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$29<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14","$29","0","14","29",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","41","68484","0.0-5.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","42","69826","0.0-5.0-2.12","","1340","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$37","$44","0","37","44","SURE"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","43","70081","0.0-5.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$37<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$37","$44","0","37","44",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","44","70587","0.0-5.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","45","72559","0.0-5.0-2.13","","1969","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$10","$19","1","10","19","SURE"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","46","72810","0.0-5.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$10<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$10","$19","1","10","19",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","47","73315","0.0-5.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","48","75007","0.0-5.0-2.14","","1691","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$98<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$53","$98","1","53","98","RISKY"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","49","75273","0.0-5.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$98<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$53","$98","1","53","98",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","50","75779","0.0-5.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","51","77228","0.0-5.0-2.15","","1448","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$12","$35","1","12","35","RISKY"
"","","","offerFB","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","52","77486","0.0-5.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$12","$35","1","12","35",""
"","","","FIX","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","53","77993","0.0-5.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63b82398bbe6a599972413ad","bdp_rd","Tue Mar 28 2023 11:12:02 GMT-0400 (Eastern Daylight Time)","180851","html-keyboard-response","54","79184","0.0-5.0-2.16","","1189","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$12<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$3","$12","1","3","12","RISKY"
