"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","23","31881","0.0-5.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","24","33452","0.0-5.0-2.6","","1571","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$13","$24","0","13","24","SURE"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","25","33709","0.0-5.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$13<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$13","$24","0","13","24",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","26","34220","0.0-5.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","27","36453","0.0-5.0-2.7","","2233","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$47<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27","$47","0","27","47","SURE"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","28","36718","0.0-5.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$27<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$47<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27","$47","0","27","47",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","29","37234","0.0-5.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","30","38076","0.0-5.0-2.8","","841","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$1","$33","1","1","33","RISKY"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","31","38327","0.0-5.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$33<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$1","$33","1","1","33",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","32","38830","0.0-5.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","33","40461","0.0-5.0-2.9","","1631","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$28<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$16","$28","0","16","28","SURE"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","34","40716","0.0-5.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$16<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$28<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$16","$28","0","16","28",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","35","41229","0.0-5.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","36","42180","0.0-5.0-2.10","","949","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20","$37","0","20","37","RISKY"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","37","42442","0.0-5.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$37<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20","$37","0","20","37",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","38","42956","0.0-5.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","39","45005","0.0-5.0-2.11","","2048","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$34<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15","$34","0","15","34","RISKY"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","40","45259","0.0-5.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15","$34","0","15","34",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","41","45761","0.0-5.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","42","47009","0.0-5.0-2.12","","1248","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$26<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11","$26","0","11","26","RISKY"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","43","47270","0.0-5.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$26<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11","$26","0","11","26",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","44","47785","0.0-5.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","45","49276","0.0-5.0-2.13","","1490","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$66<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33","$66","1","33","66","SURE"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","46","49535","0.0-5.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$66<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$33<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33","$66","1","33","66",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","47","50048","0.0-5.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","48","51624","0.0-5.0-2.14","","1575","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$4","$11","1","4","11","RISKY"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","49","51876","0.0-5.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$11<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$4","$11","1","4","11",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","50","52390","0.0-5.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","51","53235","0.0-5.0-2.15","","843","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$80<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20","$80","0","20","80","RISKY"
"","","","offerFB","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","52","53486","0.0-5.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20","$80","0","20","80",""
"","","","FIX","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","53","53997","0.0-5.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5d9303bbc400a90018821b13","bdp_rd","Sat Mar 25 2023 19:54:18 GMT-0400 (Eastern Daylight Time)","135107","html-keyboard-response","54","55397","0.0-5.0-2.16","","1399","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$29<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14","$29","0","14","29","RISKY"
