"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"html-keyboard-response","14","33563","0.0-5.0-2.3","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","1256","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$64<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$2","$64","1","2","64","SURE"
"html-keyboard-response","15","33815","0.0-5.0-3.3","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$64<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$2<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$2","$64","1","2","64",""
"html-keyboard-response","16","34317","0.0-5.0-1.4","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","17","35976","0.0-5.0-2.4","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","1657","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$63<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$63","$100","0","63","10","SURE"
"html-keyboard-response","18","36228","0.0-5.0-3.4","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$63<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$63","$100","0","63","10",""
"html-keyboard-response","19","36731","0.0-5.0-1.5","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","20","37671","0.0-5.0-2.5","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","939","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$30","$68","0","30","68","SURE"
"html-keyboard-response","21","37923","0.0-5.0-3.5","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$30","$68","0","30","68",""
"html-keyboard-response","22","38424","0.0-5.0-1.6","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","23","39631","0.0-5.0-2.6","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","1206","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$98<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$53","$98","1","53","98","SURE"
"html-keyboard-response","24","39883","0.0-5.0-3.6","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$98<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$53<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$53","$98","1","53","98",""
"html-keyboard-response","25","40384","0.0-5.0-1.7","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","26","41568","0.0-5.0-2.7","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","1183","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20","$80","1","20","80","SURE"
"html-keyboard-response","27","41820","0.0-5.0-3.7","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20","$80","1","20","80",""
"html-keyboard-response","28","42322","0.0-5.0-1.8","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","29","43240","0.0-5.0-2.8","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","918","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$62<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11","$62","1","11","62","SURE"
"html-keyboard-response","30","43493","0.0-5.0-3.8","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$62<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$11<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11","$62","1","11","62",""
"html-keyboard-response","31","43995","0.0-5.0-1.9","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","32","45192","0.0-5.0-2.9","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","1197","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$27<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$12","$27","0","12","27","SURE"
"html-keyboard-response","33","45444","0.0-5.0-3.9","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$12<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$27<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$12","$27","0","12","27",""
"html-keyboard-response","34","45945","0.0-5.0-1.10","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","35","46959","0.0-5.0-2.10","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","1013","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$95<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40","$95","0","40","95","SURE"
"html-keyboard-response","36","47211","0.0-5.0-3.10","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$40<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$95<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40","$95","0","40","95",""
"html-keyboard-response","37","47712","0.0-5.0-1.11","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","38","48440","0.0-5.0-2.11","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","726","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$5","$16","1","5","16","SURE"
"html-keyboard-response","39","48692","0.0-5.0-3.11","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$5<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$5","$16","1","5","16",""
"html-keyboard-response","40","49194","0.0-5.0-1.12","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","41","49936","0.0-5.0-2.12","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","740","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$33<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$1","$33","0","1","33","SURE"
"html-keyboard-response","42","50188","0.0-5.0-3.12","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$1<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$33<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$1","$33","0","1","33",""
"html-keyboard-response","43","50691","0.0-5.0-1.13","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","44","51471","0.0-5.0-2.13","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","778","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$54<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25","$54","0","25","54","SURE"
"html-keyboard-response","45","51722","0.0-5.0-3.13","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$54<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25","$54","0","25","54",""
"html-keyboard-response","46","52222","0.0-5.0-1.14","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","47","53279","0.0-5.0-2.14","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","1056","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$12","$35","1","12","35","SURE"
"html-keyboard-response","48","53531","0.0-5.0-3.14","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$12<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$12","$35","1","12","35",""
"html-keyboard-response","49","54033","0.0-5.0-1.15","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","50","55048","0.0-5.0-2.15","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","1014","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$21<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$21","$25","1","21","25","SURE"
"html-keyboard-response","51","55301","0.0-5.0-3.15","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$21<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$21","$25","1","21","25",""
"html-keyboard-response","52","55803","0.0-5.0-1.16","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","53","56642","0.0-5.0-2.16","5f2f86864fd821374b4367bc","bdp_rd","Mon Mar 27 2023 12:06:37 GMT-0700 (Pacific Daylight Time)","127047","","838","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$40<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$10","$40","0","10","40","SURE"
