"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","8","149608","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","9","159825","0.0-5.0-2.1","","10215","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28","$89","0","28","89","RISKY"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","10","160089","0.0-5.0-3.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$89<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28","$89","0","28","89",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","11","160598","0.0-5.0-1.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","12","165112","0.0-5.0-2.2","","4513","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22","$42","1","22","42","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","13","165370","0.0-5.0-3.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22","$42","1","22","42",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","14","165879","0.0-5.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","15","168590","0.0-5.0-2.3","","2710","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$73<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$42<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$42","$73","1","42","73","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","16","168850","0.0-5.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$73<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$42<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$42","$73","1","42","73",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","17","169362","0.0-5.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","18","180537","0.0-5.0-2.4","","11175","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$45<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$86<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$45","$86","0","45","86","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","19","180796","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$45<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$86<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$45","$86","0","45","86",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","20","181303","0.0-5.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","21","183815","0.0-5.0-2.5","","2510","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11","$26","1","11","26","RISKY"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","22","184069","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$26<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11","$26","1","11","26",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","23","184574","0.0-5.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","24","188052","0.0-5.0-2.6","","3477","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$8","$23","0","8","23","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","25","188308","0.0-5.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$8<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$8","$23","0","8","23",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","26","188821","0.0-5.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","27","191384","0.0-5.0-2.7","","2563","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$31<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15","$31","0","15","31","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","28","191642","0.0-5.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$15<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$31<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15","$31","0","15","31",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","29","192151","0.0-5.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","30","194031","0.0-5.0-2.8","","1878","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$58<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$58","$69","0","58","69","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","31","194282","0.0-5.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$58<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$58","$69","0","58","69",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","32","194797","0.0-5.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","33","197148","0.0-5.0-2.9","","2349","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$36<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$18<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$18","$36","1","18","36","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","34","197407","0.0-5.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$36<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$18<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$18","$36","1","18","36",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","35","197910","0.0-5.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","36","202167","0.0-5.0-2.10","","4256","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27","$47","1","27","47","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","37","202419","0.0-5.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$27<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$27","$47","1","27","47",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","38","202924","0.0-5.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","39","205032","0.0-5.0-2.11","","2106","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$48<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34","$48","0","34","48","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","40","205296","0.0-5.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$48<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34","$48","0","34","48",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","41","205804","0.0-5.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","42","208564","0.0-5.0-2.12","","2759","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$13<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$6","$13","0","6","13","RISKY"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","43","208821","0.0-5.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$13<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$6","$13","0","6","13",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","44","209326","0.0-5.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","45","231060","0.0-5.0-2.13","","21733","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$13","$24","0","13","24","RISKY"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","46","231320","0.0-5.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$24<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$13","$24","0","13","24",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","47","231822","0.0-5.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","48","234486","0.0-5.0-2.14","","2663","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$3","$17","0","3","17","RISKY"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","49","234747","0.0-5.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$17<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$3","$17","0","3","17",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","50","235254","0.0-5.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","51","238182","0.0-5.0-2.15","","2925","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$37","$44","0","37","44","SURE"
"","","","offerFB","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","52","238439","0.0-5.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$37<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$44<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$37","$44","0","37","44",""
"","","","FIX","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","53","238950","0.0-5.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e03f8517f08edece67a3137","bdp_rd","Sat Mar 25 2023 17:30:50 GMT-0700 (Pacific Daylight Time)","446351","html-keyboard-response","54","241334","0.0-5.0-2.16","","2383","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$92<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$26","$92","1","26","92","RISKY"
