"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen","numBlurs"
"html-keyboard-response","10","56932","0.0-5.0-1.2","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","59805","0.0-5.0-2.2","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","2872","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$30","$68","1","30","68","RISKY",""
"html-keyboard-response","12","60057","0.0-5.0-3.2","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$68<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$30","$68","1","30","68","",""
"html-keyboard-response","13","60559","0.0-5.0-1.3","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","","fullscreenexit","14","74907","fullscreenexit","","","","","","","","","",""
"","","","","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","","blur","14","79632","blurevent","","","","","","","","","","1"
"","","","","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","","focus","14","215053","focusevent","","","","","","","","","",""
"html-keyboard-response","14","221229","0.0-5.0-2.3","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","160670","blur","14","79632","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$21<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$2","$21","0","2","21","RISKY","1"
"html-keyboard-response","15","221481","0.0-5.0-3.3","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","blur","14","79632","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$21<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$2","$21","0","2","21","","1"
"image-keyboard-response","16","241997","0.0-5.0-0.4-0.4","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","20516","","","","blurwarn","","","49","","","","","","","1"
"html-keyboard-response","17","242750","0.0-5.0-1.4","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","18","249726","0.0-5.0-2.4","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","6975","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15","$31","1","15","31","RISKY",""
"html-keyboard-response","19","249979","0.0-5.0-3.4","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$31<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15","$31","1","15","31","",""
"html-keyboard-response","20","250480","0.0-5.0-1.5","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","21","254203","0.0-5.0-2.5","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","3722","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$43<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$17<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$17","$43","1","17","43","RISKY",""
"html-keyboard-response","22","254456","0.0-5.0-3.5","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$43<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$17<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$17","$43","1","17","43","",""
"html-keyboard-response","23","254957","0.0-5.0-1.6","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","24","256973","0.0-5.0-2.6","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","2015","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$59<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22","$59","0","22","59","RISKY",""
"html-keyboard-response","25","257224","0.0-5.0-3.6","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$59<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22","$59","0","22","59","",""
"html-keyboard-response","26","257725","0.0-5.0-1.7","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","27","259223","0.0-5.0-2.7","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","1497","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$3","$17","1","3","17","RISKY",""
"html-keyboard-response","28","259474","0.0-5.0-3.7","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$17<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$3","$17","1","3","17","",""
"html-keyboard-response","29","259976","0.0-5.0-1.8","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","30","267573","0.0-5.0-2.8","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","7597","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14","$22","0","14","22","SURE",""
"html-keyboard-response","31","267825","0.0-5.0-3.8","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14","$22","0","14","22","",""
"html-keyboard-response","32","268326","0.0-5.0-1.9","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","33","270149","0.0-5.0-2.9","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","1822","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$95<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40","$95","1","40","95","RISKY",""
"html-keyboard-response","34","270402","0.0-5.0-3.9","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$95<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40","$95","1","40","95","",""
"html-keyboard-response","35","270903","0.0-5.0-1.10","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","36","272270","0.0-5.0-2.10","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","1367","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$21<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$21","$25","1","21","25","SURE",""
"html-keyboard-response","37","272522","0.0-5.0-3.10","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$21<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$21","$25","1","21","25","",""
"html-keyboard-response","38","273023","0.0-5.0-1.11","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","39","275290","0.0-5.0-2.11","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","2266","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$5","$50","1","5","50","RISKY",""
"html-keyboard-response","40","275542","0.0-5.0-3.11","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$5","$50","1","5","50","",""
"html-keyboard-response","41","276044","0.0-5.0-1.12","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","42","278690","0.0-5.0-2.12","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","2645","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$33<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$1","$33","0","1","33","RISKY",""
"html-keyboard-response","43","278941","0.0-5.0-3.12","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$33<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$1","$33","0","1","33","",""
"html-keyboard-response","44","279443","0.0-5.0-1.13","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","45","281625","0.0-5.0-2.13","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","2182","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$42<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22","$42","0","22","42","RISKY",""
"html-keyboard-response","46","281877","0.0-5.0-3.13","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$42<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22","$42","0","22","42","",""
"html-keyboard-response","47","282378","0.0-5.0-1.14","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","48","283581","0.0-5.0-2.14","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","1202","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$98<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$53","$98","1","53","98","RISKY",""
"html-keyboard-response","49","283833","0.0-5.0-3.14","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$98<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$53<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$53","$98","1","53","98","",""
"html-keyboard-response","50","284335","0.0-5.0-1.15","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","51","285829","0.0-5.0-2.15","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","1494","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$11<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$4","$11","0","4","11","SURE",""
"html-keyboard-response","52","286081","0.0-5.0-3.15","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$4<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$11<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$4","$11","0","4","11","",""
"html-keyboard-response","53","286583","0.0-5.0-1.16","63e5513398583a335b2a8bdd","bdp_rd","Mon Mar 27 2023 11:16:17 GMT-0400 (Eastern Daylight Time)","415149","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
