"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","21","55238","0.0-5.0-2.5","","2921","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$32<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$9","$32","1","9","32","RISKY"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","22","55494","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$32<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$9","$32","1","9","32",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","23","56001","0.0-5.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","24","58685","0.0-5.0-2.6","","2684","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$95<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40","$95","1","40","95","RISKY"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","25","58935","0.0-5.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$95<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40","$95","1","40","95",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","26","59442","0.0-5.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","27","63477","0.0-5.0-2.7","","4034","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$13","$41","1","13","41","RISKY"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","28","63731","0.0-5.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$41<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$13","$41","1","13","41",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","29","64238","0.0-5.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","30","69044","0.0-5.0-2.8","","4804","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14","$22","0","14","22","SURE"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","31","69303","0.0-5.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14","$22","0","14","22",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","32","69811","0.0-5.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","33","76501","0.0-5.0-2.9","","6689","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31","$78","1","31","78","SURE"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","34","76751","0.0-5.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$31<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31","$78","1","31","78",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","35","77260","0.0-5.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","36","80622","0.0-5.0-2.10","","3362","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$13","$24","1","13","24","SURE"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","37","80877","0.0-5.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$13<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$13","$24","1","13","24",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","38","81383","0.0-5.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","39","91653","0.0-5.0-2.11","","10269","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$29<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$29","$46","1","29","46","SURE"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","40","91917","0.0-5.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$46<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$29<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$29","$46","1","29","46",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","41","92423","0.0-5.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","42","94370","0.0-5.0-2.12","","1946","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$71<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$7","$71","0","7","71","RISKY"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","43","94624","0.0-5.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$71<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$7","$71","0","7","71",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","44","95131","0.0-5.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","45","96637","0.0-5.0-2.13","","1506","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$10<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$7","$10","0","7","10","SURE"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","46","96902","0.0-5.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$7<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$10<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$7","$10","0","7","10",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","47","97408","0.0-5.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","48","100319","0.0-5.0-2.14","","2911","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$5","$50","1","5","50","RISKY"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","49","100580","0.0-5.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$5","$50","1","5","50",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","50","101086","0.0-5.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","51","107976","0.0-5.0-2.15","","6890","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$1","$33","1","1","33","RISKY"
"","","","offerFB","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","52","108238","0.0-5.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$33<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$1<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$1","$33","1","1","33",""
"","","","FIX","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","53","108747","0.0-5.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6156a0460b95fa57be8312c4","bdp_rd","Wed Mar 29 2023 01:18:49 GMT-0700 (Pacific Daylight Time)","265540","html-keyboard-response","54","111911","0.0-5.0-2.16","","3162","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$46<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$46","$65","0","46","65","SURE"
