"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","18","75542","0.0-5.0-2.4","","1709","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$32<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$9","$32","1","9","32","RISKY"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","19","75799","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$32<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$9","$32","1","9","32",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","20","76301","0.0-5.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","21","78237","0.0-5.0-2.5","","1934","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$46<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$46","$65","0","46","65","SURE"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","22","78494","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$46<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$65<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$46","$65","0","46","65",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","23","78997","0.0-5.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","24","81899","0.0-5.0-2.6","","2901","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$86<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$45<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$45","$86","1","45","86","RISKY"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","25","82162","0.0-5.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$86<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$45<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$45","$86","1","45","86",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","26","82678","0.0-5.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","27","84096","0.0-5.0-2.7","","1416","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$14<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$4","$14","0","4","14","RISKY"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","28","84353","0.0-5.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$4","$14","0","4","14",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","29","84855","0.0-5.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","30","86850","0.0-5.0-2.8","","1993","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$21<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$2","$21","1","2","21","RISKY"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","31","87117","0.0-5.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$21<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$2","$21","1","2","21",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","32","87631","0.0-5.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","33","89439","0.0-5.0-2.9","","1806","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$30","$68","0","30","68","RISKY"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","34","89691","0.0-5.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$68<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$30","$68","0","30","68",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","35","90193","0.0-5.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","36","91985","0.0-5.0-2.10","","1790","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$58<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$58","$69","0","58","69","SURE"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","37","92240","0.0-5.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$58<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$58","$69","0","58","69",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","38","92742","0.0-5.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","39","98201","0.0-5.0-2.11","","5459","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$21<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$21","$25","1","21","25","SURE"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","40","98463","0.0-5.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$21<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$21","$25","1","21","25",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","41","98964","0.0-5.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","42","102634","0.0-5.0-2.12","","3668","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15","$34","1","15","34","RISKY"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","43","102893","0.0-5.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15","$34","1","15","34",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","44","103395","0.0-5.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","45","108903","0.0-5.0-2.13","","5506","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$70<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24","$70","0","24","70","RISKY"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","46","109162","0.0-5.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$70<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24","$70","0","24","70",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","47","109664","0.0-5.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","48","112060","0.0-5.0-2.14","","2393","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$39<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$81<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$39","$81","0","39","81","RISKY"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","49","112326","0.0-5.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$39<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$81<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$39","$81","0","39","81",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","50","112827","0.0-5.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","51","116755","0.0-5.0-2.15","","3927","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$54<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25","$54","0","25","54","RISKY"
"","","","offerFB","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","52","117023","0.0-5.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25","$54","0","25","54",""
"","","","FIX","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","53","117527","0.0-5.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","631b428359f449b8159625f8","bdp_rd","Mon Mar 27 2023 10:37:48 GMT-0400 (Eastern Daylight Time)","262134","html-keyboard-response","54","120301","0.0-5.0-2.16","","2772","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$13","$24","1","13","24","RISKY"
