"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses","numBlurs"
"animation","9","44642","0.0-5.0-2.2","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":54},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":154},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":265},{""stimulus"":""img/red_wl/6.jpg"",""time"":303},{""stimulus"":""img/red_wl/7.jpg"",""time"":354},{""stimulus"":""img/red_wl/8.jpg"",""time"":403},{""stimulus"":""img/red_wl/9.jpg"",""time"":466},{""stimulus"":""img/red_wl/10.jpg"",""time"":514},{""stimulus"":""img/red_wl/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","10","44845","0.0-5.0-1.3","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","202","","","","choice","","img/red_wl/choose11.jpg","2","222","red","0.5","0.5","0.5","l","","",""
"animation","11","45455","0.0-5.0-2.3","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":64},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":202},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":309},{""stimulus"":""img/red_wl/7.jpg"",""time"":357},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":461},{""stimulus"":""img/red_wl/10.jpg"",""time"":527},{""stimulus"":""img/red_wl/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","12","45654","0.0-5.0-1.4","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","197","","","","choice","","img/red_wl/choose11.jpg","2","221","red","0.5","0.5","0.5","l","","",""
"animation","13","46255","0.0-5.0-2.4","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","221","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":55},{""stimulus"":""img/red_wl/2.jpg"",""time"":111},{""stimulus"":""img/red_wl/3.jpg"",""time"":166},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":366},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":450},{""stimulus"":""img/red_wl/10.jpg"",""time"":500},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","14","46421","0.0-5.0-1.5","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","164","","","","choice","","img/red_wl/choose11.jpg","2","220","red","0.5","0.5","0.5","w","","",""
"animation","15","47035","0.0-5.0-2.5","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":56},{""stimulus"":""img/red_ww/2.jpg"",""time"":114},{""stimulus"":""img/red_ww/3.jpg"",""time"":151},{""stimulus"":""img/red_ww/4.jpg"",""time"":213},{""stimulus"":""img/red_ww/5.jpg"",""time"":264},{""stimulus"":""img/red_ww/6.jpg"",""time"":316},{""stimulus"":""img/red_ww/7.jpg"",""time"":351},{""stimulus"":""img/red_ww/8.jpg"",""time"":413},{""stimulus"":""img/red_ww/9.jpg"",""time"":461},{""stimulus"":""img/red_ww/10.jpg"",""time"":514},{""stimulus"":""img/red_ww/11.jpg"",""time"":565}]","[]",""
"image-keyboard-response","16","47213","0.0-5.0-1.6","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","177","","","","choice","","img/red_ww/choose11.jpg","2","219","red","0.5","0.5","0.5","w","","",""
"animation","17","47818","0.0-5.0-2.6","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":61},{""stimulus"":""img/red_ww/2.jpg"",""time"":121},{""stimulus"":""img/red_ww/3.jpg"",""time"":152},{""stimulus"":""img/red_ww/4.jpg"",""time"":204},{""stimulus"":""img/red_ww/5.jpg"",""time"":251},{""stimulus"":""img/red_ww/6.jpg"",""time"":304},{""stimulus"":""img/red_ww/7.jpg"",""time"":351},{""stimulus"":""img/red_ww/8.jpg"",""time"":401},{""stimulus"":""img/red_ww/9.jpg"",""time"":451},{""stimulus"":""img/red_ww/10.jpg"",""time"":501},{""stimulus"":""img/red_ww/11.jpg"",""time"":553}]","[]",""
"image-keyboard-response","18","49601","0.0-5.0-1.7","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","1782","","","","choice","","img/red_ww/choose11.jpg","1","218","green","0.5","0.5","0.5","w","","",""
"animation","19","50203","0.0-5.0-2.7","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","218","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":65},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":164},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":280},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":364},{""stimulus"":""img/green_ww/8.jpg"",""time"":405},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":514},{""stimulus"":""img/green_ww/11.jpg"",""time"":565}]","[]",""
"image-keyboard-response","20","50471","0.0-5.0-1.8","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","267","","","","choice","","img/green_ww/choose11.jpg","1","217","green","0.5","0.5","0.5","l","","",""
"animation","21","51082","0.0-5.0-2.8","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":108},{""stimulus"":""img/green_lw/3.jpg"",""time"":161},{""stimulus"":""img/green_lw/4.jpg"",""time"":211},{""stimulus"":""img/green_lw/5.jpg"",""time"":261},{""stimulus"":""img/green_lw/6.jpg"",""time"":310},{""stimulus"":""img/green_lw/7.jpg"",""time"":361},{""stimulus"":""img/green_lw/8.jpg"",""time"":407},{""stimulus"":""img/green_lw/9.jpg"",""time"":462},{""stimulus"":""img/green_lw/10.jpg"",""time"":511},{""stimulus"":""img/green_lw/11.jpg"",""time"":560}]","[]",""
"image-keyboard-response","22","51657","0.0-5.0-1.9","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","573","","","","choice","","img/green_lw/choose11.jpg","1","216","green","0.5","0.5","0.5","l","","",""
"animation","23","52260","0.0-5.0-2.9","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","216","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":123},{""stimulus"":""img/green_lw/3.jpg"",""time"":152},{""stimulus"":""img/green_lw/4.jpg"",""time"":204},{""stimulus"":""img/green_lw/5.jpg"",""time"":254},{""stimulus"":""img/green_lw/6.jpg"",""time"":305},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","24","52534","0.0-5.0-1.10","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","272","","","","choice","","img/green_lw/choose11.jpg","1","215","green","0.5","0.5","0.5","l","","",""
"animation","25","53135","0.0-5.0-2.10","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","215","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":61},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":159},{""stimulus"":""img/green_lw/4.jpg"",""time"":211},{""stimulus"":""img/green_lw/5.jpg"",""time"":277},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":359},{""stimulus"":""img/green_lw/8.jpg"",""time"":426},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":510},{""stimulus"":""img/green_lw/11.jpg"",""time"":560}]","[]",""
"image-keyboard-response","26","53521","0.0-5.0-1.11","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","385","","","","choice","","img/green_lw/choose11.jpg","1","214","green","0.5","0.5","0.5","l","","",""
"animation","27","54123","0.0-5.0-2.11","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":66},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":152},{""stimulus"":""img/green_lw/4.jpg"",""time"":203},{""stimulus"":""img/green_lw/5.jpg"",""time"":256},{""stimulus"":""img/green_lw/6.jpg"",""time"":305},{""stimulus"":""img/green_lw/7.jpg"",""time"":355},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":504},{""stimulus"":""img/green_lw/11.jpg"",""time"":572}]","[]",""
"image-keyboard-response","28","54424","0.0-5.0-1.12","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","300","","","","choice","","img/green_lw/choose11.jpg","1","213","green","0.5","0.5","0.5","w","","",""
"animation","29","55025","0.0-5.0-2.12","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","213","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":64},{""stimulus"":""img/green_ww/2.jpg"",""time"":107},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":466},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":565}]","[]",""
"image-keyboard-response","30","55960","0.0-5.0-1.13","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","934","","","","choice","","img/green_ww/choose11.jpg","2","212","red","0.5","0.5","0.5","w","","",""
"animation","31","56562","0.0-5.0-2.13","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":102},{""stimulus"":""img/red_ww/3.jpg"",""time"":161},{""stimulus"":""img/red_ww/4.jpg"",""time"":201},{""stimulus"":""img/red_ww/5.jpg"",""time"":251},{""stimulus"":""img/red_ww/6.jpg"",""time"":327},{""stimulus"":""img/red_ww/7.jpg"",""time"":351},{""stimulus"":""img/red_ww/8.jpg"",""time"":416},{""stimulus"":""img/red_ww/9.jpg"",""time"":451},{""stimulus"":""img/red_ww/10.jpg"",""time"":508},{""stimulus"":""img/red_ww/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","32","56764","0.0-5.0-1.14","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","201","","","","choice","","img/red_ww/choose11.jpg","2","211","red","0.5","0.5","0.5","w","","",""
"animation","33","57370","0.0-5.0-2.14","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","211","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":62},{""stimulus"":""img/red_ww/2.jpg"",""time"":103},{""stimulus"":""img/red_ww/3.jpg"",""time"":152},{""stimulus"":""img/red_ww/4.jpg"",""time"":206},{""stimulus"":""img/red_ww/5.jpg"",""time"":252},{""stimulus"":""img/red_ww/6.jpg"",""time"":301},{""stimulus"":""img/red_ww/7.jpg"",""time"":351},{""stimulus"":""img/red_ww/8.jpg"",""time"":407},{""stimulus"":""img/red_ww/9.jpg"",""time"":452},{""stimulus"":""img/red_ww/10.jpg"",""time"":506},{""stimulus"":""img/red_ww/11.jpg"",""time"":556}]","[]",""
"image-keyboard-response","34","57512","0.0-5.0-1.15","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","141","","","","choice","","img/red_ww/choose11.jpg","2","210","red","0.5","0.5","0.5","l","","",""
"animation","35","58114","0.0-5.0-2.15","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","210","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":66},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":151},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":252},{""stimulus"":""img/red_wl/6.jpg"",""time"":306},{""stimulus"":""img/red_wl/7.jpg"",""time"":351},{""stimulus"":""img/red_wl/8.jpg"",""time"":405},{""stimulus"":""img/red_wl/9.jpg"",""time"":456},{""stimulus"":""img/red_wl/10.jpg"",""time"":506},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","36","58390","0.0-5.0-1.16","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","275","","","","choice","","img/red_wl/choose11.jpg","2","209","red","0.5","0.5","0.5","l","","",""
"animation","37","59001","0.0-5.0-2.16","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":61},{""stimulus"":""img/red_wl/2.jpg"",""time"":106},{""stimulus"":""img/red_wl/3.jpg"",""time"":151},{""stimulus"":""img/red_wl/4.jpg"",""time"":202},{""stimulus"":""img/red_wl/5.jpg"",""time"":252},{""stimulus"":""img/red_wl/6.jpg"",""time"":302},{""stimulus"":""img/red_wl/7.jpg"",""time"":361},{""stimulus"":""img/red_wl/8.jpg"",""time"":427},{""stimulus"":""img/red_wl/9.jpg"",""time"":452},{""stimulus"":""img/red_wl/10.jpg"",""time"":509},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","38","59109","0.0-5.0-1.17","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","106","","","","choice","","img/red_wl/choose11.jpg","2","208","red","0.5","0.5","0.5","l","","",""
"animation","39","59711","0.0-5.0-2.17","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":105},{""stimulus"":""img/red_wl/3.jpg"",""time"":156},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":258},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":351},{""stimulus"":""img/red_wl/8.jpg"",""time"":408},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":506},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","40","60193","0.0-5.0-1.18","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","480","","","","choice","","img/red_wl/choose11.jpg","2","207","red","0.5","0.5","0.5","w","","",""
"animation","41","60795","0.0-5.0-2.18","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":58},{""stimulus"":""img/red_ww/2.jpg"",""time"":112},{""stimulus"":""img/red_ww/3.jpg"",""time"":152},{""stimulus"":""img/red_ww/4.jpg"",""time"":202},{""stimulus"":""img/red_ww/5.jpg"",""time"":252},{""stimulus"":""img/red_ww/6.jpg"",""time"":301},{""stimulus"":""img/red_ww/7.jpg"",""time"":352},{""stimulus"":""img/red_ww/8.jpg"",""time"":401},{""stimulus"":""img/red_ww/9.jpg"",""time"":451},{""stimulus"":""img/red_ww/10.jpg"",""time"":502},{""stimulus"":""img/red_ww/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","42","60901","0.0-5.0-1.19","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","104","","","","choice","","img/red_ww/choose11.jpg","2","206","red","0.5","0.5","0.5","w","","",""
"animation","43","61511","0.0-5.0-2.19","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":58},{""stimulus"":""img/red_ww/2.jpg"",""time"":117},{""stimulus"":""img/red_ww/3.jpg"",""time"":151},{""stimulus"":""img/red_ww/4.jpg"",""time"":201},{""stimulus"":""img/red_ww/5.jpg"",""time"":252},{""stimulus"":""img/red_ww/6.jpg"",""time"":302},{""stimulus"":""img/red_ww/7.jpg"",""time"":361},{""stimulus"":""img/red_ww/8.jpg"",""time"":401},{""stimulus"":""img/red_ww/9.jpg"",""time"":451},{""stimulus"":""img/red_ww/10.jpg"",""time"":511},{""stimulus"":""img/red_ww/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","44","62169","0.0-5.0-1.20","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","657","","","","choice","","img/red_ww/choose11.jpg","1","205","green","0.5","0.5","0.5","w","","",""
"animation","45","62772","0.0-5.0-2.20","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","205","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":110},{""stimulus"":""img/green_ww/3.jpg"",""time"":151},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":250},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":350},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":507},{""stimulus"":""img/green_ww/11.jpg"",""time"":557}]","[]",""
"image-keyboard-response","46","63223","0.0-5.0-1.21","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","451","","","","choice","","img/green_ww/choose11.jpg","1","204","green","0.5","0.5","0.5","l","","",""
"animation","47","63825","0.0-5.0-2.21","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","","","","","","","","","204","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":67},{""stimulus"":""img/green_lw/2.jpg"",""time"":106},{""stimulus"":""img/green_lw/3.jpg"",""time"":155},{""stimulus"":""img/green_lw/4.jpg"",""time"":205},{""stimulus"":""img/green_lw/5.jpg"",""time"":252},{""stimulus"":""img/green_lw/6.jpg"",""time"":320},{""stimulus"":""img/green_lw/7.jpg"",""time"":352},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":455},{""stimulus"":""img/green_lw/10.jpg"",""time"":521},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","48","64124","0.0-5.0-1.22","62d06d1b651d6922f62fab9b","bdp_lott","Sat Mar 25 2023 21:42:36 GMT-0600 (Mountain Daylight Time)","264300","red","green","","297","","","","choice","","img/green_lw/choose11.jpg","1","203","green","0.5","0.5","0.5","w","","",""
