"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","8","55663","0.0-5.0-2.1","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":218},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":518},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","9","56182","0.0-5.0-1.2","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","518","","","","choice","","","img/red_lw/choose11.jpg","2","223","red","0.5","0.5","0.5","l","",""
"animation","10","56783","0.0-5.0-2.2","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":62},{""stimulus"":""img/red_ll/2.jpg"",""time"":100},{""stimulus"":""img/red_ll/3.jpg"",""time"":150},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":263},{""stimulus"":""img/red_ll/6.jpg"",""time"":308},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":509},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","11","57661","0.0-5.0-1.3","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","877","","","","choice","","","img/red_ll/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
"animation","12","58262","0.0-5.0-2.3","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","222","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":98},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":167},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","13","58795","0.0-5.0-1.4","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","531","","","","choice","","","img/green_wl/choose11.jpg","1","221","green","0.5","0.5","0.5","w","",""
"animation","14","59395","0.0-5.0-2.4","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","221","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":313},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":515},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","15","59863","0.0-5.0-1.5","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","467","","","","choice","","","img/green_wl/choose11.jpg","1","220","green","0.5","0.5","0.5","l","",""
"animation","16","60475","0.0-5.0-2.5","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","220","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":62},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":360},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":530},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","17","60922","0.0-5.0-1.6","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","446","","","","choice","","","img/green_ll/choose11.jpg","2","219","red","0.5","0.5","0.5","l","",""
"animation","18","61523","0.0-5.0-2.6","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":569}]","[]"
"image-keyboard-response","19","62135","0.0-5.0-1.7","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","611","","","","choice","","","img/red_ll/choose11.jpg","1","218","green","0.5","0.5","0.5","w","",""
"animation","20","62737","0.0-5.0-2.7","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","218","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":59},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","21","63240","0.0-5.0-1.8","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","503","","","","choice","","","img/green_wl/choose11.jpg","1","217","green","0.5","0.5","0.5","l","",""
"animation","22","63850","0.0-5.0-2.8","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":100},{""stimulus"":""img/green_ll/3.jpg"",""time"":157},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":266},{""stimulus"":""img/green_ll/6.jpg"",""time"":312},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":450},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","23","64398","0.0-5.0-1.9","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","547","","","","choice","","","img/green_ll/choose11.jpg","2","216","red","0.5","0.5","0.5","l","",""
"animation","24","65022","0.0-5.0-2.9","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":506},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","25","65690","0.0-5.0-1.10","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","667","","","","choice","","","img/red_ll/choose11.jpg","1","215","green","0.5","0.5","0.5","l","",""
"animation","26","66302","0.0-5.0-2.10","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","215","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":62},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":156},{""stimulus"":""img/green_ll/4.jpg"",""time"":213},{""stimulus"":""img/green_ll/5.jpg"",""time"":259},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":363},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","27","66895","0.0-5.0-1.11","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","593","","","","choice","","","img/green_ll/choose11.jpg","1","214","green","0.5","0.5","0.5","l","",""
"animation","28","67496","0.0-5.0-2.11","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":59},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":276},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":405},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","29","68081","0.0-5.0-1.12","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","585","","","","choice","","","img/green_ll/choose11.jpg","2","213","red","0.5","0.5","0.5","w","",""
"animation","30","68681","0.0-5.0-2.12","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":54},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":205},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":405},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","31","69070","0.0-5.0-1.13","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","389","","","","choice","","","img/red_lw/choose11.jpg","2","212","red","0.5","0.5","0.5","l","",""
"animation","32","69682","0.0-5.0-2.13","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":64},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":157},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":281},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":364},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","33","70153","0.0-5.0-1.14","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","471","","","","choice","","","img/red_ll/choose11.jpg","1","211","green","0.5","0.5","0.5","w","",""
"animation","34","70755","0.0-5.0-2.14","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":264},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","35","71327","0.0-5.0-1.15","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","572","","","","choice","","","img/green_wl/choose11.jpg","1","210","green","0.5","0.5","0.5","l","",""
"animation","36","71929","0.0-5.0-2.15","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":53},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":171},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":420},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":517},{""stimulus"":""img/green_ll/11.jpg"",""time"":570}]","[]"
"image-keyboard-response","37","72494","0.0-5.0-1.16","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","563","","","","choice","","","img/green_ll/choose11.jpg","2","209","red","0.5","0.5","0.5","w","",""
"animation","38","73094","0.0-5.0-2.16","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":54},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":171},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":270},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":457},{""stimulus"":""img/red_lw/10.jpg"",""time"":504},{""stimulus"":""img/red_lw/11.jpg"",""time"":574}]","[]"
"image-keyboard-response","39","73452","0.0-5.0-1.17","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","357","","","","choice","","","img/red_lw/choose11.jpg","2","208","red","0.5","0.5","0.5","w","",""
"animation","40","74062","0.0-5.0-2.17","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":61},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":154},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":279},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":361},{""stimulus"":""img/red_lw/8.jpg"",""time"":407},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","41","74505","0.0-5.0-1.18","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","443","","","","choice","","","img/red_lw/choose11.jpg","2","207","red","0.5","0.5","0.5","l","",""
"animation","42","75106","0.0-5.0-2.18","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":223},{""stimulus"":""img/red_ll/5.jpg"",""time"":250},{""stimulus"":""img/red_ll/6.jpg"",""time"":307},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":473},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":566}]","[]"
"image-keyboard-response","43","75505","0.0-5.0-1.19","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","397","","","","choice","","","img/red_ll/choose11.jpg","1","206","green","0.5","0.5","0.5","w","",""
"animation","44","76105","0.0-5.0-2.19","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":273},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":450},{""stimulus"":""img/green_wl/10.jpg"",""time"":500},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","45","76480","0.0-5.0-1.20","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","374","","","","choice","","","img/green_wl/choose11.jpg","1","205","green","0.5","0.5","0.5","l","",""
"animation","46","77082","0.0-5.0-2.20","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":63},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":150},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":312},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":400},{""stimulus"":""img/green_ll/9.jpg"",""time"":450},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","47","77563","0.0-5.0-1.21","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","481","","","","choice","","","img/green_ll/choose11.jpg","2","204","red","0.5","0.5","0.5","w","",""
"animation","48","78164","0.0-5.0-2.21","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","","","","","","","","","","204","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":64},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":150},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":312},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":400},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":561}]","[]"
"image-keyboard-response","49","78569","0.0-5.0-1.22","5c5f525806006e0001db95d2","bdp_lott","Sun Apr 02 2023 18:44:39 GMT-0400 (Eastern Daylight Time)","492174","red","green","","405","","","","choice","","","img/red_lw/choose11.jpg","2","203","red","0.5","0.5","0.5","w","",""
