"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","14","66813","0.0-5.0-2.4","","","","","","221","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":62},{""stimulus"":""img/green_ll/2.jpg"",""time"":125},{""stimulus"":""img/green_ll/3.jpg"",""time"":188},{""stimulus"":""img/green_ll/4.jpg"",""time"":250},{""stimulus"":""img/green_ll/5.jpg"",""time"":312},{""stimulus"":""img/green_ll/6.jpg"",""time"":376},{""stimulus"":""img/green_ll/7.jpg"",""time"":439},{""stimulus"":""img/green_ll/8.jpg"",""time"":501},{""stimulus"":""img/green_ll/9.jpg"",""time"":564},{""stimulus"":""img/green_ll/10.jpg"",""time"":629},{""stimulus"":""img/green_ll/11.jpg"",""time"":692}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","15","67450","0.0-5.0-1.5","","636","","img/green_ll/choose11.jpg","2","220","red","0.5","0.5","0.5","w","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","16","68198","0.0-5.0-2.5","","","","","","220","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":58},{""stimulus"":""img/red_lw/2.jpg"",""time"":122},{""stimulus"":""img/red_lw/3.jpg"",""time"":184},{""stimulus"":""img/red_lw/4.jpg"",""time"":245},{""stimulus"":""img/red_lw/5.jpg"",""time"":309},{""stimulus"":""img/red_lw/6.jpg"",""time"":370},{""stimulus"":""img/red_lw/7.jpg"",""time"":434},{""stimulus"":""img/red_lw/8.jpg"",""time"":496},{""stimulus"":""img/red_lw/9.jpg"",""time"":559},{""stimulus"":""img/red_lw/10.jpg"",""time"":622},{""stimulus"":""img/red_lw/11.jpg"",""time"":685}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","17","68951","0.0-5.0-1.6","","753","","img/red_lw/choose11.jpg","2","219","red","0.5","0.5","0.5","w","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","18","69708","0.0-5.0-2.6","","","","","","219","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":65},{""stimulus"":""img/red_lw/2.jpg"",""time"":127},{""stimulus"":""img/red_lw/3.jpg"",""time"":189},{""stimulus"":""img/red_lw/4.jpg"",""time"":253},{""stimulus"":""img/red_lw/5.jpg"",""time"":317},{""stimulus"":""img/red_lw/6.jpg"",""time"":379},{""stimulus"":""img/red_lw/7.jpg"",""time"":444},{""stimulus"":""img/red_lw/8.jpg"",""time"":507},{""stimulus"":""img/red_lw/9.jpg"",""time"":569},{""stimulus"":""img/red_lw/10.jpg"",""time"":633},{""stimulus"":""img/red_lw/11.jpg"",""time"":695}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","19","70379","0.0-5.0-1.7","","670","","img/red_lw/choose11.jpg","2","218","red","0.5","0.5","0.5","w","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","20","71123","0.0-5.0-2.7","","","","","","218","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":54},{""stimulus"":""img/red_lw/2.jpg"",""time"":116},{""stimulus"":""img/red_lw/3.jpg"",""time"":180},{""stimulus"":""img/red_lw/4.jpg"",""time"":243},{""stimulus"":""img/red_lw/5.jpg"",""time"":304},{""stimulus"":""img/red_lw/6.jpg"",""time"":367},{""stimulus"":""img/red_lw/7.jpg"",""time"":432},{""stimulus"":""img/red_lw/8.jpg"",""time"":492},{""stimulus"":""img/red_lw/9.jpg"",""time"":556},{""stimulus"":""img/red_lw/10.jpg"",""time"":619},{""stimulus"":""img/red_lw/11.jpg"",""time"":682}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","21","71850","0.0-5.0-1.8","","727","","img/red_lw/choose11.jpg","2","217","red","0.5","0.5","0.5","w","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","22","72610","0.0-5.0-2.8","","","","","","217","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":62},{""stimulus"":""img/red_lw/2.jpg"",""time"":126},{""stimulus"":""img/red_lw/3.jpg"",""time"":190},{""stimulus"":""img/red_lw/4.jpg"",""time"":253},{""stimulus"":""img/red_lw/5.jpg"",""time"":317},{""stimulus"":""img/red_lw/6.jpg"",""time"":380},{""stimulus"":""img/red_lw/7.jpg"",""time"":444},{""stimulus"":""img/red_lw/8.jpg"",""time"":507},{""stimulus"":""img/red_lw/9.jpg"",""time"":570},{""stimulus"":""img/red_lw/10.jpg"",""time"":632},{""stimulus"":""img/red_lw/11.jpg"",""time"":697}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","23","73370","0.0-5.0-1.9","","760","","img/red_lw/choose11.jpg","2","216","red","0.5","0.5","0.5","l","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","24","74128","0.0-5.0-2.9","","","","","","216","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":63},{""stimulus"":""img/red_ll/2.jpg"",""time"":126},{""stimulus"":""img/red_ll/3.jpg"",""time"":190},{""stimulus"":""img/red_ll/4.jpg"",""time"":253},{""stimulus"":""img/red_ll/5.jpg"",""time"":315},{""stimulus"":""img/red_ll/6.jpg"",""time"":379},{""stimulus"":""img/red_ll/7.jpg"",""time"":442},{""stimulus"":""img/red_ll/8.jpg"",""time"":505},{""stimulus"":""img/red_ll/9.jpg"",""time"":567},{""stimulus"":""img/red_ll/10.jpg"",""time"":630},{""stimulus"":""img/red_ll/11.jpg"",""time"":694}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","25","74971","0.0-5.0-1.10","","841","","img/red_ll/choose11.jpg","2","215","red","0.5","0.5","0.5","w","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","26","75720","0.0-5.0-2.10","","","","","","215","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":119},{""stimulus"":""img/red_lw/3.jpg"",""time"":180},{""stimulus"":""img/red_lw/4.jpg"",""time"":243},{""stimulus"":""img/red_lw/5.jpg"",""time"":306},{""stimulus"":""img/red_lw/6.jpg"",""time"":368},{""stimulus"":""img/red_lw/7.jpg"",""time"":430},{""stimulus"":""img/red_lw/8.jpg"",""time"":494},{""stimulus"":""img/red_lw/9.jpg"",""time"":557},{""stimulus"":""img/red_lw/10.jpg"",""time"":621},{""stimulus"":""img/red_lw/11.jpg"",""time"":684}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","27","76491","0.0-5.0-1.11","","770","","img/red_lw/choose11.jpg","2","214","red","0.5","0.5","0.5","l","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","28","77242","0.0-5.0-2.11","","","","","","214","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":61},{""stimulus"":""img/red_ll/2.jpg"",""time"":125},{""stimulus"":""img/red_ll/3.jpg"",""time"":188},{""stimulus"":""img/red_ll/4.jpg"",""time"":249},{""stimulus"":""img/red_ll/5.jpg"",""time"":312},{""stimulus"":""img/red_ll/6.jpg"",""time"":375},{""stimulus"":""img/red_ll/7.jpg"",""time"":437},{""stimulus"":""img/red_ll/8.jpg"",""time"":500},{""stimulus"":""img/red_ll/9.jpg"",""time"":563},{""stimulus"":""img/red_ll/10.jpg"",""time"":626},{""stimulus"":""img/red_ll/11.jpg"",""time"":689}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","29","77921","0.0-5.0-1.12","","678","","img/red_ll/choose11.jpg","2","213","red","0.5","0.5","0.5","l","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","30","78645","0.0-5.0-2.12","","","","","","213","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":61},{""stimulus"":""img/red_ll/2.jpg"",""time"":124},{""stimulus"":""img/red_ll/3.jpg"",""time"":187},{""stimulus"":""img/red_ll/4.jpg"",""time"":250},{""stimulus"":""img/red_ll/5.jpg"",""time"":304},{""stimulus"":""img/red_ll/6.jpg"",""time"":361},{""stimulus"":""img/red_ll/7.jpg"",""time"":424},{""stimulus"":""img/red_ll/8.jpg"",""time"":477},{""stimulus"":""img/red_ll/9.jpg"",""time"":546},{""stimulus"":""img/red_ll/10.jpg"",""time"":609},{""stimulus"":""img/red_ll/11.jpg"",""time"":662}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","31","79134","0.0-5.0-1.13","","486","","img/red_ll/choose11.jpg","1","212","green","0.5","0.5","0.5","l","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","32","79880","0.0-5.0-2.13","","","","","","212","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":113},{""stimulus"":""img/green_ll/3.jpg"",""time"":177},{""stimulus"":""img/green_ll/4.jpg"",""time"":240},{""stimulus"":""img/green_ll/5.jpg"",""time"":303},{""stimulus"":""img/green_ll/6.jpg"",""time"":368},{""stimulus"":""img/green_ll/7.jpg"",""time"":431},{""stimulus"":""img/green_ll/8.jpg"",""time"":493},{""stimulus"":""img/green_ll/9.jpg"",""time"":556},{""stimulus"":""img/green_ll/10.jpg"",""time"":619},{""stimulus"":""img/green_ll/11.jpg"",""time"":682}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","33","80490","0.0-5.0-1.14","","609","","img/green_ll/choose11.jpg","1","211","green","0.5","0.5","0.5","w","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","34","81234","0.0-5.0-2.14","","","","","","211","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":50},{""stimulus"":""img/green_wl/2.jpg"",""time"":112},{""stimulus"":""img/green_wl/3.jpg"",""time"":174},{""stimulus"":""img/green_wl/4.jpg"",""time"":237},{""stimulus"":""img/green_wl/5.jpg"",""time"":301},{""stimulus"":""img/green_wl/6.jpg"",""time"":364},{""stimulus"":""img/green_wl/7.jpg"",""time"":427},{""stimulus"":""img/green_wl/8.jpg"",""time"":490},{""stimulus"":""img/green_wl/9.jpg"",""time"":553},{""stimulus"":""img/green_wl/10.jpg"",""time"":616},{""stimulus"":""img/green_wl/11.jpg"",""time"":679}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","35","81781","0.0-5.0-1.15","","545","","img/green_wl/choose11.jpg","1","210","green","0.5","0.5","0.5","l","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","36","82523","0.0-5.0-2.15","","","","","","210","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":53},{""stimulus"":""img/green_ll/2.jpg"",""time"":114},{""stimulus"":""img/green_ll/3.jpg"",""time"":177},{""stimulus"":""img/green_ll/4.jpg"",""time"":239},{""stimulus"":""img/green_ll/5.jpg"",""time"":301},{""stimulus"":""img/green_ll/6.jpg"",""time"":364},{""stimulus"":""img/green_ll/7.jpg"",""time"":427},{""stimulus"":""img/green_ll/8.jpg"",""time"":489},{""stimulus"":""img/green_ll/9.jpg"",""time"":553},{""stimulus"":""img/green_ll/10.jpg"",""time"":617},{""stimulus"":""img/green_ll/11.jpg"",""time"":679}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","37","83120","0.0-5.0-1.16","","596","","img/green_ll/choose11.jpg","1","209","green","0.5","0.5","0.5","w","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","38","83880","0.0-5.0-2.16","","","","","","209","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":129},{""stimulus"":""img/green_wl/3.jpg"",""time"":192},{""stimulus"":""img/green_wl/4.jpg"",""time"":253},{""stimulus"":""img/green_wl/5.jpg"",""time"":316},{""stimulus"":""img/green_wl/6.jpg"",""time"":379},{""stimulus"":""img/green_wl/7.jpg"",""time"":442},{""stimulus"":""img/green_wl/8.jpg"",""time"":504},{""stimulus"":""img/green_wl/9.jpg"",""time"":568},{""stimulus"":""img/green_wl/10.jpg"",""time"":632},{""stimulus"":""img/green_wl/11.jpg"",""time"":696}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","39","84581","0.0-5.0-1.17","","700","","img/green_wl/choose11.jpg","2","208","red","0.5","0.5","0.5","l","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","40","85334","0.0-5.0-2.17","","","","","","208","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":65},{""stimulus"":""img/red_wl/2.jpg"",""time"":126},{""stimulus"":""img/red_wl/3.jpg"",""time"":190},{""stimulus"":""img/red_wl/4.jpg"",""time"":253},{""stimulus"":""img/red_wl/5.jpg"",""time"":316},{""stimulus"":""img/red_wl/6.jpg"",""time"":378},{""stimulus"":""img/red_wl/7.jpg"",""time"":438},{""stimulus"":""img/red_wl/8.jpg"",""time"":501},{""stimulus"":""img/red_wl/9.jpg"",""time"":564},{""stimulus"":""img/red_wl/10.jpg"",""time"":627},{""stimulus"":""img/red_wl/11.jpg"",""time"":690}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","41","85980","0.0-5.0-1.18","","645","","img/red_wl/choose11.jpg","2","207","red","0.5","0.5","0.5","l","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","42","86734","0.0-5.0-2.18","","","","","","207","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":64},{""stimulus"":""img/red_wl/2.jpg"",""time"":125},{""stimulus"":""img/red_wl/3.jpg"",""time"":188},{""stimulus"":""img/red_wl/4.jpg"",""time"":251},{""stimulus"":""img/red_wl/5.jpg"",""time"":314},{""stimulus"":""img/red_wl/6.jpg"",""time"":377},{""stimulus"":""img/red_wl/7.jpg"",""time"":440},{""stimulus"":""img/red_wl/8.jpg"",""time"":503},{""stimulus"":""img/red_wl/9.jpg"",""time"":565},{""stimulus"":""img/red_wl/10.jpg"",""time"":626},{""stimulus"":""img/red_wl/11.jpg"",""time"":690}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","43","87210","0.0-5.0-1.19","","475","","img/red_wl/choose11.jpg","2","206","red","0.5","0.5","0.5","l","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","44","87962","0.0-5.0-2.19","","","","","","206","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":61},{""stimulus"":""img/red_wl/2.jpg"",""time"":125},{""stimulus"":""img/red_wl/3.jpg"",""time"":188},{""stimulus"":""img/red_wl/4.jpg"",""time"":249},{""stimulus"":""img/red_wl/5.jpg"",""time"":311},{""stimulus"":""img/red_wl/6.jpg"",""time"":374},{""stimulus"":""img/red_wl/7.jpg"",""time"":437},{""stimulus"":""img/red_wl/8.jpg"",""time"":499},{""stimulus"":""img/red_wl/9.jpg"",""time"":563},{""stimulus"":""img/red_wl/10.jpg"",""time"":627},{""stimulus"":""img/red_wl/11.jpg"",""time"":689}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","45","88460","0.0-5.0-1.20","","497","","img/red_wl/choose11.jpg","1","205","green","0.5","0.5","0.5","w","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","46","89219","0.0-5.0-2.20","","","","","","205","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":127},{""stimulus"":""img/green_wl/3.jpg"",""time"":189},{""stimulus"":""img/green_wl/4.jpg"",""time"":253},{""stimulus"":""img/green_wl/5.jpg"",""time"":316},{""stimulus"":""img/green_wl/6.jpg"",""time"":379},{""stimulus"":""img/green_wl/7.jpg"",""time"":443},{""stimulus"":""img/green_wl/8.jpg"",""time"":507},{""stimulus"":""img/green_wl/9.jpg"",""time"":571},{""stimulus"":""img/green_wl/10.jpg"",""time"":633},{""stimulus"":""img/green_wl/11.jpg"",""time"":695}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","image-keyboard-response","47","89751","0.0-5.0-1.21","","530","","img/green_wl/choose11.jpg","1","204","green","0.5","0.5","0.5","w","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_lott","Sat Mar 25 2023 18:40:19 GMT-0700 (Pacific Daylight Time)","337387","green","red","animation","48","90495","0.0-5.0-2.21","","","","","","204","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":116},{""stimulus"":""img/green_wl/3.jpg"",""time"":180},{""stimulus"":""img/green_wl/4.jpg"",""time"":243},{""stimulus"":""img/green_wl/5.jpg"",""time"":306},{""stimulus"":""img/green_wl/6.jpg"",""time"":369},{""stimulus"":""img/green_wl/7.jpg"",""time"":433},{""stimulus"":""img/green_wl/8.jpg"",""time"":495},{""stimulus"":""img/green_wl/9.jpg"",""time"":557},{""stimulus"":""img/green_wl/10.jpg"",""time"":619},{""stimulus"":""img/green_wl/11.jpg"",""time"":682}]","[]"
