"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","12","55628","0.0-5.0-2.3","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","222","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":155},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":257},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","13","56414","0.0-5.0-1.4","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","785","","img/green_ll/choose11.jpg","1","221","green","0.5","0.5","0.5","l","",""
"animation","14","57015","0.0-5.0-2.4","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","221","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":250},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","15","57515","0.0-5.0-1.5","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","500","","img/green_ll/choose11.jpg","2","220","red","0.5","0.5","0.5","w","",""
"animation","16","58116","0.0-5.0-2.5","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":50},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":250},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","17","59147","0.0-5.0-1.6","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","1030","","img/red_lw/choose11.jpg","2","219","red","0.5","0.5","0.5","w","",""
"animation","18","59748","0.0-5.0-2.6","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","19","60452","0.0-5.0-1.7","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","703","","img/red_lw/choose11.jpg","2","218","red","0.5","0.5","0.5","w","",""
"animation","20","61053","0.0-5.0-2.7","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":100},{""stimulus"":""img/red_lw/3.jpg"",""time"":150},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":250},{""stimulus"":""img/red_lw/6.jpg"",""time"":300},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","21","62036","0.0-5.0-1.8","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","982","","img/red_lw/choose11.jpg","2","217","red","0.5","0.5","0.5","w","",""
"animation","22","62638","0.0-5.0-2.8","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","217","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","23","63188","0.0-5.0-1.9","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","550","","img/red_lw/choose11.jpg","2","216","red","0.5","0.5","0.5","w","",""
"animation","24","63789","0.0-5.0-2.9","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":150},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":511},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","25","64198","0.0-5.0-1.10","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","409","","img/red_lw/choose11.jpg","2","215","red","0.5","0.5","0.5","w","",""
"animation","26","64799","0.0-5.0-2.10","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","215","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","27","65278","0.0-5.0-1.11","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","479","","img/red_lw/choose11.jpg","2","214","red","0.5","0.5","0.5","l","",""
"animation","28","65879","0.0-5.0-2.11","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","29","66257","0.0-5.0-1.12","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","378","","img/red_ll/choose11.jpg","1","213","green","0.5","0.5","0.5","l","",""
"animation","30","66858","0.0-5.0-2.12","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","31","67269","0.0-5.0-1.13","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","411","","img/green_ll/choose11.jpg","2","212","red","0.5","0.5","0.5","w","",""
"animation","32","67871","0.0-5.0-2.13","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":403},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","33","68414","0.0-5.0-1.14","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","543","","img/red_lw/choose11.jpg","2","211","red","0.5","0.5","0.5","l","",""
"animation","34","69016","0.0-5.0-2.14","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":150},{""stimulus"":""img/red_ll/4.jpg"",""time"":200},{""stimulus"":""img/red_ll/5.jpg"",""time"":250},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":500},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","35","69879","0.0-5.0-1.15","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","863","","img/red_ll/choose11.jpg","2","210","red","0.5","0.5","0.5","w","",""
"animation","36","70479","0.0-5.0-2.15","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":100},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","37","70979","0.0-5.0-1.16","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","500","","img/red_lw/choose11.jpg","2","209","red","0.5","0.5","0.5","w","",""
"animation","38","71579","0.0-5.0-2.16","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","39","71957","0.0-5.0-1.17","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","377","","img/red_lw/choose11.jpg","2","208","red","0.5","0.5","0.5","l","",""
"animation","40","72557","0.0-5.0-2.17","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","41","73161","0.0-5.0-1.18","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","603","","img/red_ll/choose11.jpg","2","207","red","0.5","0.5","0.5","w","",""
"animation","42","73762","0.0-5.0-2.18","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":414},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","43","74128","0.0-5.0-1.19","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","366","","img/red_lw/choose11.jpg","2","206","red","0.5","0.5","0.5","l","",""
"animation","44","74729","0.0-5.0-2.19","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":200},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":506},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","45","75146","0.0-5.0-1.20","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","417","","img/red_ll/choose11.jpg","2","205","red","0.5","0.5","0.5","l","",""
"animation","46","75748","0.0-5.0-2.20","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","47","76229","0.0-5.0-1.21","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","choice","","","481","","img/red_ll/choose11.jpg","2","204","red","0.5","0.5","0.5","w","",""
"animation","48","76829","0.0-5.0-2.21","5d412a9013864b0015b14b31","bdp_lott","Mon Mar 27 2023 15:49:12 GMT-0500 (Central Daylight Time)","276065","green","red","","","","","","","","","","","204","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":200},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":500},{""stimulus"":""img/red_lw/11.jpg"",""time"":550}]","[]"
