"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","7","107712","0.0-5.0-1.1","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","2013","","img/red_lw/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
"animation","8","108313","0.0-5.0-2.1","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":50},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","9","109276","0.0-5.0-1.2","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","962","","img/red_lw/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
"animation","10","109878","0.0-5.0-2.2","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":500},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","11","110608","0.0-5.0-1.3","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","730","","img/red_lw/choose11.jpg","2","222","red","0.5","0.5","0.5","w","",""
"animation","12","111209","0.0-5.0-2.3","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","13","111632","0.0-5.0-1.4","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","422","","img/red_lw/choose11.jpg","2","221","red","0.5","0.5","0.5","l","",""
"animation","14","112233","0.0-5.0-2.4","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","221","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","15","112854","0.0-5.0-1.5","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","620","","img/red_ll/choose11.jpg","2","220","red","0.5","0.5","0.5","w","",""
"animation","16","113455","0.0-5.0-2.5","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","17","114007","0.0-5.0-1.6","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","552","","img/red_lw/choose11.jpg","2","219","red","0.5","0.5","0.5","l","",""
"animation","18","114608","0.0-5.0-2.6","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":150},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":450},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","19","115099","0.0-5.0-1.7","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","491","","img/red_ll/choose11.jpg","1","218","green","0.5","0.5","0.5","l","",""
"animation","20","115700","0.0-5.0-2.7","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","218","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":150},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","21","116218","0.0-5.0-1.8","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","518","","img/green_ll/choose11.jpg","1","217","green","0.5","0.5","0.5","w","",""
"animation","22","116820","0.0-5.0-2.8","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":502},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","23","117409","0.0-5.0-1.9","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","589","","img/green_wl/choose11.jpg","1","216","green","0.5","0.5","0.5","w","",""
"animation","24","118011","0.0-5.0-2.9","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","216","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":50},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":200},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":350},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":500},{""stimulus"":""img/green_wl/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","25","118527","0.0-5.0-1.10","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","516","","img/green_wl/choose11.jpg","1","215","green","0.5","0.5","0.5","l","",""
"animation","26","119128","0.0-5.0-2.10","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","215","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":411},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","27","119828","0.0-5.0-1.11","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","699","","img/green_ll/choose11.jpg","2","214","red","0.5","0.5","0.5","l","",""
"animation","28","120429","0.0-5.0-2.11","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":100},{""stimulus"":""img/red_ll/3.jpg"",""time"":150},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":500},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","29","120907","0.0-5.0-1.12","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","478","","img/red_ll/choose11.jpg","2","213","red","0.5","0.5","0.5","w","",""
"animation","30","121507","0.0-5.0-2.12","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","31","122090","0.0-5.0-1.13","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","582","","img/red_lw/choose11.jpg","2","212","red","0.5","0.5","0.5","l","",""
"animation","32","122691","0.0-5.0-2.13","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":100},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":265},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","33","123214","0.0-5.0-1.14","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","522","","img/red_ll/choose11.jpg","2","211","red","0.5","0.5","0.5","w","",""
"animation","34","123815","0.0-5.0-2.14","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":100},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","35","124394","0.0-5.0-1.15","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","579","","img/red_lw/choose11.jpg","2","210","red","0.5","0.5","0.5","l","",""
"animation","36","124995","0.0-5.0-2.15","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":250},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":500},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","37","125595","0.0-5.0-1.16","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","600","","img/red_ll/choose11.jpg","2","209","red","0.5","0.5","0.5","l","",""
"animation","38","126197","0.0-5.0-2.16","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":50},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":150},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":400},{""stimulus"":""img/red_ll/9.jpg"",""time"":450},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","39","126619","0.0-5.0-1.17","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","422","","img/red_ll/choose11.jpg","2","208","red","0.5","0.5","0.5","l","",""
"animation","40","127220","0.0-5.0-2.17","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":300},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":450},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","41","127747","0.0-5.0-1.18","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","527","","img/red_ll/choose11.jpg","2","207","red","0.5","0.5","0.5","w","",""
"animation","42","128348","0.0-5.0-2.18","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","43","128574","0.0-5.0-1.19","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","226","","img/red_lw/choose11.jpg","1","206","green","0.5","0.5","0.5","l","",""
"animation","44","129175","0.0-5.0-2.19","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":202},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":452},{""stimulus"":""img/green_lw/10.jpg"",""time"":501},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","45","129888","0.0-5.0-1.20","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","712","","img/green_lw/choose11.jpg","2","205","red","0.5","0.5","0.5","l","",""
"animation","46","130490","0.0-5.0-2.20","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","47","130715","0.0-5.0-1.21","63e316f79fdeba5ba50385e1","bdp_lott","Sat Mar 25 2023 16:12:40 GMT-1000 (Hawaii-Aleutian Standard Time)","309595","green","red","","","","choice","","","225","","img/red_ll/choose11.jpg","1","204","green","0.5","0.5","0.5","l","",""
