"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","8","203918","0.0-5.0-1.2","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","1892","","img/green_wl/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
"animation","9","204526","0.0-5.0-2.2","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","223","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":57},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":209},{""stimulus"":""img/green_wl/5.jpg"",""time"":257},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":505},{""stimulus"":""img/green_wl/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","10","205740","0.0-5.0-1.3","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","1212","","img/green_wl/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
"animation","11","206342","0.0-5.0-2.3","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","222","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":59},{""stimulus"":""img/green_wl/2.jpg"",""time"":107},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":258},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":355},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":458},{""stimulus"":""img/green_wl/10.jpg"",""time"":506},{""stimulus"":""img/green_wl/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","12","207566","0.0-5.0-1.4","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","1222","","img/green_wl/choose11.jpg","1","221","green","0.5","0.5","0.5","l","",""
"animation","13","208174","0.0-5.0-2.4","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","221","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":105},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":208},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":304},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","14","211004","0.0-5.0-1.5","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","2828","","img/green_ll/choose11.jpg","1","220","green","0.5","0.5","0.5","w","",""
"animation","15","211606","0.0-5.0-2.5","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","220","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":59},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":258},{""stimulus"":""img/green_wl/6.jpg"",""time"":303},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":458},{""stimulus"":""img/green_wl/10.jpg"",""time"":506},{""stimulus"":""img/green_wl/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","16","212919","0.0-5.0-1.6","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","1310","","img/green_wl/choose11.jpg","1","219","green","0.5","0.5","0.5","l","",""
"animation","17","213526","0.0-5.0-2.6","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","219","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":159},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":303},{""stimulus"":""img/green_ll/7.jpg"",""time"":354},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":455},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","18","215206","0.0-5.0-1.7","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","1678","","img/green_ll/choose11.jpg","2","218","red","0.5","0.5","0.5","l","",""
"animation","19","215814","0.0-5.0-2.7","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":208},{""stimulus"":""img/red_ll/5.jpg"",""time"":256},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":353},{""stimulus"":""img/red_ll/8.jpg"",""time"":408},{""stimulus"":""img/red_ll/9.jpg"",""time"":456},{""stimulus"":""img/red_ll/10.jpg"",""time"":504},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","20","217012","0.0-5.0-1.8","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","1196","","img/red_ll/choose11.jpg","1","217","green","0.5","0.5","0.5","l","",""
"animation","21","217614","0.0-5.0-2.8","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":59},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":258},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":354},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":506},{""stimulus"":""img/green_ll/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","22","218752","0.0-5.0-1.9","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","1136","","img/green_ll/choose11.jpg","2","216","red","0.5","0.5","0.5","l","",""
"animation","23","219356","0.0-5.0-2.9","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":54},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":158},{""stimulus"":""img/red_ll/4.jpg"",""time"":206},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":404},{""stimulus"":""img/red_ll/9.jpg"",""time"":454},{""stimulus"":""img/red_ll/10.jpg"",""time"":503},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","24","220424","0.0-5.0-1.10","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","1066","","img/red_ll/choose11.jpg","1","215","green","0.5","0.5","0.5","l","",""
"animation","25","221030","0.0-5.0-2.10","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","215","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":104},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":303},{""stimulus"":""img/green_ll/7.jpg"",""time"":359},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":456},{""stimulus"":""img/green_ll/10.jpg"",""time"":503},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","26","222398","0.0-5.0-1.11","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","1365","","img/green_ll/choose11.jpg","1","214","green","0.5","0.5","0.5","l","",""
"animation","27","223006","0.0-5.0-2.11","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":104},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":208},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":304},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":456},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","28","223852","0.0-5.0-1.12","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","844","","img/green_ll/choose11.jpg","2","213","red","0.5","0.5","0.5","l","",""
"animation","29","224454","0.0-5.0-2.12","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","213","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":60},{""stimulus"":""img/red_ll/2.jpg"",""time"":108},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":259},{""stimulus"":""img/red_ll/6.jpg"",""time"":307},{""stimulus"":""img/red_ll/7.jpg"",""time"":355},{""stimulus"":""img/red_ll/8.jpg"",""time"":403},{""stimulus"":""img/red_ll/9.jpg"",""time"":459},{""stimulus"":""img/red_ll/10.jpg"",""time"":508},{""stimulus"":""img/red_ll/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","30","225409","0.0-5.0-1.13","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","953","","img/red_ll/choose11.jpg","1","212","green","0.5","0.5","0.5","w","",""
"animation","31","226014","0.0-5.0-2.13","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","212","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":159},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":406},{""stimulus"":""img/green_wl/9.jpg"",""time"":455},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","32","226983","0.0-5.0-1.14","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","966","","img/green_wl/choose11.jpg","1","211","green","0.5","0.5","0.5","w","",""
"animation","33","227590","0.0-5.0-2.14","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","211","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":55},{""stimulus"":""img/green_wl/2.jpg"",""time"":104},{""stimulus"":""img/green_wl/3.jpg"",""time"":159},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":303},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":407},{""stimulus"":""img/green_wl/9.jpg"",""time"":455},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","34","228418","0.0-5.0-1.15","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","826","","img/green_wl/choose11.jpg","1","210","green","0.5","0.5","0.5","w","",""
"animation","35","229022","0.0-5.0-2.15","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","210","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":109},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":508},{""stimulus"":""img/green_wl/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","36","229799","0.0-5.0-1.16","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","774","","img/green_wl/choose11.jpg","1","209","green","0.5","0.5","0.5","w","",""
"animation","37","230406","0.0-5.0-2.16","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","209","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":105},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","38","231139","0.0-5.0-1.17","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","730","","img/green_wl/choose11.jpg","1","208","green","0.5","0.5","0.5","w","",""
"animation","39","231742","0.0-5.0-2.17","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","208","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":108},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":508},{""stimulus"":""img/green_wl/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","40","232563","0.0-5.0-1.18","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","818","","img/green_wl/choose11.jpg","1","207","green","0.5","0.5","0.5","w","",""
"animation","41","233166","0.0-5.0-2.18","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","207","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":108},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":508},{""stimulus"":""img/green_wl/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","42","233903","0.0-5.0-1.19","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","734","","img/green_wl/choose11.jpg","1","206","green","0.5","0.5","0.5","w","",""
"animation","43","234510","0.0-5.0-2.19","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","206","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":55},{""stimulus"":""img/green_wl/2.jpg"",""time"":104},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":303},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":407},{""stimulus"":""img/green_wl/9.jpg"",""time"":455},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","44","235297","0.0-5.0-1.20","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","785","","img/green_wl/choose11.jpg","1","205","green","0.5","0.5","0.5","w","",""
"animation","45","235902","0.0-5.0-2.20","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","205","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":405},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","46","236734","0.0-5.0-1.21","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","830","","img/green_wl/choose11.jpg","1","204","green","0.5","0.5","0.5","w","",""
"animation","47","237342","0.0-5.0-2.21","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","","","","","","","204","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":57},{""stimulus"":""img/green_wl/2.jpg"",""time"":105},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":303},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","48","237907","0.0-5.0-1.22","5e223f4219295951f846dd16","bdp_lott","Sat Mar 25 2023 19:43:27 GMT-0400 (Eastern Daylight Time)","504832","red","green","","","","choice","","563","","img/green_wl/choose11.jpg","1","203","green","0.5","0.5","0.5","w","",""
