"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","9","49051","0.0-5.0-1.2","","1641","","img/green_wl/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","10","49653","0.0-5.0-2.2","","","","","","223","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":105},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":264},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":405},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","11","51138","0.0-5.0-1.3","","1484","","img/green_wl/choose11.jpg","1","222","green","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","12","51747","0.0-5.0-2.3","","","","","","222","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":105},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":208},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":304},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":404},{""stimulus"":""img/green_ll/9.jpg"",""time"":468},{""stimulus"":""img/green_ll/10.jpg"",""time"":514},{""stimulus"":""img/green_ll/11.jpg"",""time"":562}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","13","52649","0.0-5.0-1.4","","901","","img/green_ll/choose11.jpg","2","221","red","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","14","53257","0.0-5.0-2.4","","","","","","221","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":213},{""stimulus"":""img/red_ll/5.jpg"",""time"":262},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":361},{""stimulus"":""img/red_ll/8.jpg"",""time"":409},{""stimulus"":""img/red_ll/9.jpg"",""time"":465},{""stimulus"":""img/red_ll/10.jpg"",""time"":512},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","15","54149","0.0-5.0-1.5","","888","","img/red_ll/choose11.jpg","2","220","red","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","16","54750","0.0-5.0-2.5","","","","","","220","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":60},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","17","55363","0.0-5.0-1.6","","611","","img/red_ll/choose11.jpg","2","219","red","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","18","55975","0.0-5.0-2.6","","","","","","219","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":113},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":206},{""stimulus"":""img/red_ll/5.jpg"",""time"":253},{""stimulus"":""img/red_ll/6.jpg"",""time"":315},{""stimulus"":""img/red_ll/7.jpg"",""time"":355},{""stimulus"":""img/red_ll/8.jpg"",""time"":405},{""stimulus"":""img/red_ll/9.jpg"",""time"":455},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","19","56258","0.0-5.0-1.7","","282","","img/red_ll/choose11.jpg","1","218","green","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","20","56859","0.0-5.0-2.7","","","","","","218","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":206},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":364},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":506},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","21","57964","0.0-5.0-1.8","","1103","","img/green_ll/choose11.jpg","1","217","green","0.5","0.5","0.5","w","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","22","58573","0.0-5.0-2.8","","","","","","217","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":166},{""stimulus"":""img/green_wl/4.jpg"",""time"":217},{""stimulus"":""img/green_wl/5.jpg"",""time"":257},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":516},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","23","59563","0.0-5.0-1.9","","987","","img/green_wl/choose11.jpg","2","216","red","0.5","0.5","0.5","w","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","24","60165","0.0-5.0-2.9","","","","","","216","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":112},{""stimulus"":""img/red_ww/3.jpg"",""time"":165},{""stimulus"":""img/red_ww/4.jpg"",""time"":209},{""stimulus"":""img/red_ww/5.jpg"",""time"":259},{""stimulus"":""img/red_ww/6.jpg"",""time"":306},{""stimulus"":""img/red_ww/7.jpg"",""time"":352},{""stimulus"":""img/red_ww/8.jpg"",""time"":405},{""stimulus"":""img/red_ww/9.jpg"",""time"":451},{""stimulus"":""img/red_ww/10.jpg"",""time"":505},{""stimulus"":""img/red_ww/11.jpg"",""time"":552}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","25","61125","0.0-5.0-1.10","","958","","img/red_ww/choose11.jpg","1","215","green","0.5","0.5","0.5","w","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","26","61736","0.0-5.0-2.10","","","","","","215","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":107},{""stimulus"":""img/green_ww/3.jpg"",""time"":154},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":250},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":360},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":516},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","27","62588","0.0-5.0-1.11","","850","","img/green_ww/choose11.jpg","1","214","green","0.5","0.5","0.5","w","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","28","63189","0.0-5.0-2.11","","","","","","214","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":113},{""stimulus"":""img/green_ww/3.jpg"",""time"":153},{""stimulus"":""img/green_ww/4.jpg"",""time"":203},{""stimulus"":""img/green_ww/5.jpg"",""time"":253},{""stimulus"":""img/green_ww/6.jpg"",""time"":303},{""stimulus"":""img/green_ww/7.jpg"",""time"":353},{""stimulus"":""img/green_ww/8.jpg"",""time"":403},{""stimulus"":""img/green_ww/9.jpg"",""time"":453},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":566}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","29","63804","0.0-5.0-1.12","","611","","img/green_ww/choose11.jpg","2","213","red","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","30","64407","0.0-5.0-2.12","","","","","","213","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":203},{""stimulus"":""img/red_wl/5.jpg"",""time"":252},{""stimulus"":""img/red_wl/6.jpg"",""time"":302},{""stimulus"":""img/red_wl/7.jpg"",""time"":354},{""stimulus"":""img/red_wl/8.jpg"",""time"":417},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":512},{""stimulus"":""img/red_wl/11.jpg"",""time"":556}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","31","65030","0.0-5.0-1.13","","619","","img/red_wl/choose11.jpg","2","212","red","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","32","65639","0.0-5.0-2.13","","","","","","212","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":58},{""stimulus"":""img/red_wl/2.jpg"",""time"":107},{""stimulus"":""img/red_wl/3.jpg"",""time"":154},{""stimulus"":""img/red_wl/4.jpg"",""time"":216},{""stimulus"":""img/red_wl/5.jpg"",""time"":264},{""stimulus"":""img/red_wl/6.jpg"",""time"":314},{""stimulus"":""img/red_wl/7.jpg"",""time"":353},{""stimulus"":""img/red_wl/8.jpg"",""time"":410},{""stimulus"":""img/red_wl/9.jpg"",""time"":457},{""stimulus"":""img/red_wl/10.jpg"",""time"":514},{""stimulus"":""img/red_wl/11.jpg"",""time"":562}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","33","66004","0.0-5.0-1.14","","363","","img/red_wl/choose11.jpg","1","211","green","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","34","66611","0.0-5.0-2.14","","","","","","211","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":317},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":514},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","35","67068","0.0-5.0-1.15","","454","","img/green_ll/choose11.jpg","1","210","green","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","36","67668","0.0-5.0-2.15","","","","","","210","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":206},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":411},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":565}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","37","68411","0.0-5.0-1.16","","741","","img/green_ll/choose11.jpg","2","209","red","0.5","0.5","0.5","w","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","38","69014","0.0-5.0-2.16","","","","","","209","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":216},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":303},{""stimulus"":""img/red_lw/7.jpg"",""time"":353},{""stimulus"":""img/red_lw/8.jpg"",""time"":403},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":517},{""stimulus"":""img/red_lw/11.jpg"",""time"":553}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","39","69629","0.0-5.0-1.17","","613","","img/red_lw/choose11.jpg","2","208","red","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","40","70230","0.0-5.0-2.17","","","","","","208","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":117},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":253},{""stimulus"":""img/red_ll/6.jpg"",""time"":303},{""stimulus"":""img/red_ll/7.jpg"",""time"":354},{""stimulus"":""img/red_ll/8.jpg"",""time"":403},{""stimulus"":""img/red_ll/9.jpg"",""time"":454},{""stimulus"":""img/red_ll/10.jpg"",""time"":504},{""stimulus"":""img/red_ll/11.jpg"",""time"":554}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","41","70603","0.0-5.0-1.18","","370","","img/red_ll/choose11.jpg","1","207","green","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","42","71204","0.0-5.0-2.18","","","","","","207","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":61},{""stimulus"":""img/green_ll/2.jpg"",""time"":110},{""stimulus"":""img/green_ll/3.jpg"",""time"":156},{""stimulus"":""img/green_ll/4.jpg"",""time"":213},{""stimulus"":""img/green_ll/5.jpg"",""time"":258},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":412},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","43","71748","0.0-5.0-1.19","","542","","img/green_ll/choose11.jpg","1","206","green","0.5","0.5","0.5","w","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","44","72351","0.0-5.0-2.19","","","","","","206","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":66},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":502},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","45","72851","0.0-5.0-1.20","","499","","img/green_wl/choose11.jpg","1","205","green","0.5","0.5","0.5","w","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","46","73468","0.0-5.0-2.20","","","","","","205","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":115},{""stimulus"":""img/green_wl/3.jpg"",""time"":160},{""stimulus"":""img/green_wl/4.jpg"",""time"":209},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":364},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":458},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":554}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","47","73844","0.0-5.0-1.21","","373","","img/green_wl/choose11.jpg","2","204","red","0.5","0.5","0.5","l","",""
"","","","","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","animation","48","74445","0.0-5.0-2.21","","","","","","204","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":54},{""stimulus"":""img/red_wl/2.jpg"",""time"":108},{""stimulus"":""img/red_wl/3.jpg"",""time"":154},{""stimulus"":""img/red_wl/4.jpg"",""time"":207},{""stimulus"":""img/red_wl/5.jpg"",""time"":253},{""stimulus"":""img/red_wl/6.jpg"",""time"":302},{""stimulus"":""img/red_wl/7.jpg"",""time"":359},{""stimulus"":""img/red_wl/8.jpg"",""time"":402},{""stimulus"":""img/red_wl/9.jpg"",""time"":452},{""stimulus"":""img/red_wl/10.jpg"",""time"":516},{""stimulus"":""img/red_wl/11.jpg"",""time"":552}]","[]"
"","","","choice","","63d40528f7676637efbd18eb","bdp_lott","Sat Mar 25 2023 16:39:38 GMT-0700 (Pacific Daylight Time)","290970","red","green","image-keyboard-response","49","74676","0.0-5.0-1.22","","228","","img/red_wl/choose11.jpg","1","203","green","0.5","0.5","0.5","l","",""
