"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","8","37100","0.0-5.0-1.2","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","735","","img/green_wl/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
"animation","9","37700","0.0-5.0-2.2","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","223","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":300},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","10","38396","0.0-5.0-1.3","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","694","","img/green_wl/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
"animation","11","38996","0.0-5.0-2.3","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","222","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":100},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":507},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","12","39620","0.0-5.0-1.4","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","623","","img/green_wl/choose11.jpg","1","221","green","0.5","0.5","0.5","l","",""
"animation","13","40220","0.0-5.0-2.4","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","221","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":66},{""stimulus"":""img/green_ll/2.jpg"",""time"":115},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":266},{""stimulus"":""img/green_ll/6.jpg"",""time"":313},{""stimulus"":""img/green_ll/7.jpg"",""time"":350},{""stimulus"":""img/green_ll/8.jpg"",""time"":400},{""stimulus"":""img/green_ll/9.jpg"",""time"":450},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","14","40788","0.0-5.0-1.5","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","566","","img/green_ll/choose11.jpg","2","220","red","0.5","0.5","0.5","w","",""
"animation","15","41389","0.0-5.0-2.5","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":62},{""stimulus"":""img/red_lw/2.jpg"",""time"":112},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","16","41964","0.0-5.0-1.6","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","575","","img/red_lw/choose11.jpg","2","219","red","0.5","0.5","0.5","l","",""
"animation","17","42569","0.0-5.0-2.6","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":50},{""stimulus"":""img/red_ll/2.jpg"",""time"":107},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","18","43012","0.0-5.0-1.7","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","442","","img/red_ll/choose11.jpg","1","218","green","0.5","0.5","0.5","l","",""
"animation","19","43612","0.0-5.0-2.7","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","218","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":158},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":250},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","20","44260","0.0-5.0-1.8","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","646","","img/green_ll/choose11.jpg","2","217","red","0.5","0.5","0.5","l","",""
"animation","21","44860","0.0-5.0-2.8","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","217","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":59},{""stimulus"":""img/red_ll/2.jpg"",""time"":100},{""stimulus"":""img/red_ll/3.jpg"",""time"":168},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":500},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","22","45204","0.0-5.0-1.9","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","343","","img/red_ll/choose11.jpg","1","216","green","0.5","0.5","0.5","w","",""
"animation","23","45805","0.0-5.0-2.9","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","216","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":100},{""stimulus"":""img/green_wl/3.jpg"",""time"":167},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":300},{""stimulus"":""img/green_wl/7.jpg"",""time"":366},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":500},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","24","46092","0.0-5.0-1.10","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","286","","img/green_wl/choose11.jpg","1","215","green","0.5","0.5","0.5","l","",""
"animation","25","46693","0.0-5.0-2.10","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","215","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","26","46948","0.0-5.0-1.11","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","254","","img/green_ll/choose11.jpg","1","214","green","0.5","0.5","0.5","w","",""
"animation","27","47549","0.0-5.0-2.11","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":50},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":303},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":400},{""stimulus"":""img/green_wl/9.jpg"",""time"":450},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","28","47876","0.0-5.0-1.12","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","327","","img/green_wl/choose11.jpg","1","213","green","0.5","0.5","0.5","l","",""
"animation","29","48476","0.0-5.0-2.12","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","213","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":60},{""stimulus"":""img/green_ll/2.jpg"",""time"":108},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":350},{""stimulus"":""img/green_ll/8.jpg"",""time"":400},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","30","48892","0.0-5.0-1.13","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","414","","img/green_ll/choose11.jpg","1","212","green","0.5","0.5","0.5","l","",""
"animation","31","49493","0.0-5.0-2.13","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","212","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":61},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":259},{""stimulus"":""img/green_ll/6.jpg"",""time"":312},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","32","49908","0.0-5.0-1.14","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","414","","img/green_ll/choose11.jpg","2","211","red","0.5","0.5","0.5","w","",""
"animation","33","50518","0.0-5.0-2.14","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","211","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":112},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":212},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":300},{""stimulus"":""img/red_lw/7.jpg"",""time"":350},{""stimulus"":""img/red_lw/8.jpg"",""time"":400},{""stimulus"":""img/red_lw/9.jpg"",""time"":450},{""stimulus"":""img/red_lw/10.jpg"",""time"":509},{""stimulus"":""img/red_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","34","50836","0.0-5.0-1.15","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","317","","img/red_lw/choose11.jpg","2","210","red","0.5","0.5","0.5","w","",""
"animation","35","51459","0.0-5.0-2.15","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","210","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":200},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":467},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","36","51772","0.0-5.0-1.16","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","312","","img/red_lw/choose11.jpg","2","209","red","0.5","0.5","0.5","w","",""
"animation","37","52373","0.0-5.0-2.16","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":65},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":163},{""stimulus"":""img/red_lw/4.jpg"",""time"":200},{""stimulus"":""img/red_lw/5.jpg"",""time"":250},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":400},{""stimulus"":""img/red_lw/9.jpg"",""time"":450},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","38","52588","0.0-5.0-1.17","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","214","","img/red_lw/choose11.jpg","2","208","red","0.5","0.5","0.5","w","",""
"animation","39","53189","0.0-5.0-2.17","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":59},{""stimulus"":""img/red_lw/2.jpg"",""time"":116},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","40","53323","0.0-5.0-1.18","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","134","","img/red_lw/choose11.jpg","2","207","red","0.5","0.5","0.5","w","",""
"animation","41","53934","0.0-5.0-2.18","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":62},{""stimulus"":""img/red_lw/2.jpg"",""time"":100},{""stimulus"":""img/red_lw/3.jpg"",""time"":163},{""stimulus"":""img/red_lw/4.jpg"",""time"":210},{""stimulus"":""img/red_lw/5.jpg"",""time"":250},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":363},{""stimulus"":""img/red_lw/8.jpg"",""time"":400},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":500},{""stimulus"":""img/red_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","42","54067","0.0-5.0-1.19","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","132","","img/red_lw/choose11.jpg","2","206","red","0.5","0.5","0.5","w","",""
"animation","43","54668","0.0-5.0-2.19","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":112},{""stimulus"":""img/red_lw/3.jpg"",""time"":170},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":500},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","44","54844","0.0-5.0-1.20","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","175","","img/red_lw/choose11.jpg","2","205","red","0.5","0.5","0.5","l","",""
"animation","45","55445","0.0-5.0-2.20","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","205","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":156},{""stimulus"":""img/red_ll/4.jpg"",""time"":207},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":300},{""stimulus"":""img/red_ll/7.jpg"",""time"":359},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":450},{""stimulus"":""img/red_ll/10.jpg"",""time"":500},{""stimulus"":""img/red_ll/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","46","55788","0.0-5.0-1.21","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","342","","img/red_ll/choose11.jpg","1","204","green","0.5","0.5","0.5","l","",""
"animation","47","56389","0.0-5.0-2.21","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","204","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":100},{""stimulus"":""img/green_ll/3.jpg"",""time"":166},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":400},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":566}]","[]"
"image-keyboard-response","48","56516","0.0-5.0-1.22","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","choice","","126","","img/green_ll/choose11.jpg","1","203","green","0.5","0.5","0.5","w","",""
"animation","49","57116","0.0-5.0-2.22","571144323d47e800096358d9","bdp_lott","Sun Mar 26 2023 14:46:14 GMT-0400 (Eastern Daylight Time)","213336","green","red","","","","","","","","","","203","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":300},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":500},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
