"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","14","56384","0.0-5.0-2.4","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","221","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":106},{""stimulus"":""img/red_ll/3.jpg"",""time"":162},{""stimulus"":""img/red_ll/4.jpg"",""time"":210},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":361},{""stimulus"":""img/red_ll/8.jpg"",""time"":407},{""stimulus"":""img/red_ll/9.jpg"",""time"":455},{""stimulus"":""img/red_ll/10.jpg"",""time"":504},{""stimulus"":""img/red_ll/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","15","57613","0.0-5.0-1.5","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1228","","","","choice","","","img/red_ll/choose11.jpg","1","220","green","0.5","0.5","0.5","w","",""
"animation","16","58222","0.0-5.0-2.5","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","220","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":57},{""stimulus"":""img/green_wl/2.jpg"",""time"":105},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":211},{""stimulus"":""img/green_wl/5.jpg"",""time"":258},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":355},{""stimulus"":""img/green_wl/8.jpg"",""time"":411},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","17","59616","0.0-5.0-1.6","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1393","","","","choice","","","img/green_wl/choose11.jpg","1","219","green","0.5","0.5","0.5","w","",""
"animation","18","60224","0.0-5.0-2.6","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","219","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":160},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":309},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":405},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","19","61490","0.0-5.0-1.7","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1265","","","","choice","","","img/green_wl/choose11.jpg","1","218","green","0.5","0.5","0.5","w","",""
"animation","20","62096","0.0-5.0-2.7","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","218","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":63},{""stimulus"":""img/green_wl/2.jpg"",""time"":111},{""stimulus"":""img/green_wl/3.jpg"",""time"":158},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":462},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","21","63392","0.0-5.0-1.8","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1295","","","","choice","","","img/green_wl/choose11.jpg","1","217","green","0.5","0.5","0.5","w","",""
"animation","22","64000","0.0-5.0-2.8","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":111},{""stimulus"":""img/green_wl/3.jpg"",""time"":159},{""stimulus"":""img/green_wl/4.jpg"",""time"":207},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":312},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","23","64925","0.0-5.0-1.9","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","924","","","","choice","","","img/green_wl/choose11.jpg","1","216","green","0.5","0.5","0.5","l","",""
"animation","24","65536","0.0-5.0-2.9","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","216","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":60},{""stimulus"":""img/green_ll/2.jpg"",""time"":104},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":259},{""stimulus"":""img/green_ll/6.jpg"",""time"":307},{""stimulus"":""img/green_ll/7.jpg"",""time"":355},{""stimulus"":""img/green_ll/8.jpg"",""time"":409},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","25","66562","0.0-5.0-1.10","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1024","","","","choice","","","img/green_ll/choose11.jpg","2","215","red","0.5","0.5","0.5","l","",""
"animation","26","67168","0.0-5.0-2.10","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","215","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":158},{""stimulus"":""img/red_ll/4.jpg"",""time"":207},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":310},{""stimulus"":""img/red_ll/7.jpg"",""time"":350},{""stimulus"":""img/red_ll/8.jpg"",""time"":404},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":510},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","27","68080","0.0-5.0-1.11","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","911","","","","choice","","","img/red_ll/choose11.jpg","1","214","green","0.5","0.5","0.5","w","",""
"animation","28","68688","0.0-5.0-2.11","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":160},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":310},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":406},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":502},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","29","69863","0.0-5.0-1.12","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1174","","","","choice","","","img/green_wl/choose11.jpg","1","213","green","0.5","0.5","0.5","l","",""
"animation","30","70470","0.0-5.0-2.12","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":58},{""stimulus"":""img/green_ll/2.jpg"",""time"":106},{""stimulus"":""img/green_ll/3.jpg"",""time"":159},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":258},{""stimulus"":""img/green_ll/6.jpg"",""time"":303},{""stimulus"":""img/green_ll/7.jpg"",""time"":361},{""stimulus"":""img/green_ll/8.jpg"",""time"":410},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":505},{""stimulus"":""img/green_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","31","71502","0.0-5.0-1.13","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1032","","","","choice","","","img/green_ll/choose11.jpg","1","212","green","0.5","0.5","0.5","w","",""
"animation","32","72112","0.0-5.0-2.13","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":104},{""stimulus"":""img/green_wl/3.jpg"",""time"":163},{""stimulus"":""img/green_wl/4.jpg"",""time"":210},{""stimulus"":""img/green_wl/5.jpg"",""time"":259},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":360},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","33","72987","0.0-5.0-1.14","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","874","","","","choice","","","img/green_wl/choose11.jpg","1","211","green","0.5","0.5","0.5","l","",""
"animation","34","73590","0.0-5.0-2.14","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":59},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":155},{""stimulus"":""img/green_ll/4.jpg"",""time"":203},{""stimulus"":""img/green_ll/5.jpg"",""time"":262},{""stimulus"":""img/green_ll/6.jpg"",""time"":309},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":406},{""stimulus"":""img/green_ll/9.jpg"",""time"":459},{""stimulus"":""img/green_ll/10.jpg"",""time"":507},{""stimulus"":""img/green_ll/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","35","74650","0.0-5.0-1.15","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1059","","","","choice","","","img/green_ll/choose11.jpg","1","210","green","0.5","0.5","0.5","l","",""
"animation","36","75254","0.0-5.0-2.15","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":60},{""stimulus"":""img/green_ll/2.jpg"",""time"":108},{""stimulus"":""img/green_ll/3.jpg"",""time"":155},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":263},{""stimulus"":""img/green_ll/6.jpg"",""time"":303},{""stimulus"":""img/green_ll/7.jpg"",""time"":359},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":460},{""stimulus"":""img/green_ll/10.jpg"",""time"":507},{""stimulus"":""img/green_ll/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","37","76399","0.0-5.0-1.16","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1145","","","","choice","","","img/green_ll/choose11.jpg","2","209","red","0.5","0.5","0.5","w","",""
"animation","38","77007","0.0-5.0-2.16","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":210},{""stimulus"":""img/red_lw/5.jpg"",""time"":258},{""stimulus"":""img/red_lw/6.jpg"",""time"":306},{""stimulus"":""img/red_lw/7.jpg"",""time"":360},{""stimulus"":""img/red_lw/8.jpg"",""time"":407},{""stimulus"":""img/red_lw/9.jpg"",""time"":455},{""stimulus"":""img/red_lw/10.jpg"",""time"":503},{""stimulus"":""img/red_lw/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","39","78043","0.0-5.0-1.17","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1036","","","","choice","","","img/red_lw/choose11.jpg","2","208","red","0.5","0.5","0.5","w","",""
"animation","40","78647","0.0-5.0-2.17","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":61},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":155},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":262},{""stimulus"":""img/red_lw/6.jpg"",""time"":309},{""stimulus"":""img/red_lw/7.jpg"",""time"":358},{""stimulus"":""img/red_lw/8.jpg"",""time"":406},{""stimulus"":""img/red_lw/9.jpg"",""time"":459},{""stimulus"":""img/red_lw/10.jpg"",""time"":507},{""stimulus"":""img/red_lw/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","41","79861","0.0-5.0-1.18","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1213","","","","choice","","","img/red_lw/choose11.jpg","2","207","red","0.5","0.5","0.5","w","",""
"animation","42","80470","0.0-5.0-2.18","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":60},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":156},{""stimulus"":""img/red_lw/4.jpg"",""time"":209},{""stimulus"":""img/red_lw/5.jpg"",""time"":257},{""stimulus"":""img/red_lw/6.jpg"",""time"":305},{""stimulus"":""img/red_lw/7.jpg"",""time"":353},{""stimulus"":""img/red_lw/8.jpg"",""time"":412},{""stimulus"":""img/red_lw/9.jpg"",""time"":460},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","43","81518","0.0-5.0-1.19","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1047","","","","choice","","","img/red_lw/choose11.jpg","2","206","red","0.5","0.5","0.5","w","",""
"animation","44","82128","0.0-5.0-2.19","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":60},{""stimulus"":""img/red_lw/2.jpg"",""time"":104},{""stimulus"":""img/red_lw/3.jpg"",""time"":156},{""stimulus"":""img/red_lw/4.jpg"",""time"":209},{""stimulus"":""img/red_lw/5.jpg"",""time"":259},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":355},{""stimulus"":""img/red_lw/8.jpg"",""time"":408},{""stimulus"":""img/red_lw/9.jpg"",""time"":456},{""stimulus"":""img/red_lw/10.jpg"",""time"":504},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","45","82897","0.0-5.0-1.20","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","768","","","","choice","","","img/red_lw/choose11.jpg","2","205","red","0.5","0.5","0.5","l","",""
"animation","46","83504","0.0-5.0-2.20","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":112},{""stimulus"":""img/red_ll/3.jpg"",""time"":157},{""stimulus"":""img/red_ll/4.jpg"",""time"":208},{""stimulus"":""img/red_ll/5.jpg"",""time"":256},{""stimulus"":""img/red_ll/6.jpg"",""time"":309},{""stimulus"":""img/red_ll/7.jpg"",""time"":356},{""stimulus"":""img/red_ll/8.jpg"",""time"":407},{""stimulus"":""img/red_ll/9.jpg"",""time"":453},{""stimulus"":""img/red_ll/10.jpg"",""time"":512},{""stimulus"":""img/red_ll/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","47","84421","0.0-5.0-1.21","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","916","","","","choice","","","img/red_ll/choose11.jpg","2","204","red","0.5","0.5","0.5","w","",""
"animation","48","85030","0.0-5.0-2.21","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","","","","","","","","","","204","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":60},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":209},{""stimulus"":""img/red_lw/5.jpg"",""time"":258},{""stimulus"":""img/red_lw/6.jpg"",""time"":305},{""stimulus"":""img/red_lw/7.jpg"",""time"":353},{""stimulus"":""img/red_lw/8.jpg"",""time"":413},{""stimulus"":""img/red_lw/9.jpg"",""time"":460},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","49","86208","0.0-5.0-1.22","5e7fb4743c00ce69510024fb","bdp_lott","Sat Apr 01 2023 20:10:13 GMT-0500 (Central Daylight Time)","369886","red","green","","1177","","","","choice","","","img/red_lw/choose11.jpg","2","203","red","0.5","0.5","0.5","l","",""
