"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses","numBlurs"
"animation","9","36711","0.0-5.0-2.2","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","223","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":100},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":200},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":450},{""stimulus"":""img/green_lw/10.jpg"",""time"":500},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","10","37268","0.0-5.0-1.3","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","556","","","","choice","","img/green_lw/choose11.jpg","1","222","green","0.5","0.5","0.5","l","","",""
"animation","11","37869","0.0-5.0-2.3","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","222","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":250},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":352},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":501},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","12","38189","0.0-5.0-1.4","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","320","","","","choice","","img/green_lw/choose11.jpg","1","221","green","0.5","0.5","0.5","l","","",""
"animation","13","38790","0.0-5.0-2.4","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","221","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":352},{""stimulus"":""img/green_lw/8.jpg"",""time"":400},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","14","39087","0.0-5.0-1.5","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","297","","","","choice","","img/green_lw/choose11.jpg","1","220","green","0.5","0.5","0.5","w","","",""
"animation","15","39687","0.0-5.0-2.5","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","220","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":151},{""stimulus"":""img/green_ww/4.jpg"",""time"":200},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":350},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":500},{""stimulus"":""img/green_ww/11.jpg"",""time"":550}]","[]",""
"image-keyboard-response","16","39917","0.0-5.0-1.6","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","229","","","","choice","","img/green_ww/choose11.jpg","1","219","green","0.5","0.5","0.5","w","","",""
"animation","17","40518","0.0-5.0-2.6","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","219","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":100},{""stimulus"":""img/green_ww/3.jpg"",""time"":150},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","18","40883","0.0-5.0-1.7","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","364","","","","choice","","img/green_ww/choose11.jpg","2","218","red","0.5","0.5","0.5","w","","",""
"animation","19","41484","0.0-5.0-2.7","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":102},{""stimulus"":""img/red_ww/3.jpg"",""time"":151},{""stimulus"":""img/red_ww/4.jpg"",""time"":202},{""stimulus"":""img/red_ww/5.jpg"",""time"":251},{""stimulus"":""img/red_ww/6.jpg"",""time"":302},{""stimulus"":""img/red_ww/7.jpg"",""time"":351},{""stimulus"":""img/red_ww/8.jpg"",""time"":401},{""stimulus"":""img/red_ww/9.jpg"",""time"":451},{""stimulus"":""img/red_ww/10.jpg"",""time"":502},{""stimulus"":""img/red_ww/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","20","41772","0.0-5.0-1.8","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","287","","","","choice","","img/red_ww/choose11.jpg","1","217","green","0.5","0.5","0.5","l","","",""
"animation","21","42373","0.0-5.0-2.8","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":50},{""stimulus"":""img/green_lw/2.jpg"",""time"":100},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":200},{""stimulus"":""img/green_lw/5.jpg"",""time"":250},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":350},{""stimulus"":""img/green_lw/8.jpg"",""time"":400},{""stimulus"":""img/green_lw/9.jpg"",""time"":450},{""stimulus"":""img/green_lw/10.jpg"",""time"":500},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","22","42794","0.0-5.0-1.9","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","420","","","","choice","","img/green_lw/choose11.jpg","2","216","red","0.5","0.5","0.5","l","","",""
"animation","23","43396","0.0-5.0-2.9","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","24","44151","0.0-5.0-1.10","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","755","","","","choice","","img/red_ll/choose11.jpg","2","215","red","0.5","0.5","0.5","l","","",""
"animation","25","44752","0.0-5.0-2.10","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","215","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":100},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","26","44919","0.0-5.0-1.11","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","166","","","","choice","","img/red_ll/choose11.jpg","2","214","red","0.5","0.5","0.5","w","","",""
"animation","27","45520","0.0-5.0-2.11","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","214","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","28","46303","0.0-5.0-1.12","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","781","","","","choice","","img/red_lw/choose11.jpg","1","213","green","0.5","0.5","0.5","w","","",""
"animation","29","46906","0.0-5.0-2.12","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","213","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":50},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":150},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":350},{""stimulus"":""img/green_ww/8.jpg"",""time"":400},{""stimulus"":""img/green_ww/9.jpg"",""time"":450},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","30","47162","0.0-5.0-1.13","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","256","","","","choice","","img/green_ww/choose11.jpg","1","212","green","0.5","0.5","0.5","w","","",""
"animation","31","47763","0.0-5.0-2.13","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","212","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":100},{""stimulus"":""img/green_ww/3.jpg"",""time"":150},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":250},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":400},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","32","48073","0.0-5.0-1.14","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","309","","","","choice","","img/green_ww/choose11.jpg","2","211","red","0.5","0.5","0.5","l","","",""
"animation","33","48675","0.0-5.0-2.14","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","211","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":252},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":351},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":452},{""stimulus"":""img/red_wl/10.jpg"",""time"":502},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","34","49044","0.0-5.0-1.15","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","369","","","","choice","","img/red_wl/choose11.jpg","1","210","green","0.5","0.5","0.5","l","","",""
"animation","35","49647","0.0-5.0-2.15","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","210","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":250},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":400},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","36","50373","0.0-5.0-1.16","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","726","","","","choice","","img/green_ll/choose11.jpg","1","209","green","0.5","0.5","0.5","l","","",""
"animation","37","50974","0.0-5.0-2.16","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","209","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":100},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":350},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":450},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","38","51373","0.0-5.0-1.17","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","398","","","","choice","","img/green_ll/choose11.jpg","1","208","green","0.5","0.5","0.5","w","","",""
"animation","39","51974","0.0-5.0-2.17","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","208","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":150},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":250},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":350},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","40","52381","0.0-5.0-1.18","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","406","","","","choice","","img/green_wl/choose11.jpg","1","207","green","0.5","0.5","0.5","l","","",""
"animation","41","52983","0.0-5.0-2.18","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","207","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":150},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","42","53383","0.0-5.0-1.19","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","400","","","","choice","","img/green_ll/choose11.jpg","1","206","green","0.5","0.5","0.5","l","","",""
"animation","43","53985","0.0-5.0-2.19","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","206","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":303},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","44","54363","0.0-5.0-1.20","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","376","","","","choice","","img/green_ll/choose11.jpg","1","205","green","0.5","0.5","0.5","l","","",""
"animation","45","54964","0.0-5.0-2.20","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","205","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","46","55281","0.0-5.0-1.21","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","317","","","","choice","","img/green_ll/choose11.jpg","1","204","green","0.5","0.5","0.5","l","","",""
"animation","47","55882","0.0-5.0-2.21","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","","","","","","","","","204","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":150},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":250},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":400},{""stimulus"":""img/green_ll/9.jpg"",""time"":450},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":550}]","[]",""
"image-keyboard-response","48","56268","0.0-5.0-1.22","63f68fcc9f84b736270f0e8e","bdp_lott","Mon Mar 27 2023 17:53:45 GMT-0500 (Central Daylight Time)","745381","green","red","","385","","","","choice","","img/green_ll/choose11.jpg","1","203","green","0.5","0.5","0.5","l","","",""
