"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","20","69715","0.0-5.0-2.7","","","","","","218","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":104},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":208},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":304},{""stimulus"":""img/green_ll/7.jpg"",""time"":360},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":456},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","21","70691","0.0-5.0-1.8","","973","","img/green_ll/choose11.jpg","2","217","red","0.5","0.5","0.5","l","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","22","71299","0.0-5.0-2.8","","","","","","217","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":209},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":353},{""stimulus"":""img/red_ll/8.jpg"",""time"":409},{""stimulus"":""img/red_ll/9.jpg"",""time"":457},{""stimulus"":""img/red_ll/10.jpg"",""time"":505},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","23","71968","0.0-5.0-1.9","","666","","img/red_ll/choose11.jpg","2","216","red","0.5","0.5","0.5","w","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","24","72571","0.0-5.0-2.9","","","","","","216","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":155},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":308},{""stimulus"":""img/red_lw/7.jpg"",""time"":353},{""stimulus"":""img/red_lw/8.jpg"",""time"":403},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":556}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","25","73955","0.0-5.0-1.10","","1382","","img/red_lw/choose11.jpg","1","215","green","0.5","0.5","0.5","w","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","26","74563","0.0-5.0-2.10","","","","","","215","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":104},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":207},{""stimulus"":""img/green_ww/5.jpg"",""time"":255},{""stimulus"":""img/green_ww/6.jpg"",""time"":304},{""stimulus"":""img/green_ww/7.jpg"",""time"":352},{""stimulus"":""img/green_ww/8.jpg"",""time"":408},{""stimulus"":""img/green_ww/9.jpg"",""time"":456},{""stimulus"":""img/green_ww/10.jpg"",""time"":504},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","27","76038","0.0-5.0-1.11","","1473","","img/green_ww/choose11.jpg","2","214","red","0.5","0.5","0.5","w","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","28","76643","0.0-5.0-2.11","","","","","","214","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":53},{""stimulus"":""img/red_ww/2.jpg"",""time"":109},{""stimulus"":""img/red_ww/3.jpg"",""time"":157},{""stimulus"":""img/red_ww/4.jpg"",""time"":205},{""stimulus"":""img/red_ww/5.jpg"",""time"":253},{""stimulus"":""img/red_ww/6.jpg"",""time"":309},{""stimulus"":""img/red_ww/7.jpg"",""time"":356},{""stimulus"":""img/red_ww/8.jpg"",""time"":405},{""stimulus"":""img/red_ww/9.jpg"",""time"":453},{""stimulus"":""img/red_ww/10.jpg"",""time"":509},{""stimulus"":""img/red_ww/11.jpg"",""time"":557}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","29","77293","0.0-5.0-1.12","","648","","img/red_ww/choose11.jpg","1","213","green","0.5","0.5","0.5","l","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","30","77899","0.0-5.0-2.12","","","","","","213","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":158},{""stimulus"":""img/green_lw/4.jpg"",""time"":206},{""stimulus"":""img/green_lw/5.jpg"",""time"":254},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":358},{""stimulus"":""img/green_lw/8.jpg"",""time"":406},{""stimulus"":""img/green_lw/9.jpg"",""time"":453},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":558}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","31","78346","0.0-5.0-1.13","","445","","img/green_lw/choose11.jpg","1","212","green","0.5","0.5","0.5","w","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","32","78955","0.0-5.0-2.13","","","","","","212","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":57},{""stimulus"":""img/green_ww/2.jpg"",""time"":105},{""stimulus"":""img/green_ww/3.jpg"",""time"":152},{""stimulus"":""img/green_ww/4.jpg"",""time"":209},{""stimulus"":""img/green_ww/5.jpg"",""time"":257},{""stimulus"":""img/green_ww/6.jpg"",""time"":305},{""stimulus"":""img/green_ww/7.jpg"",""time"":353},{""stimulus"":""img/green_ww/8.jpg"",""time"":409},{""stimulus"":""img/green_ww/9.jpg"",""time"":457},{""stimulus"":""img/green_ww/10.jpg"",""time"":505},{""stimulus"":""img/green_ww/11.jpg"",""time"":553}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","33","79838","0.0-5.0-1.14","","882","","img/green_ww/choose11.jpg","2","211","red","0.5","0.5","0.5","l","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","34","80443","0.0-5.0-2.14","","","","","","211","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":53},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":157},{""stimulus"":""img/red_wl/4.jpg"",""time"":205},{""stimulus"":""img/red_wl/5.jpg"",""time"":253},{""stimulus"":""img/red_wl/6.jpg"",""time"":308},{""stimulus"":""img/red_wl/7.jpg"",""time"":357},{""stimulus"":""img/red_wl/8.jpg"",""time"":405},{""stimulus"":""img/red_wl/9.jpg"",""time"":453},{""stimulus"":""img/red_wl/10.jpg"",""time"":501},{""stimulus"":""img/red_wl/11.jpg"",""time"":556}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","35","80776","0.0-5.0-1.15","","331","","img/red_wl/choose11.jpg","2","210","red","0.5","0.5","0.5","w","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","36","81379","0.0-5.0-2.15","","","","","","210","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":59},{""stimulus"":""img/red_ww/2.jpg"",""time"":107},{""stimulus"":""img/red_ww/3.jpg"",""time"":154},{""stimulus"":""img/red_ww/4.jpg"",""time"":202},{""stimulus"":""img/red_ww/5.jpg"",""time"":258},{""stimulus"":""img/red_ww/6.jpg"",""time"":303},{""stimulus"":""img/red_ww/7.jpg"",""time"":353},{""stimulus"":""img/red_ww/8.jpg"",""time"":402},{""stimulus"":""img/red_ww/9.jpg"",""time"":459},{""stimulus"":""img/red_ww/10.jpg"",""time"":507},{""stimulus"":""img/red_ww/11.jpg"",""time"":555}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","37","82213","0.0-5.0-1.16","","833","","img/red_ww/choose11.jpg","1","209","green","0.5","0.5","0.5","l","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","38","82819","0.0-5.0-2.16","","","","","","209","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":158},{""stimulus"":""img/green_lw/4.jpg"",""time"":206},{""stimulus"":""img/green_lw/5.jpg"",""time"":254},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":358},{""stimulus"":""img/green_lw/8.jpg"",""time"":406},{""stimulus"":""img/green_lw/9.jpg"",""time"":454},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":558}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","39","83213","0.0-5.0-1.17","","392","","img/green_lw/choose11.jpg","1","208","green","0.5","0.5","0.5","w","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","40","83819","0.0-5.0-2.17","","","","","","208","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":55},{""stimulus"":""img/green_ww/2.jpg"",""time"":103},{""stimulus"":""img/green_ww/3.jpg"",""time"":159},{""stimulus"":""img/green_ww/4.jpg"",""time"":207},{""stimulus"":""img/green_ww/5.jpg"",""time"":255},{""stimulus"":""img/green_ww/6.jpg"",""time"":303},{""stimulus"":""img/green_ww/7.jpg"",""time"":359},{""stimulus"":""img/green_ww/8.jpg"",""time"":407},{""stimulus"":""img/green_ww/9.jpg"",""time"":455},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":559}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","41","84106","0.0-5.0-1.18","","285","","img/green_ww/choose11.jpg","1","207","green","0.5","0.5","0.5","w","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","42","84715","0.0-5.0-2.18","","","","","","207","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":57},{""stimulus"":""img/green_ww/2.jpg"",""time"":105},{""stimulus"":""img/green_ww/3.jpg"",""time"":153},{""stimulus"":""img/green_ww/4.jpg"",""time"":209},{""stimulus"":""img/green_ww/5.jpg"",""time"":257},{""stimulus"":""img/green_ww/6.jpg"",""time"":305},{""stimulus"":""img/green_ww/7.jpg"",""time"":352},{""stimulus"":""img/green_ww/8.jpg"",""time"":408},{""stimulus"":""img/green_ww/9.jpg"",""time"":457},{""stimulus"":""img/green_ww/10.jpg"",""time"":505},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","43","85299","0.0-5.0-1.19","","583","","img/green_ww/choose11.jpg","2","206","red","0.5","0.5","0.5","w","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","44","85907","0.0-5.0-2.19","","","","","","206","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":57},{""stimulus"":""img/red_ww/2.jpg"",""time"":105},{""stimulus"":""img/red_ww/3.jpg"",""time"":153},{""stimulus"":""img/red_ww/4.jpg"",""time"":209},{""stimulus"":""img/red_ww/5.jpg"",""time"":257},{""stimulus"":""img/red_ww/6.jpg"",""time"":305},{""stimulus"":""img/red_ww/7.jpg"",""time"":353},{""stimulus"":""img/red_ww/8.jpg"",""time"":409},{""stimulus"":""img/red_ww/9.jpg"",""time"":457},{""stimulus"":""img/red_ww/10.jpg"",""time"":505},{""stimulus"":""img/red_ww/11.jpg"",""time"":553}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","45","87587","0.0-5.0-1.20","","1678","","img/red_ww/choose11.jpg","2","205","red","0.5","0.5","0.5","l","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","46","88195","0.0-5.0-2.20","","","","","","205","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":56},{""stimulus"":""img/red_wl/2.jpg"",""time"":104},{""stimulus"":""img/red_wl/3.jpg"",""time"":160},{""stimulus"":""img/red_wl/4.jpg"",""time"":208},{""stimulus"":""img/red_wl/5.jpg"",""time"":255},{""stimulus"":""img/red_wl/6.jpg"",""time"":303},{""stimulus"":""img/red_wl/7.jpg"",""time"":359},{""stimulus"":""img/red_wl/8.jpg"",""time"":408},{""stimulus"":""img/red_wl/9.jpg"",""time"":456},{""stimulus"":""img/red_wl/10.jpg"",""time"":503},{""stimulus"":""img/red_wl/11.jpg"",""time"":560}]","[]"
"","","","choice","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","image-keyboard-response","47","88703","0.0-5.0-1.21","","506","","img/red_wl/choose11.jpg","2","204","red","0.5","0.5","0.5","l","",""
"","","","","","5ad2c8334d061300011b1985","bdp_lott","Tue Mar 28 2023 14:58:22 GMT-0500 (Central Daylight Time)","303644","red","green","animation","48","89307","0.0-5.0-2.21","","","","","","204","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":53},{""stimulus"":""img/red_wl/2.jpg"",""time"":109},{""stimulus"":""img/red_wl/3.jpg"",""time"":157},{""stimulus"":""img/red_wl/4.jpg"",""time"":205},{""stimulus"":""img/red_wl/5.jpg"",""time"":253},{""stimulus"":""img/red_wl/6.jpg"",""time"":309},{""stimulus"":""img/red_wl/7.jpg"",""time"":356},{""stimulus"":""img/red_wl/8.jpg"",""time"":404},{""stimulus"":""img/red_wl/9.jpg"",""time"":452},{""stimulus"":""img/red_wl/10.jpg"",""time"":508},{""stimulus"":""img/red_wl/11.jpg"",""time"":557}]","[]"
