"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","24","57475","0.0-5.0-2.9","","","","","","216","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":500},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","25","58043","0.0-5.0-1.10","","566","","img/green_wl/choose11.jpg","1","215","green","0.5","0.5","0.5","l","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","26","58645","0.0-5.0-2.10","","","","","","215","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":250},{""stimulus"":""img/green_ll/6.jpg"",""time"":310},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":404},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","27","59634","0.0-5.0-1.11","","987","","img/green_ll/choose11.jpg","2","214","red","0.5","0.5","0.5","w","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","28","60236","0.0-5.0-2.11","","","","","","214","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":311},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":407},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":514},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","29","60694","0.0-5.0-1.12","","456","","img/red_lw/choose11.jpg","2","213","red","0.5","0.5","0.5","w","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","30","61294","0.0-5.0-2.12","","","","","","213","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":114},{""stimulus"":""img/red_lw/3.jpg"",""time"":160},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":407},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":561}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","31","61724","0.0-5.0-1.13","","427","","img/red_lw/choose11.jpg","2","212","red","0.5","0.5","0.5","w","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","32","62325","0.0-5.0-2.13","","","","","","212","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":205},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":314},{""stimulus"":""img/red_lw/7.jpg"",""time"":360},{""stimulus"":""img/red_lw/8.jpg"",""time"":406},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":515},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","33","62753","0.0-5.0-1.14","","426","","img/red_lw/choose11.jpg","2","211","red","0.5","0.5","0.5","l","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","34","63355","0.0-5.0-2.14","","","","","","211","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","35","64464","0.0-5.0-1.15","","1107","","img/red_ll/choose11.jpg","1","210","green","0.5","0.5","0.5","l","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","36","65065","0.0-5.0-2.15","","","","","","210","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":53},{""stimulus"":""img/green_ll/2.jpg"",""time"":110},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":203},{""stimulus"":""img/green_ll/5.jpg"",""time"":268},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","37","65774","0.0-5.0-1.16","","706","","img/green_ll/choose11.jpg","1","209","green","0.5","0.5","0.5","l","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","38","66375","0.0-5.0-2.16","","","","","","209","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":161},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":250},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":461},{""stimulus"":""img/green_ll/10.jpg"",""time"":507},{""stimulus"":""img/green_ll/11.jpg"",""time"":555}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","39","67194","0.0-5.0-1.17","","817","","img/green_ll/choose11.jpg","1","208","green","0.5","0.5","0.5","l","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","40","67794","0.0-5.0-2.17","","","","","","208","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":53},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":156},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":313},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","41","68473","0.0-5.0-1.18","","677","","img/green_ll/choose11.jpg","1","207","green","0.5","0.5","0.5","l","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","42","69085","0.0-5.0-2.18","","","","","","207","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":362},{""stimulus"":""img/green_ll/8.jpg"",""time"":412},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":564}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","43","69733","0.0-5.0-1.19","","647","","img/green_ll/choose11.jpg","1","206","green","0.5","0.5","0.5","w","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","44","70335","0.0-5.0-2.19","","","","","","206","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":365},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":507},{""stimulus"":""img/green_wl/11.jpg"",""time"":554}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","45","70974","0.0-5.0-1.20","","638","","img/green_wl/choose11.jpg","1","205","green","0.5","0.5","0.5","w","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","46","71587","0.0-5.0-2.20","","","","","","205","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":363},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":567}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","47","72174","0.0-5.0-1.21","","585","","img/green_wl/choose11.jpg","1","204","green","0.5","0.5","0.5","l","",""
"","","","","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","animation","48","72775","0.0-5.0-2.21","","","","","","204","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":263},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":356},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":513},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","","611343092396f1d9ed7018ad","bdp_lott","Sun Apr 16 2023 19:40:55 GMT-0600 (Mountain Daylight Time)","274743","red","green","image-keyboard-response","49","73384","0.0-5.0-1.22","","607","","img/green_ll/choose11.jpg","2","203","red","0.5","0.5","0.5","w","",""
