"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","15","193789","0.0-5.0-2.4","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","221","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":65},{""stimulus"":""img/red_lw/2.jpg"",""time"":125},{""stimulus"":""img/red_lw/3.jpg"",""time"":188},{""stimulus"":""img/red_lw/4.jpg"",""time"":249},{""stimulus"":""img/red_lw/5.jpg"",""time"":312},{""stimulus"":""img/red_lw/6.jpg"",""time"":373},{""stimulus"":""img/red_lw/7.jpg"",""time"":434},{""stimulus"":""img/red_lw/8.jpg"",""time"":497},{""stimulus"":""img/red_lw/9.jpg"",""time"":559},{""stimulus"":""img/red_lw/10.jpg"",""time"":619},{""stimulus"":""img/red_lw/11.jpg"",""time"":681}]","[]"
"image-keyboard-response","16","194088","0.0-5.0-1.5","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","298","","img/red_lw/choose11.jpg","2","220","red","0.5","0.5","0.5","l","",""
"animation","17","194822","0.0-5.0-2.5","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":117},{""stimulus"":""img/red_ll/3.jpg"",""time"":179},{""stimulus"":""img/red_ll/4.jpg"",""time"":241},{""stimulus"":""img/red_ll/5.jpg"",""time"":303},{""stimulus"":""img/red_ll/6.jpg"",""time"":365},{""stimulus"":""img/red_ll/7.jpg"",""time"":426},{""stimulus"":""img/red_ll/8.jpg"",""time"":488},{""stimulus"":""img/red_ll/9.jpg"",""time"":550},{""stimulus"":""img/red_ll/10.jpg"",""time"":611},{""stimulus"":""img/red_ll/11.jpg"",""time"":673}]","[]"
"image-keyboard-response","18","195163","0.0-5.0-1.6","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","341","","img/red_ll/choose11.jpg","2","219","red","0.5","0.5","0.5","w","",""
"animation","19","195902","0.0-5.0-2.6","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":61},{""stimulus"":""img/red_lw/2.jpg"",""time"":122},{""stimulus"":""img/red_lw/3.jpg"",""time"":185},{""stimulus"":""img/red_lw/4.jpg"",""time"":246},{""stimulus"":""img/red_lw/5.jpg"",""time"":309},{""stimulus"":""img/red_lw/6.jpg"",""time"":369},{""stimulus"":""img/red_lw/7.jpg"",""time"":431},{""stimulus"":""img/red_lw/8.jpg"",""time"":492},{""stimulus"":""img/red_lw/9.jpg"",""time"":554},{""stimulus"":""img/red_lw/10.jpg"",""time"":615},{""stimulus"":""img/red_lw/11.jpg"",""time"":677}]","[]"
"image-keyboard-response","20","198330","0.0-5.0-1.7","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","2427","","img/red_lw/choose11.jpg","1","218","green","0.5","0.5","0.5","w","",""
"animation","21","199066","0.0-5.0-2.7","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","218","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":118},{""stimulus"":""img/green_ww/3.jpg"",""time"":181},{""stimulus"":""img/green_ww/4.jpg"",""time"":242},{""stimulus"":""img/green_ww/5.jpg"",""time"":303},{""stimulus"":""img/green_ww/6.jpg"",""time"":365},{""stimulus"":""img/green_ww/7.jpg"",""time"":427},{""stimulus"":""img/green_ww/8.jpg"",""time"":488},{""stimulus"":""img/green_ww/9.jpg"",""time"":550},{""stimulus"":""img/green_ww/10.jpg"",""time"":612},{""stimulus"":""img/green_ww/11.jpg"",""time"":674}]","[]"
"image-keyboard-response","22","200014","0.0-5.0-1.8","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","948","","img/green_ww/choose11.jpg","1","217","green","0.5","0.5","0.5","w","",""
"animation","23","200751","0.0-5.0-2.8","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":57},{""stimulus"":""img/green_ww/2.jpg"",""time"":118},{""stimulus"":""img/green_ww/3.jpg"",""time"":180},{""stimulus"":""img/green_ww/4.jpg"",""time"":241},{""stimulus"":""img/green_ww/5.jpg"",""time"":304},{""stimulus"":""img/green_ww/6.jpg"",""time"":366},{""stimulus"":""img/green_ww/7.jpg"",""time"":427},{""stimulus"":""img/green_ww/8.jpg"",""time"":490},{""stimulus"":""img/green_ww/9.jpg"",""time"":551},{""stimulus"":""img/green_ww/10.jpg"",""time"":613},{""stimulus"":""img/green_ww/11.jpg"",""time"":675}]","[]"
"image-keyboard-response","24","201286","0.0-5.0-1.9","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","535","","img/green_ww/choose11.jpg","1","216","green","0.5","0.5","0.5","w","",""
"animation","25","202014","0.0-5.0-2.9","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","216","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":113},{""stimulus"":""img/green_ww/3.jpg"",""time"":174},{""stimulus"":""img/green_ww/4.jpg"",""time"":235},{""stimulus"":""img/green_ww/5.jpg"",""time"":297},{""stimulus"":""img/green_ww/6.jpg"",""time"":359},{""stimulus"":""img/green_ww/7.jpg"",""time"":421},{""stimulus"":""img/green_ww/8.jpg"",""time"":482},{""stimulus"":""img/green_ww/9.jpg"",""time"":544},{""stimulus"":""img/green_ww/10.jpg"",""time"":605},{""stimulus"":""img/green_ww/11.jpg"",""time"":667}]","[]"
"image-keyboard-response","26","202491","0.0-5.0-1.10","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","477","","img/green_ww/choose11.jpg","1","215","green","0.5","0.5","0.5","l","",""
"animation","27","203233","0.0-5.0-2.10","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","215","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":63},{""stimulus"":""img/green_lw/2.jpg"",""time"":125},{""stimulus"":""img/green_lw/3.jpg"",""time"":187},{""stimulus"":""img/green_lw/4.jpg"",""time"":249},{""stimulus"":""img/green_lw/5.jpg"",""time"":310},{""stimulus"":""img/green_lw/6.jpg"",""time"":372},{""stimulus"":""img/green_lw/7.jpg"",""time"":433},{""stimulus"":""img/green_lw/8.jpg"",""time"":495},{""stimulus"":""img/green_lw/9.jpg"",""time"":556},{""stimulus"":""img/green_lw/10.jpg"",""time"":617},{""stimulus"":""img/green_lw/11.jpg"",""time"":679}]","[]"
"image-keyboard-response","28","203740","0.0-5.0-1.11","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","507","","img/green_lw/choose11.jpg","1","214","green","0.5","0.5","0.5","w","",""
"animation","29","204481","0.0-5.0-2.11","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":64},{""stimulus"":""img/green_ww/2.jpg"",""time"":126},{""stimulus"":""img/green_ww/3.jpg"",""time"":187},{""stimulus"":""img/green_ww/4.jpg"",""time"":248},{""stimulus"":""img/green_ww/5.jpg"",""time"":310},{""stimulus"":""img/green_ww/6.jpg"",""time"":372},{""stimulus"":""img/green_ww/7.jpg"",""time"":434},{""stimulus"":""img/green_ww/8.jpg"",""time"":495},{""stimulus"":""img/green_ww/9.jpg"",""time"":557},{""stimulus"":""img/green_ww/10.jpg"",""time"":618},{""stimulus"":""img/green_ww/11.jpg"",""time"":680}]","[]"
"image-keyboard-response","30","204965","0.0-5.0-1.12","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","484","","img/green_ww/choose11.jpg","1","213","green","0.5","0.5","0.5","w","",""
"animation","31","205699","0.0-5.0-2.12","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":118},{""stimulus"":""img/green_ww/3.jpg"",""time"":180},{""stimulus"":""img/green_ww/4.jpg"",""time"":240},{""stimulus"":""img/green_ww/5.jpg"",""time"":303},{""stimulus"":""img/green_ww/6.jpg"",""time"":364},{""stimulus"":""img/green_ww/7.jpg"",""time"":426},{""stimulus"":""img/green_ww/8.jpg"",""time"":488},{""stimulus"":""img/green_ww/9.jpg"",""time"":550},{""stimulus"":""img/green_ww/10.jpg"",""time"":611},{""stimulus"":""img/green_ww/11.jpg"",""time"":672}]","[]"
"image-keyboard-response","32","206080","0.0-5.0-1.13","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","380","","img/green_ww/choose11.jpg","1","212","green","0.5","0.5","0.5","w","",""
"animation","33","206811","0.0-5.0-2.13","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":114},{""stimulus"":""img/green_ww/3.jpg"",""time"":175},{""stimulus"":""img/green_ww/4.jpg"",""time"":236},{""stimulus"":""img/green_ww/5.jpg"",""time"":298},{""stimulus"":""img/green_ww/6.jpg"",""time"":360},{""stimulus"":""img/green_ww/7.jpg"",""time"":422},{""stimulus"":""img/green_ww/8.jpg"",""time"":484},{""stimulus"":""img/green_ww/9.jpg"",""time"":545},{""stimulus"":""img/green_ww/10.jpg"",""time"":607},{""stimulus"":""img/green_ww/11.jpg"",""time"":670}]","[]"
"image-keyboard-response","34","207134","0.0-5.0-1.14","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","323","","img/green_ww/choose11.jpg","1","211","green","0.5","0.5","0.5","w","",""
"animation","35","207874","0.0-5.0-2.14","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":62},{""stimulus"":""img/green_ww/2.jpg"",""time"":124},{""stimulus"":""img/green_ww/3.jpg"",""time"":186},{""stimulus"":""img/green_ww/4.jpg"",""time"":248},{""stimulus"":""img/green_ww/5.jpg"",""time"":309},{""stimulus"":""img/green_ww/6.jpg"",""time"":370},{""stimulus"":""img/green_ww/7.jpg"",""time"":432},{""stimulus"":""img/green_ww/8.jpg"",""time"":495},{""stimulus"":""img/green_ww/9.jpg"",""time"":555},{""stimulus"":""img/green_ww/10.jpg"",""time"":617},{""stimulus"":""img/green_ww/11.jpg"",""time"":678}]","[]"
"image-keyboard-response","36","208113","0.0-5.0-1.15","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","239","","img/green_ww/choose11.jpg","1","210","green","0.5","0.5","0.5","w","",""
"animation","37","208845","0.0-5.0-2.15","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":53},{""stimulus"":""img/green_ww/2.jpg"",""time"":115},{""stimulus"":""img/green_ww/3.jpg"",""time"":176},{""stimulus"":""img/green_ww/4.jpg"",""time"":238},{""stimulus"":""img/green_ww/5.jpg"",""time"":299},{""stimulus"":""img/green_ww/6.jpg"",""time"":361},{""stimulus"":""img/green_ww/7.jpg"",""time"":423},{""stimulus"":""img/green_ww/8.jpg"",""time"":484},{""stimulus"":""img/green_ww/9.jpg"",""time"":546},{""stimulus"":""img/green_ww/10.jpg"",""time"":608},{""stimulus"":""img/green_ww/11.jpg"",""time"":669}]","[]"
"image-keyboard-response","38","209086","0.0-5.0-1.16","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","241","","img/green_ww/choose11.jpg","1","209","green","0.5","0.5","0.5","w","",""
"animation","39","209816","0.0-5.0-2.16","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":113},{""stimulus"":""img/green_ww/3.jpg"",""time"":174},{""stimulus"":""img/green_ww/4.jpg"",""time"":236},{""stimulus"":""img/green_ww/5.jpg"",""time"":298},{""stimulus"":""img/green_ww/6.jpg"",""time"":360},{""stimulus"":""img/green_ww/7.jpg"",""time"":422},{""stimulus"":""img/green_ww/8.jpg"",""time"":483},{""stimulus"":""img/green_ww/9.jpg"",""time"":546},{""stimulus"":""img/green_ww/10.jpg"",""time"":607},{""stimulus"":""img/green_ww/11.jpg"",""time"":668}]","[]"
"image-keyboard-response","40","210053","0.0-5.0-1.17","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","237","","img/green_ww/choose11.jpg","1","208","green","0.5","0.5","0.5","w","",""
"animation","41","210788","0.0-5.0-2.17","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":55},{""stimulus"":""img/green_ww/2.jpg"",""time"":117},{""stimulus"":""img/green_ww/3.jpg"",""time"":178},{""stimulus"":""img/green_ww/4.jpg"",""time"":241},{""stimulus"":""img/green_ww/5.jpg"",""time"":302},{""stimulus"":""img/green_ww/6.jpg"",""time"":364},{""stimulus"":""img/green_ww/7.jpg"",""time"":426},{""stimulus"":""img/green_ww/8.jpg"",""time"":488},{""stimulus"":""img/green_ww/9.jpg"",""time"":549},{""stimulus"":""img/green_ww/10.jpg"",""time"":611},{""stimulus"":""img/green_ww/11.jpg"",""time"":673}]","[]"
"image-keyboard-response","42","210958","0.0-5.0-1.18","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","170","","img/green_ww/choose11.jpg","1","207","green","0.5","0.5","0.5","w","",""
"animation","43","211702","0.0-5.0-2.18","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":63},{""stimulus"":""img/green_ww/2.jpg"",""time"":124},{""stimulus"":""img/green_ww/3.jpg"",""time"":186},{""stimulus"":""img/green_ww/4.jpg"",""time"":248},{""stimulus"":""img/green_ww/5.jpg"",""time"":311},{""stimulus"":""img/green_ww/6.jpg"",""time"":372},{""stimulus"":""img/green_ww/7.jpg"",""time"":434},{""stimulus"":""img/green_ww/8.jpg"",""time"":496},{""stimulus"":""img/green_ww/9.jpg"",""time"":558},{""stimulus"":""img/green_ww/10.jpg"",""time"":621},{""stimulus"":""img/green_ww/11.jpg"",""time"":682}]","[]"
"image-keyboard-response","44","211835","0.0-5.0-1.19","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","133","","img/green_ww/choose11.jpg","1","206","green","0.5","0.5","0.5","l","",""
"animation","45","212570","0.0-5.0-2.19","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":53},{""stimulus"":""img/green_lw/2.jpg"",""time"":115},{""stimulus"":""img/green_lw/3.jpg"",""time"":177},{""stimulus"":""img/green_lw/4.jpg"",""time"":239},{""stimulus"":""img/green_lw/5.jpg"",""time"":302},{""stimulus"":""img/green_lw/6.jpg"",""time"":363},{""stimulus"":""img/green_lw/7.jpg"",""time"":425},{""stimulus"":""img/green_lw/8.jpg"",""time"":488},{""stimulus"":""img/green_lw/9.jpg"",""time"":549},{""stimulus"":""img/green_lw/10.jpg"",""time"":612},{""stimulus"":""img/green_lw/11.jpg"",""time"":673}]","[]"
"image-keyboard-response","46","212694","0.0-5.0-1.20","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","124","","img/green_lw/choose11.jpg","1","205","green","0.5","0.5","0.5","w","",""
"animation","47","213434","0.0-5.0-2.20","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":61},{""stimulus"":""img/green_ww/2.jpg"",""time"":123},{""stimulus"":""img/green_ww/3.jpg"",""time"":185},{""stimulus"":""img/green_ww/4.jpg"",""time"":247},{""stimulus"":""img/green_ww/5.jpg"",""time"":308},{""stimulus"":""img/green_ww/6.jpg"",""time"":370},{""stimulus"":""img/green_ww/7.jpg"",""time"":432},{""stimulus"":""img/green_ww/8.jpg"",""time"":494},{""stimulus"":""img/green_ww/9.jpg"",""time"":555},{""stimulus"":""img/green_ww/10.jpg"",""time"":615},{""stimulus"":""img/green_ww/11.jpg"",""time"":678}]","[]"
"image-keyboard-response","48","213591","0.0-5.0-1.21","63d842d3e9626bd5fe5c17b1","bdp_lott","Mon Mar 27 2023 15:59:25 GMT-0700 (Pacific Daylight Time)","398293","red","green","","","","choice","","","157","","img/green_ww/choose11.jpg","1","204","green","0.5","0.5","0.5","w","",""
