"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","21","72716","0.0-5.0-1.8","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","556","","","","choice","","","img/green_ll/choose11.jpg","2","217","red","0.5","0.5","0.5","l","",""
"animation","22","73317","0.0-5.0-2.8","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","217","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","23","73684","0.0-5.0-1.9","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","367","","","","choice","","","img/red_ll/choose11.jpg","2","216","red","0.5","0.5","0.5","l","",""
"animation","24","74285","0.0-5.0-2.9","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","25","74636","0.0-5.0-1.10","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","350","","","","choice","","","img/red_ll/choose11.jpg","2","215","red","0.5","0.5","0.5","w","",""
"animation","26","75239","0.0-5.0-2.10","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","215","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":50},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":300},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","27","75461","0.0-5.0-1.11","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","222","","","","choice","","","img/red_lw/choose11.jpg","1","214","green","0.5","0.5","0.5","l","",""
"animation","28","76062","0.0-5.0-2.11","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":50},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":500},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","29","76796","0.0-5.0-1.12","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","734","","","","choice","","","img/green_lw/choose11.jpg","2","213","red","0.5","0.5","0.5","w","",""
"animation","30","77397","0.0-5.0-2.12","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":100},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":250},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":350},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":500},{""stimulus"":""img/red_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","31","77796","0.0-5.0-1.13","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","398","","","","choice","","","img/red_lw/choose11.jpg","2","212","red","0.5","0.5","0.5","w","",""
"animation","32","78397","0.0-5.0-2.13","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":50},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":150},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":250},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":350},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":500},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","33","78748","0.0-5.0-1.14","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","351","","","","choice","","","img/red_lw/choose11.jpg","2","211","red","0.5","0.5","0.5","w","",""
"animation","34","79350","0.0-5.0-2.14","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":260},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","35","79725","0.0-5.0-1.15","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","375","","","","choice","","","img/red_lw/choose11.jpg","2","210","red","0.5","0.5","0.5","l","",""
"animation","36","80326","0.0-5.0-2.15","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":200},{""stimulus"":""img/red_ll/5.jpg"",""time"":250},{""stimulus"":""img/red_ll/6.jpg"",""time"":300},{""stimulus"":""img/red_ll/7.jpg"",""time"":350},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":500},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","37","81164","0.0-5.0-1.16","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","837","","","","choice","","","img/red_ll/choose11.jpg","1","209","green","0.5","0.5","0.5","w","",""
"animation","38","81766","0.0-5.0-2.16","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":50},{""stimulus"":""img/green_wl/2.jpg"",""time"":100},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","39","82125","0.0-5.0-1.17","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","357","","","","choice","","","img/green_wl/choose11.jpg","1","208","green","0.5","0.5","0.5","w","",""
"animation","40","82726","0.0-5.0-2.17","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":50},{""stimulus"":""img/green_wl/2.jpg"",""time"":100},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":400},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","41","83044","0.0-5.0-1.18","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","318","","","","choice","","","img/green_wl/choose11.jpg","1","207","green","0.5","0.5","0.5","l","",""
"animation","42","83645","0.0-5.0-2.18","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":250},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":350},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":500},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","43","84157","0.0-5.0-1.19","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","511","","","","choice","","","img/green_ll/choose11.jpg","2","206","red","0.5","0.5","0.5","l","",""
"animation","44","84757","0.0-5.0-2.19","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":300},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","45","85109","0.0-5.0-1.20","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","351","","","","choice","","","img/red_ll/choose11.jpg","2","205","red","0.5","0.5","0.5","l","",""
"animation","46","85709","0.0-5.0-2.20","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":200},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","47","85948","0.0-5.0-1.21","5f4000a47ed89c0e7f2e3760","bdp_lott","Mon Mar 27 2023 09:58:26 GMT-0400 (Eastern Daylight Time)","255472","red","green","","238","","","","choice","","","img/red_ll/choose11.jpg","2","204","red","0.5","0.5","0.5","l","",""
