"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","28","68318","0.0-5.0-2.11","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":56},{""stimulus"":""img/red_ww/2.jpg"",""time"":104},{""stimulus"":""img/red_ww/3.jpg"",""time"":151},{""stimulus"":""img/red_ww/4.jpg"",""time"":207},{""stimulus"":""img/red_ww/5.jpg"",""time"":251},{""stimulus"":""img/red_ww/6.jpg"",""time"":304},{""stimulus"":""img/red_ww/7.jpg"",""time"":351},{""stimulus"":""img/red_ww/8.jpg"",""time"":408},{""stimulus"":""img/red_ww/9.jpg"",""time"":455},{""stimulus"":""img/red_ww/10.jpg"",""time"":503},{""stimulus"":""img/red_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","29","68389","0.0-5.0-1.12","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","70","","img/red_ww/choose11.jpg","2","213","red","0.5","0.5","0.5","w","",""
"animation","30","68990","0.0-5.0-2.12","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":58},{""stimulus"":""img/red_ww/2.jpg"",""time"":106},{""stimulus"":""img/red_ww/3.jpg"",""time"":154},{""stimulus"":""img/red_ww/4.jpg"",""time"":201},{""stimulus"":""img/red_ww/5.jpg"",""time"":257},{""stimulus"":""img/red_ww/6.jpg"",""time"":305},{""stimulus"":""img/red_ww/7.jpg"",""time"":353},{""stimulus"":""img/red_ww/8.jpg"",""time"":401},{""stimulus"":""img/red_ww/9.jpg"",""time"":457},{""stimulus"":""img/red_ww/10.jpg"",""time"":505},{""stimulus"":""img/red_ww/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","31","69193","0.0-5.0-1.13","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","201","","img/red_ww/choose11.jpg","2","212","red","0.5","0.5","0.5","w","",""
"animation","32","69798","0.0-5.0-2.13","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":54},{""stimulus"":""img/red_ww/2.jpg"",""time"":102},{""stimulus"":""img/red_ww/3.jpg"",""time"":157},{""stimulus"":""img/red_ww/4.jpg"",""time"":205},{""stimulus"":""img/red_ww/5.jpg"",""time"":253},{""stimulus"":""img/red_ww/6.jpg"",""time"":302},{""stimulus"":""img/red_ww/7.jpg"",""time"":358},{""stimulus"":""img/red_ww/8.jpg"",""time"":405},{""stimulus"":""img/red_ww/9.jpg"",""time"":453},{""stimulus"":""img/red_ww/10.jpg"",""time"":502},{""stimulus"":""img/red_ww/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","33","69922","0.0-5.0-1.14","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","123","","img/red_ww/choose11.jpg","2","211","red","0.5","0.5","0.5","l","",""
"animation","34","70526","0.0-5.0-2.14","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":108},{""stimulus"":""img/red_wl/3.jpg"",""time"":151},{""stimulus"":""img/red_wl/4.jpg"",""time"":203},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":307},{""stimulus"":""img/red_wl/7.jpg"",""time"":355},{""stimulus"":""img/red_wl/8.jpg"",""time"":404},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":507},{""stimulus"":""img/red_wl/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","35","70638","0.0-5.0-1.15","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","111","","img/red_wl/choose11.jpg","2","210","red","0.5","0.5","0.5","l","",""
"animation","36","71246","0.0-5.0-2.15","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":56},{""stimulus"":""img/red_wl/2.jpg"",""time"":104},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":208},{""stimulus"":""img/red_wl/5.jpg"",""time"":257},{""stimulus"":""img/red_wl/6.jpg"",""time"":304},{""stimulus"":""img/red_wl/7.jpg"",""time"":353},{""stimulus"":""img/red_wl/8.jpg"",""time"":408},{""stimulus"":""img/red_wl/9.jpg"",""time"":456},{""stimulus"":""img/red_wl/10.jpg"",""time"":504},{""stimulus"":""img/red_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","37","71309","0.0-5.0-1.16","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","62","","img/red_wl/choose11.jpg","2","209","red","0.5","0.5","0.5","w","",""
"animation","38","71910","0.0-5.0-2.16","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":57},{""stimulus"":""img/red_ww/2.jpg"",""time"":105},{""stimulus"":""img/red_ww/3.jpg"",""time"":153},{""stimulus"":""img/red_ww/4.jpg"",""time"":201},{""stimulus"":""img/red_ww/5.jpg"",""time"":257},{""stimulus"":""img/red_ww/6.jpg"",""time"":305},{""stimulus"":""img/red_ww/7.jpg"",""time"":353},{""stimulus"":""img/red_ww/8.jpg"",""time"":401},{""stimulus"":""img/red_ww/9.jpg"",""time"":457},{""stimulus"":""img/red_ww/10.jpg"",""time"":506},{""stimulus"":""img/red_ww/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","39","72005","0.0-5.0-1.17","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","94","","img/red_ww/choose11.jpg","2","208","red","0.5","0.5","0.5","l","",""
"animation","40","72614","0.0-5.0-2.17","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":57},{""stimulus"":""img/red_wl/2.jpg"",""time"":105},{""stimulus"":""img/red_wl/3.jpg"",""time"":153},{""stimulus"":""img/red_wl/4.jpg"",""time"":209},{""stimulus"":""img/red_wl/5.jpg"",""time"":257},{""stimulus"":""img/red_wl/6.jpg"",""time"":305},{""stimulus"":""img/red_wl/7.jpg"",""time"":354},{""stimulus"":""img/red_wl/8.jpg"",""time"":410},{""stimulus"":""img/red_wl/9.jpg"",""time"":457},{""stimulus"":""img/red_wl/10.jpg"",""time"":505},{""stimulus"":""img/red_wl/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","41","72619","0.0-5.0-1.18","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","4","","img/red_wl/choose11.jpg","2","207","red","0.5","0.5","0.5","l","",""
"animation","42","73222","0.0-5.0-2.18","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":59},{""stimulus"":""img/red_wl/2.jpg"",""time"":107},{""stimulus"":""img/red_wl/3.jpg"",""time"":155},{""stimulus"":""img/red_wl/4.jpg"",""time"":204},{""stimulus"":""img/red_wl/5.jpg"",""time"":260},{""stimulus"":""img/red_wl/6.jpg"",""time"":307},{""stimulus"":""img/red_wl/7.jpg"",""time"":356},{""stimulus"":""img/red_wl/8.jpg"",""time"":403},{""stimulus"":""img/red_wl/9.jpg"",""time"":459},{""stimulus"":""img/red_wl/10.jpg"",""time"":507},{""stimulus"":""img/red_wl/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","43","73288","0.0-5.0-1.19","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","65","","img/red_wl/choose11.jpg","2","206","red","0.5","0.5","0.5","l","",""
"animation","44","73894","0.0-5.0-2.19","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":53},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":158},{""stimulus"":""img/red_wl/4.jpg"",""time"":205},{""stimulus"":""img/red_wl/5.jpg"",""time"":254},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":358},{""stimulus"":""img/red_wl/8.jpg"",""time"":405},{""stimulus"":""img/red_wl/9.jpg"",""time"":454},{""stimulus"":""img/red_wl/10.jpg"",""time"":501},{""stimulus"":""img/red_wl/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","45","73906","0.0-5.0-1.20","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","11","","img/red_wl/choose11.jpg","2","205","red","0.5","0.5","0.5","l","",""
"animation","46","74510","0.0-5.0-2.20","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":109},{""stimulus"":""img/red_wl/3.jpg"",""time"":156},{""stimulus"":""img/red_wl/4.jpg"",""time"":204},{""stimulus"":""img/red_wl/5.jpg"",""time"":253},{""stimulus"":""img/red_wl/6.jpg"",""time"":309},{""stimulus"":""img/red_wl/7.jpg"",""time"":356},{""stimulus"":""img/red_wl/8.jpg"",""time"":404},{""stimulus"":""img/red_wl/9.jpg"",""time"":453},{""stimulus"":""img/red_wl/10.jpg"",""time"":508},{""stimulus"":""img/red_wl/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","47","74642","0.0-5.0-1.21","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","131","","img/red_wl/choose11.jpg","2","204","red","0.5","0.5","0.5","w","",""
"animation","48","75246","0.0-5.0-2.21","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","","","","","","","","204","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":109},{""stimulus"":""img/red_ww/3.jpg"",""time"":156},{""stimulus"":""img/red_ww/4.jpg"",""time"":204},{""stimulus"":""img/red_ww/5.jpg"",""time"":253},{""stimulus"":""img/red_ww/6.jpg"",""time"":308},{""stimulus"":""img/red_ww/7.jpg"",""time"":357},{""stimulus"":""img/red_ww/8.jpg"",""time"":404},{""stimulus"":""img/red_ww/9.jpg"",""time"":452},{""stimulus"":""img/red_ww/10.jpg"",""time"":508},{""stimulus"":""img/red_ww/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","49","75838","0.0-5.0-1.22","60a3128cb035414bb4588090","bdp_lott","Sun Mar 26 2023 08:19:56 GMT-0400 (Eastern Daylight Time)","360350","green","red","","","","choice","","","591","","img/red_ww/choose11.jpg","2","203","red","0.5","0.5","0.5","w","",""
