"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","16","52197","0.0-5.0-2.5","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":54},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":503},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","17","52266","0.0-5.0-1.6","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","66","","","","choice","","","img/red_lw/choose11.jpg","2","219","red","0.5","0.5","0.5","w","",""
"animation","18","52868","0.0-5.0-2.6","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":353},{""stimulus"":""img/red_lw/8.jpg"",""time"":403},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","19","52967","0.0-5.0-1.7","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","95","","","","choice","","","img/red_lw/choose11.jpg","1","218","green","0.5","0.5","0.5","w","",""
"animation","20","53569","0.0-5.0-2.7","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","218","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":53},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":153},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":253},{""stimulus"":""img/green_ww/6.jpg"",""time"":303},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":452},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","21","53771","0.0-5.0-1.8","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","198","","","","choice","","","img/green_ww/choose11.jpg","1","217","green","0.5","0.5","0.5","l","",""
"animation","22","54376","0.0-5.0-2.8","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":103},{""stimulus"":""img/green_lw/3.jpg"",""time"":153},{""stimulus"":""img/green_lw/4.jpg"",""time"":203},{""stimulus"":""img/green_lw/5.jpg"",""time"":252},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":352},{""stimulus"":""img/green_lw/8.jpg"",""time"":405},{""stimulus"":""img/green_lw/9.jpg"",""time"":455},{""stimulus"":""img/green_lw/10.jpg"",""time"":505},{""stimulus"":""img/green_lw/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","23","54860","0.0-5.0-1.9","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","480","","","","choice","","","img/green_lw/choose11.jpg","1","216","green","0.5","0.5","0.5","l","",""
"animation","24","55463","0.0-5.0-2.9","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","216","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":53},{""stimulus"":""img/green_lw/2.jpg"",""time"":104},{""stimulus"":""img/green_lw/3.jpg"",""time"":153},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":252},{""stimulus"":""img/green_lw/6.jpg"",""time"":303},{""stimulus"":""img/green_lw/7.jpg"",""time"":356},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":453},{""stimulus"":""img/green_lw/10.jpg"",""time"":501},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","25","55672","0.0-5.0-1.10","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","204","","","","choice","","","img/green_lw/choose11.jpg","2","215","red","0.5","0.5","0.5","l","",""
"animation","26","56274","0.0-5.0-2.10","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","215","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":353},{""stimulus"":""img/red_ll/8.jpg"",""time"":403},{""stimulus"":""img/red_ll/9.jpg"",""time"":453},{""stimulus"":""img/red_ll/10.jpg"",""time"":503},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","27","56644","0.0-5.0-1.11","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","365","","","","choice","","","img/red_ll/choose11.jpg","2","214","red","0.5","0.5","0.5","w","",""
"animation","28","57246","0.0-5.0-2.11","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","29","57909","0.0-5.0-1.12","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","659","","","","choice","","","img/red_lw/choose11.jpg","2","213","red","0.5","0.5","0.5","w","",""
"animation","30","58512","0.0-5.0-2.12","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":303},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","31","58943","0.0-5.0-1.13","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","426","","","","choice","","","img/red_lw/choose11.jpg","2","212","red","0.5","0.5","0.5","l","",""
"animation","32","59545","0.0-5.0-2.13","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":303},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","33","59886","0.0-5.0-1.14","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","339","","","","choice","","","img/red_ll/choose11.jpg","1","211","green","0.5","0.5","0.5","w","",""
"animation","34","60489","0.0-5.0-2.14","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":304},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","35","60714","0.0-5.0-1.15","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","222","","","","choice","","","img/green_wl/choose11.jpg","1","210","green","0.5","0.5","0.5","l","",""
"animation","36","61316","0.0-5.0-2.15","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":203},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","37","61517","0.0-5.0-1.16","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","200","","","","choice","","","img/green_ll/choose11.jpg","2","209","red","0.5","0.5","0.5","l","",""
"animation","38","62120","0.0-5.0-2.16","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":54},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":453},{""stimulus"":""img/red_ll/10.jpg"",""time"":504},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","39","62496","0.0-5.0-1.17","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","368","","","","choice","","","img/red_ll/choose11.jpg","1","208","green","0.5","0.5","0.5","w","",""
"animation","40","63098","0.0-5.0-2.17","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":203},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","41","63108","0.0-5.0-1.18","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","5","","","","choice","","","img/green_wl/choose11.jpg","2","207","red","0.5","0.5","0.5","w","",""
"animation","42","63710","0.0-5.0-2.18","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":103},{""stimulus"":""img/red_ww/3.jpg"",""time"":152},{""stimulus"":""img/red_ww/4.jpg"",""time"":200},{""stimulus"":""img/red_ww/5.jpg"",""time"":252},{""stimulus"":""img/red_ww/6.jpg"",""time"":302},{""stimulus"":""img/red_ww/7.jpg"",""time"":351},{""stimulus"":""img/red_ww/8.jpg"",""time"":402},{""stimulus"":""img/red_ww/9.jpg"",""time"":451},{""stimulus"":""img/red_ww/10.jpg"",""time"":501},{""stimulus"":""img/red_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","43","63831","0.0-5.0-1.19","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","120","","","","choice","","","img/red_ww/choose11.jpg","1","206","green","0.5","0.5","0.5","l","",""
"animation","44","64433","0.0-5.0-2.19","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":103},{""stimulus"":""img/green_lw/3.jpg"",""time"":152},{""stimulus"":""img/green_lw/4.jpg"",""time"":202},{""stimulus"":""img/green_lw/5.jpg"",""time"":253},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":353},{""stimulus"":""img/green_lw/8.jpg"",""time"":403},{""stimulus"":""img/green_lw/9.jpg"",""time"":453},{""stimulus"":""img/green_lw/10.jpg"",""time"":502},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","45","64447","0.0-5.0-1.20","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","8","","","","choice","","","img/green_lw/choose11.jpg","2","205","red","0.5","0.5","0.5","l","",""
"animation","46","65051","0.0-5.0-2.20","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":253},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":503},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","47","65218","0.0-5.0-1.21","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","165","","","","choice","","","img/red_ll/choose11.jpg","2","204","red","0.5","0.5","0.5","w","",""
"animation","48","65820","0.0-5.0-2.21","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","","","","","","","","","","204","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":104},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":503},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","49","65830","0.0-5.0-1.22","63d7a6a997f03198526a1941","bdp_lott","Sun Mar 26 2023 20:01:02 GMT+0800 (China Standard Time)","235187","red","green","","6","","","","choice","","","img/red_lw/choose11.jpg","2","203","red","0.5","0.5","0.5","l","",""
