"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","19","58382","0.0-5.0-1.7","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","525","","img/red_lw/choose11.jpg","2","218","red","0.5","0.5","0.5","w","",""
"animation","20","59016","0.0-5.0-2.7","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":104},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":207},{""stimulus"":""img/red_lw/5.jpg"",""time"":263},{""stimulus"":""img/red_lw/6.jpg"",""time"":317},{""stimulus"":""img/red_lw/7.jpg"",""time"":370},{""stimulus"":""img/red_lw/8.jpg"",""time"":424},{""stimulus"":""img/red_lw/9.jpg"",""time"":478},{""stimulus"":""img/red_lw/10.jpg"",""time"":532},{""stimulus"":""img/red_lw/11.jpg"",""time"":582}]","[]"
"image-keyboard-response","21","59446","0.0-5.0-1.8","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","430","","img/red_lw/choose11.jpg","2","217","red","0.5","0.5","0.5","w","",""
"animation","22","60090","0.0-5.0-2.8","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","217","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":161},{""stimulus"":""img/red_lw/4.jpg"",""time"":213},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":318},{""stimulus"":""img/red_lw/7.jpg"",""time"":374},{""stimulus"":""img/red_lw/8.jpg"",""time"":427},{""stimulus"":""img/red_lw/9.jpg"",""time"":482},{""stimulus"":""img/red_lw/10.jpg"",""time"":537},{""stimulus"":""img/red_lw/11.jpg"",""time"":589}]","[]"
"image-keyboard-response","23","60390","0.0-5.0-1.9","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","299","","img/red_lw/choose11.jpg","2","216","red","0.5","0.5","0.5","w","",""
"animation","24","61024","0.0-5.0-2.9","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":105},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":209},{""stimulus"":""img/red_lw/5.jpg"",""time"":265},{""stimulus"":""img/red_lw/6.jpg"",""time"":316},{""stimulus"":""img/red_lw/7.jpg"",""time"":370},{""stimulus"":""img/red_lw/8.jpg"",""time"":425},{""stimulus"":""img/red_lw/9.jpg"",""time"":480},{""stimulus"":""img/red_lw/10.jpg"",""time"":533},{""stimulus"":""img/red_lw/11.jpg"",""time"":583}]","[]"
"image-keyboard-response","25","61334","0.0-5.0-1.10","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","309","","img/red_lw/choose11.jpg","2","215","red","0.5","0.5","0.5","w","",""
"animation","26","61984","0.0-5.0-2.10","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","215","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":165},{""stimulus"":""img/red_lw/4.jpg"",""time"":218},{""stimulus"":""img/red_lw/5.jpg"",""time"":273},{""stimulus"":""img/red_lw/6.jpg"",""time"":327},{""stimulus"":""img/red_lw/7.jpg"",""time"":379},{""stimulus"":""img/red_lw/8.jpg"",""time"":432},{""stimulus"":""img/red_lw/9.jpg"",""time"":487},{""stimulus"":""img/red_lw/10.jpg"",""time"":542},{""stimulus"":""img/red_lw/11.jpg"",""time"":594}]","[]"
"image-keyboard-response","27","62293","0.0-5.0-1.11","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","308","","img/red_lw/choose11.jpg","2","214","red","0.5","0.5","0.5","w","",""
"animation","28","62930","0.0-5.0-2.11","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","214","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":161},{""stimulus"":""img/red_lw/4.jpg"",""time"":217},{""stimulus"":""img/red_lw/5.jpg"",""time"":269},{""stimulus"":""img/red_lw/6.jpg"",""time"":320},{""stimulus"":""img/red_lw/7.jpg"",""time"":371},{""stimulus"":""img/red_lw/8.jpg"",""time"":426},{""stimulus"":""img/red_lw/9.jpg"",""time"":477},{""stimulus"":""img/red_lw/10.jpg"",""time"":532},{""stimulus"":""img/red_lw/11.jpg"",""time"":586}]","[]"
"image-keyboard-response","29","63187","0.0-5.0-1.12","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","257","","img/red_lw/choose11.jpg","2","213","red","0.5","0.5","0.5","w","",""
"animation","30","63827","0.0-5.0-2.12","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","213","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":212},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":317},{""stimulus"":""img/red_lw/7.jpg"",""time"":372},{""stimulus"":""img/red_lw/8.jpg"",""time"":427},{""stimulus"":""img/red_lw/9.jpg"",""time"":482},{""stimulus"":""img/red_lw/10.jpg"",""time"":533},{""stimulus"":""img/red_lw/11.jpg"",""time"":585}]","[]"
"image-keyboard-response","31","64029","0.0-5.0-1.13","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","202","","img/red_lw/choose11.jpg","2","212","red","0.5","0.5","0.5","w","",""
"animation","32","64673","0.0-5.0-2.13","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":267},{""stimulus"":""img/red_lw/6.jpg"",""time"":317},{""stimulus"":""img/red_lw/7.jpg"",""time"":372},{""stimulus"":""img/red_lw/8.jpg"",""time"":427},{""stimulus"":""img/red_lw/9.jpg"",""time"":482},{""stimulus"":""img/red_lw/10.jpg"",""time"":534},{""stimulus"":""img/red_lw/11.jpg"",""time"":590}]","[]"
"image-keyboard-response","33","64961","0.0-5.0-1.14","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","287","","img/red_lw/choose11.jpg","2","211","red","0.5","0.5","0.5","l","",""
"animation","34","65598","0.0-5.0-2.14","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","211","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":109},{""stimulus"":""img/red_ll/3.jpg"",""time"":164},{""stimulus"":""img/red_ll/4.jpg"",""time"":220},{""stimulus"":""img/red_ll/5.jpg"",""time"":270},{""stimulus"":""img/red_ll/6.jpg"",""time"":325},{""stimulus"":""img/red_ll/7.jpg"",""time"":377},{""stimulus"":""img/red_ll/8.jpg"",""time"":432},{""stimulus"":""img/red_ll/9.jpg"",""time"":486},{""stimulus"":""img/red_ll/10.jpg"",""time"":537},{""stimulus"":""img/red_ll/11.jpg"",""time"":586}]","[]"
"image-keyboard-response","35","65829","0.0-5.0-1.15","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","231","","img/red_ll/choose11.jpg","2","210","red","0.5","0.5","0.5","l","",""
"animation","36","66461","0.0-5.0-2.15","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","210","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":204},{""stimulus"":""img/red_ll/5.jpg"",""time"":260},{""stimulus"":""img/red_ll/6.jpg"",""time"":311},{""stimulus"":""img/red_ll/7.jpg"",""time"":363},{""stimulus"":""img/red_ll/8.jpg"",""time"":415},{""stimulus"":""img/red_ll/9.jpg"",""time"":469},{""stimulus"":""img/red_ll/10.jpg"",""time"":524},{""stimulus"":""img/red_ll/11.jpg"",""time"":577}]","[]"
"image-keyboard-response","37","66583","0.0-5.0-1.16","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","121","","img/red_ll/choose11.jpg","2","209","red","0.5","0.5","0.5","w","",""
"animation","38","67230","0.0-5.0-2.16","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":269},{""stimulus"":""img/red_lw/6.jpg"",""time"":324},{""stimulus"":""img/red_lw/7.jpg"",""time"":376},{""stimulus"":""img/red_lw/8.jpg"",""time"":430},{""stimulus"":""img/red_lw/9.jpg"",""time"":481},{""stimulus"":""img/red_lw/10.jpg"",""time"":536},{""stimulus"":""img/red_lw/11.jpg"",""time"":591}]","[]"
"image-keyboard-response","39","67543","0.0-5.0-1.17","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","312","","img/red_lw/choose11.jpg","2","208","red","0.5","0.5","0.5","l","",""
"animation","40","68178","0.0-5.0-2.17","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":205},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":310},{""stimulus"":""img/red_ll/7.jpg"",""time"":365},{""stimulus"":""img/red_ll/8.jpg"",""time"":421},{""stimulus"":""img/red_ll/9.jpg"",""time"":473},{""stimulus"":""img/red_ll/10.jpg"",""time"":528},{""stimulus"":""img/red_ll/11.jpg"",""time"":581}]","[]"
"image-keyboard-response","41","68436","0.0-5.0-1.18","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","258","","img/red_ll/choose11.jpg","2","207","red","0.5","0.5","0.5","w","",""
"animation","42","69071","0.0-5.0-2.18","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":215},{""stimulus"":""img/red_lw/5.jpg"",""time"":270},{""stimulus"":""img/red_lw/6.jpg"",""time"":323},{""stimulus"":""img/red_lw/7.jpg"",""time"":374},{""stimulus"":""img/red_lw/8.jpg"",""time"":428},{""stimulus"":""img/red_lw/9.jpg"",""time"":478},{""stimulus"":""img/red_lw/10.jpg"",""time"":534},{""stimulus"":""img/red_lw/11.jpg"",""time"":584}]","[]"
"image-keyboard-response","43","69289","0.0-5.0-1.19","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","216","","img/red_lw/choose11.jpg","2","206","red","0.5","0.5","0.5","w","",""
"animation","44","69932","0.0-5.0-2.19","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":165},{""stimulus"":""img/red_lw/4.jpg"",""time"":220},{""stimulus"":""img/red_lw/5.jpg"",""time"":276},{""stimulus"":""img/red_lw/6.jpg"",""time"":327},{""stimulus"":""img/red_lw/7.jpg"",""time"":381},{""stimulus"":""img/red_lw/8.jpg"",""time"":436},{""stimulus"":""img/red_lw/9.jpg"",""time"":487},{""stimulus"":""img/red_lw/10.jpg"",""time"":542},{""stimulus"":""img/red_lw/11.jpg"",""time"":593}]","[]"
"image-keyboard-response","45","70127","0.0-5.0-1.20","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","194","","img/red_lw/choose11.jpg","2","205","red","0.5","0.5","0.5","l","",""
"animation","46","70767","0.0-5.0-2.20","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","205","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":108},{""stimulus"":""img/red_ll/3.jpg"",""time"":163},{""stimulus"":""img/red_ll/4.jpg"",""time"":216},{""stimulus"":""img/red_ll/5.jpg"",""time"":269},{""stimulus"":""img/red_ll/6.jpg"",""time"":322},{""stimulus"":""img/red_ll/7.jpg"",""time"":371},{""stimulus"":""img/red_ll/8.jpg"",""time"":423},{""stimulus"":""img/red_ll/9.jpg"",""time"":477},{""stimulus"":""img/red_ll/10.jpg"",""time"":528},{""stimulus"":""img/red_ll/11.jpg"",""time"":583}]","[]"
"image-keyboard-response","47","70924","0.0-5.0-1.21","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","154","","img/red_ll/choose11.jpg","2","204","red","0.5","0.5","0.5","l","",""
"animation","48","71567","0.0-5.0-2.21","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","","","","","","","204","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":108},{""stimulus"":""img/red_ll/3.jpg"",""time"":163},{""stimulus"":""img/red_ll/4.jpg"",""time"":219},{""stimulus"":""img/red_ll/5.jpg"",""time"":274},{""stimulus"":""img/red_ll/6.jpg"",""time"":325},{""stimulus"":""img/red_ll/7.jpg"",""time"":379},{""stimulus"":""img/red_ll/8.jpg"",""time"":433},{""stimulus"":""img/red_ll/9.jpg"",""time"":484},{""stimulus"":""img/red_ll/10.jpg"",""time"":539},{""stimulus"":""img/red_ll/11.jpg"",""time"":592}]","[]"
"image-keyboard-response","49","71824","0.0-5.0-1.22","63d80b500adef5b476e289a4","bdp_lott","Mon Mar 27 2023 13:22:03 GMT-0400 (Eastern Daylight Time)","237154","green","red","","","","choice","","257","","img/red_ll/choose11.jpg","2","203","red","0.5","0.5","0.5","l","",""
