"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","7","735969","0.0-5.0-1.1","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","1747","","img/red_lw/choose11.jpg","1","224","green","0.5","0.5","0.5","l","",""
"animation","8","736572","0.0-5.0-2.1","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":112},{""stimulus"":""img/green_lw/3.jpg"",""time"":159},{""stimulus"":""img/green_lw/4.jpg"",""time"":203},{""stimulus"":""img/green_lw/5.jpg"",""time"":259},{""stimulus"":""img/green_lw/6.jpg"",""time"":312},{""stimulus"":""img/green_lw/7.jpg"",""time"":362},{""stimulus"":""img/green_lw/8.jpg"",""time"":403},{""stimulus"":""img/green_lw/9.jpg"",""time"":462},{""stimulus"":""img/green_lw/10.jpg"",""time"":509},{""stimulus"":""img/green_lw/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","9","737465","0.0-5.0-1.2","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","891","","img/green_lw/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
"animation","10","738073","0.0-5.0-2.2","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","223","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":65},{""stimulus"":""img/green_ww/2.jpg"",""time"":110},{""stimulus"":""img/green_ww/3.jpg"",""time"":160},{""stimulus"":""img/green_ww/4.jpg"",""time"":210},{""stimulus"":""img/green_ww/5.jpg"",""time"":261},{""stimulus"":""img/green_ww/6.jpg"",""time"":310},{""stimulus"":""img/green_ww/7.jpg"",""time"":360},{""stimulus"":""img/green_ww/8.jpg"",""time"":410},{""stimulus"":""img/green_ww/9.jpg"",""time"":461},{""stimulus"":""img/green_ww/10.jpg"",""time"":510},{""stimulus"":""img/green_ww/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","11","739737","0.0-5.0-1.3","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","1663","","img/green_ww/choose11.jpg","2","222","red","0.5","0.5","0.5","l","",""
"animation","12","740348","0.0-5.0-2.3","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":65},{""stimulus"":""img/red_wl/2.jpg"",""time"":111},{""stimulus"":""img/red_wl/3.jpg"",""time"":160},{""stimulus"":""img/red_wl/4.jpg"",""time"":211},{""stimulus"":""img/red_wl/5.jpg"",""time"":258},{""stimulus"":""img/red_wl/6.jpg"",""time"":310},{""stimulus"":""img/red_wl/7.jpg"",""time"":359},{""stimulus"":""img/red_wl/8.jpg"",""time"":408},{""stimulus"":""img/red_wl/9.jpg"",""time"":460},{""stimulus"":""img/red_wl/10.jpg"",""time"":511},{""stimulus"":""img/red_wl/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","13","741249","0.0-5.0-1.4","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","901","","img/red_wl/choose11.jpg","1","221","green","0.5","0.5","0.5","l","",""
"animation","14","741866","0.0-5.0-2.4","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","221","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":62},{""stimulus"":""img/green_ll/2.jpg"",""time"":108},{""stimulus"":""img/green_ll/3.jpg"",""time"":158},{""stimulus"":""img/green_ll/4.jpg"",""time"":208},{""stimulus"":""img/green_ll/5.jpg"",""time"":259},{""stimulus"":""img/green_ll/6.jpg"",""time"":308},{""stimulus"":""img/green_ll/7.jpg"",""time"":360},{""stimulus"":""img/green_ll/8.jpg"",""time"":412},{""stimulus"":""img/green_ll/9.jpg"",""time"":460},{""stimulus"":""img/green_ll/10.jpg"",""time"":508},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","15","742337","0.0-5.0-1.5","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","470","","img/green_ll/choose11.jpg","1","220","green","0.5","0.5","0.5","w","",""
"animation","16","742952","0.0-5.0-2.5","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","220","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":59},{""stimulus"":""img/green_wl/2.jpg"",""time"":107},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":217},{""stimulus"":""img/green_wl/5.jpg"",""time"":258},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":418},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":506},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","17","743946","0.0-5.0-1.6","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","993","","img/green_wl/choose11.jpg","2","219","red","0.5","0.5","0.5","l","",""
"animation","18","744555","0.0-5.0-2.6","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":62},{""stimulus"":""img/red_wl/2.jpg"",""time"":108},{""stimulus"":""img/red_wl/3.jpg"",""time"":159},{""stimulus"":""img/red_wl/4.jpg"",""time"":209},{""stimulus"":""img/red_wl/5.jpg"",""time"":259},{""stimulus"":""img/red_wl/6.jpg"",""time"":310},{""stimulus"":""img/red_wl/7.jpg"",""time"":358},{""stimulus"":""img/red_wl/8.jpg"",""time"":409},{""stimulus"":""img/red_wl/9.jpg"",""time"":460},{""stimulus"":""img/red_wl/10.jpg"",""time"":509},{""stimulus"":""img/red_wl/11.jpg"",""time"":561}]","[]"
"image-keyboard-response","19","744930","0.0-5.0-1.7","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","373","","img/red_wl/choose11.jpg","2","218","red","0.5","0.5","0.5","l","",""
"animation","20","745543","0.0-5.0-2.7","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":60},{""stimulus"":""img/red_wl/2.jpg"",""time"":108},{""stimulus"":""img/red_wl/3.jpg"",""time"":160},{""stimulus"":""img/red_wl/4.jpg"",""time"":215},{""stimulus"":""img/red_wl/5.jpg"",""time"":257},{""stimulus"":""img/red_wl/6.jpg"",""time"":308},{""stimulus"":""img/red_wl/7.jpg"",""time"":356},{""stimulus"":""img/red_wl/8.jpg"",""time"":416},{""stimulus"":""img/red_wl/9.jpg"",""time"":464},{""stimulus"":""img/red_wl/10.jpg"",""time"":505},{""stimulus"":""img/red_wl/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","21","745762","0.0-5.0-1.8","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","218","","img/red_wl/choose11.jpg","2","217","red","0.5","0.5","0.5","l","",""
"animation","22","746373","0.0-5.0-2.8","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","217","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":57},{""stimulus"":""img/red_wl/2.jpg"",""time"":110},{""stimulus"":""img/red_wl/3.jpg"",""time"":153},{""stimulus"":""img/red_wl/4.jpg"",""time"":214},{""stimulus"":""img/red_wl/5.jpg"",""time"":265},{""stimulus"":""img/red_wl/6.jpg"",""time"":311},{""stimulus"":""img/red_wl/7.jpg"",""time"":354},{""stimulus"":""img/red_wl/8.jpg"",""time"":413},{""stimulus"":""img/red_wl/9.jpg"",""time"":460},{""stimulus"":""img/red_wl/10.jpg"",""time"":505},{""stimulus"":""img/red_wl/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","23","746602","0.0-5.0-1.9","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","228","","img/red_wl/choose11.jpg","2","216","red","0.5","0.5","0.5","l","",""
"animation","24","747219","0.0-5.0-2.9","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":61},{""stimulus"":""img/red_wl/2.jpg"",""time"":117},{""stimulus"":""img/red_wl/3.jpg"",""time"":158},{""stimulus"":""img/red_wl/4.jpg"",""time"":209},{""stimulus"":""img/red_wl/5.jpg"",""time"":259},{""stimulus"":""img/red_wl/6.jpg"",""time"":309},{""stimulus"":""img/red_wl/7.jpg"",""time"":358},{""stimulus"":""img/red_wl/8.jpg"",""time"":415},{""stimulus"":""img/red_wl/9.jpg"",""time"":463},{""stimulus"":""img/red_wl/10.jpg"",""time"":508},{""stimulus"":""img/red_wl/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","25","747377","0.0-5.0-1.10","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","157","","img/red_wl/choose11.jpg","1","215","green","0.5","0.5","0.5","w","",""
"animation","26","747996","0.0-5.0-2.10","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","215","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":60},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":209},{""stimulus"":""img/green_wl/5.jpg"",""time"":261},{""stimulus"":""img/green_wl/6.jpg"",""time"":309},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":411},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":509},{""stimulus"":""img/green_wl/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","27","748218","0.0-5.0-1.11","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","221","","img/green_wl/choose11.jpg","1","214","green","0.5","0.5","0.5","w","",""
"animation","28","748835","0.0-5.0-2.11","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":60},{""stimulus"":""img/green_wl/2.jpg"",""time"":108},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":215},{""stimulus"":""img/green_wl/5.jpg"",""time"":258},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":416},{""stimulus"":""img/green_wl/9.jpg"",""time"":465},{""stimulus"":""img/green_wl/10.jpg"",""time"":506},{""stimulus"":""img/green_wl/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","29","749234","0.0-5.0-1.12","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","397","","img/green_wl/choose11.jpg","1","213","green","0.5","0.5","0.5","w","",""
"animation","30","749836","0.0-5.0-2.12","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":66},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":203},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":303},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":403},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","31","750258","0.0-5.0-1.13","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","420","","img/green_wl/choose11.jpg","1","212","green","0.5","0.5","0.5","w","",""
"animation","32","750873","0.0-5.0-2.13","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":111},{""stimulus"":""img/green_wl/3.jpg"",""time"":161},{""stimulus"":""img/green_wl/4.jpg"",""time"":210},{""stimulus"":""img/green_wl/5.jpg"",""time"":261},{""stimulus"":""img/green_wl/6.jpg"",""time"":312},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":462},{""stimulus"":""img/green_wl/10.jpg"",""time"":517},{""stimulus"":""img/green_wl/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","33","751242","0.0-5.0-1.14","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","368","","img/green_wl/choose11.jpg","1","211","green","0.5","0.5","0.5","w","",""
"animation","34","751852","0.0-5.0-2.14","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":63},{""stimulus"":""img/green_wl/2.jpg"",""time"":110},{""stimulus"":""img/green_wl/3.jpg"",""time"":159},{""stimulus"":""img/green_wl/4.jpg"",""time"":210},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":360},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]"
"image-keyboard-response","35","752202","0.0-5.0-1.15","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","349","","img/green_wl/choose11.jpg","1","210","green","0.5","0.5","0.5","l","",""
"animation","36","752811","0.0-5.0-2.15","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":61},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":158},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":257},{""stimulus"":""img/green_ll/6.jpg"",""time"":307},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":507},{""stimulus"":""img/green_ll/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","37","753817","0.0-5.0-1.16","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","1005","","img/green_ll/choose11.jpg","1","209","green","0.5","0.5","0.5","l","",""
"animation","38","754427","0.0-5.0-2.16","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":63},{""stimulus"":""img/green_ll/2.jpg"",""time"":109},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":210},{""stimulus"":""img/green_ll/5.jpg"",""time"":259},{""stimulus"":""img/green_ll/6.jpg"",""time"":311},{""stimulus"":""img/green_ll/7.jpg"",""time"":361},{""stimulus"":""img/green_ll/8.jpg"",""time"":419},{""stimulus"":""img/green_ll/9.jpg"",""time"":464},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","39","754786","0.0-5.0-1.17","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","358","","img/green_ll/choose11.jpg","2","208","red","0.5","0.5","0.5","l","",""
"animation","40","755400","0.0-5.0-2.17","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":62},{""stimulus"":""img/red_ll/2.jpg"",""time"":108},{""stimulus"":""img/red_ll/3.jpg"",""time"":158},{""stimulus"":""img/red_ll/4.jpg"",""time"":210},{""stimulus"":""img/red_ll/5.jpg"",""time"":258},{""stimulus"":""img/red_ll/6.jpg"",""time"":308},{""stimulus"":""img/red_ll/7.jpg"",""time"":360},{""stimulus"":""img/red_ll/8.jpg"",""time"":410},{""stimulus"":""img/red_ll/9.jpg"",""time"":458},{""stimulus"":""img/red_ll/10.jpg"",""time"":508},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","41","755802","0.0-5.0-1.18","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","401","","img/red_ll/choose11.jpg","2","207","red","0.5","0.5","0.5","w","",""
"animation","42","756418","0.0-5.0-2.18","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":61},{""stimulus"":""img/red_lw/2.jpg"",""time"":119},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":219},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":309},{""stimulus"":""img/red_lw/7.jpg"",""time"":357},{""stimulus"":""img/red_lw/8.jpg"",""time"":409},{""stimulus"":""img/red_lw/9.jpg"",""time"":457},{""stimulus"":""img/red_lw/10.jpg"",""time"":511},{""stimulus"":""img/red_lw/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","43","756770","0.0-5.0-1.19","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","350","","img/red_lw/choose11.jpg","2","206","red","0.5","0.5","0.5","l","",""
"animation","44","757384","0.0-5.0-2.19","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":58},{""stimulus"":""img/red_ll/2.jpg"",""time"":114},{""stimulus"":""img/red_ll/3.jpg"",""time"":154},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":264},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":354},{""stimulus"":""img/red_ll/8.jpg"",""time"":414},{""stimulus"":""img/red_ll/9.jpg"",""time"":463},{""stimulus"":""img/red_ll/10.jpg"",""time"":518},{""stimulus"":""img/red_ll/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","45","757642","0.0-5.0-1.20","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","256","","img/red_ll/choose11.jpg","2","205","red","0.5","0.5","0.5","w","",""
"animation","46","758256","0.0-5.0-2.20","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":58},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":154},{""stimulus"":""img/red_lw/4.jpg"",""time"":213},{""stimulus"":""img/red_lw/5.jpg"",""time"":264},{""stimulus"":""img/red_lw/6.jpg"",""time"":305},{""stimulus"":""img/red_lw/7.jpg"",""time"":354},{""stimulus"":""img/red_lw/8.jpg"",""time"":412},{""stimulus"":""img/red_lw/9.jpg"",""time"":463},{""stimulus"":""img/red_lw/10.jpg"",""time"":514},{""stimulus"":""img/red_lw/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","47","758539","0.0-5.0-1.21","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","282","","img/red_lw/choose11.jpg","1","204","green","0.5","0.5","0.5","l","",""
"animation","48","759151","0.0-5.0-2.21","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","","","","","","","","204","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":55},{""stimulus"":""img/green_lw/2.jpg"",""time"":112},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":213},{""stimulus"":""img/green_lw/5.jpg"",""time"":262},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":363},{""stimulus"":""img/green_lw/8.jpg"",""time"":412},{""stimulus"":""img/green_lw/9.jpg"",""time"":464},{""stimulus"":""img/green_lw/10.jpg"",""time"":512},{""stimulus"":""img/green_lw/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","49","759466","0.0-5.0-1.22","63153455849b153d56dd81db","bdp_lott","Thu Mar 30 2023 15:18:29 GMT-0700 (Pacific Daylight Time)","956068","red","green","","","","choice","","","313","","img/green_lw/choose11.jpg","1","203","green","0.5","0.5","0.5","l","",""
