"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","12","64550","0.0-5.0-2.3","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":104},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":208},{""stimulus"":""img/red_ll/5.jpg"",""time"":256},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":408},{""stimulus"":""img/red_ll/9.jpg"",""time"":456},{""stimulus"":""img/red_ll/10.jpg"",""time"":504},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","13","65053","0.0-5.0-1.4","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","501","","img/red_ll/choose11.jpg","2","221","red","0.5","0.5","0.5","l","",""
"animation","14","65655","0.0-5.0-2.4","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","221","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":58},{""stimulus"":""img/red_ll/2.jpg"",""time"":106},{""stimulus"":""img/red_ll/3.jpg"",""time"":154},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":258},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":354},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":458},{""stimulus"":""img/red_ll/10.jpg"",""time"":506},{""stimulus"":""img/red_ll/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","15","66094","0.0-5.0-1.5","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","439","","img/red_ll/choose11.jpg","2","220","red","0.5","0.5","0.5","l","",""
"animation","16","66695","0.0-5.0-2.5","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":305},{""stimulus"":""img/red_ll/7.jpg"",""time"":353},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":457},{""stimulus"":""img/red_ll/10.jpg"",""time"":505},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","17","66979","0.0-5.0-1.6","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","284","","img/red_ll/choose11.jpg","2","219","red","0.5","0.5","0.5","w","",""
"animation","18","67582","0.0-5.0-2.6","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":156},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":308},{""stimulus"":""img/red_lw/7.jpg"",""time"":356},{""stimulus"":""img/red_lw/8.jpg"",""time"":404},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","19","67895","0.0-5.0-1.7","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","312","","img/red_lw/choose11.jpg","2","218","red","0.5","0.5","0.5","w","",""
"animation","20","68503","0.0-5.0-2.7","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":104},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":208},{""stimulus"":""img/red_lw/5.jpg"",""time"":256},{""stimulus"":""img/red_lw/6.jpg"",""time"":304},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":408},{""stimulus"":""img/red_lw/9.jpg"",""time"":456},{""stimulus"":""img/red_lw/10.jpg"",""time"":504},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","21","70540","0.0-5.0-1.8","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","2035","","img/red_lw/choose11.jpg","2","217","red","0.5","0.5","0.5","w","",""
"animation","22","71142","0.0-5.0-2.8","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","217","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":59},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":155},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":259},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":356},{""stimulus"":""img/red_lw/8.jpg"",""time"":403},{""stimulus"":""img/red_lw/9.jpg"",""time"":459},{""stimulus"":""img/red_lw/10.jpg"",""time"":507},{""stimulus"":""img/red_lw/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","23","71699","0.0-5.0-1.9","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","556","","img/red_lw/choose11.jpg","2","216","red","0.5","0.5","0.5","w","",""
"animation","24","72302","0.0-5.0-2.9","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":156},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":308},{""stimulus"":""img/red_lw/7.jpg"",""time"":356},{""stimulus"":""img/red_lw/8.jpg"",""time"":404},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","25","72780","0.0-5.0-1.10","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","477","","img/red_lw/choose11.jpg","2","215","red","0.5","0.5","0.5","w","",""
"animation","26","73382","0.0-5.0-2.10","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","215","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":59},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":155},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":259},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":355},{""stimulus"":""img/red_lw/8.jpg"",""time"":403},{""stimulus"":""img/red_lw/9.jpg"",""time"":459},{""stimulus"":""img/red_lw/10.jpg"",""time"":507},{""stimulus"":""img/red_lw/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","27","73961","0.0-5.0-1.11","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","578","","img/red_lw/choose11.jpg","2","214","red","0.5","0.5","0.5","w","",""
"animation","28","74566","0.0-5.0-2.11","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","214","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":205},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":357},{""stimulus"":""img/red_lw/8.jpg"",""time"":405},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","29","75054","0.0-5.0-1.12","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","487","","img/red_lw/choose11.jpg","2","213","red","0.5","0.5","0.5","l","",""
"animation","30","75662","0.0-5.0-2.12","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","213","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":57},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":209},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":305},{""stimulus"":""img/red_ll/7.jpg"",""time"":353},{""stimulus"":""img/red_ll/8.jpg"",""time"":409},{""stimulus"":""img/red_ll/9.jpg"",""time"":457},{""stimulus"":""img/red_ll/10.jpg"",""time"":505},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","31","76375","0.0-5.0-1.13","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","712","","img/red_ll/choose11.jpg","1","212","green","0.5","0.5","0.5","w","",""
"animation","32","76982","0.0-5.0-2.13","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","212","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":104},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":304},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","33","77334","0.0-5.0-1.14","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","350","","img/green_wl/choose11.jpg","1","211","green","0.5","0.5","0.5","l","",""
"animation","34","77935","0.0-5.0-2.14","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","211","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":105},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":257},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":353},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":505},{""stimulus"":""img/green_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","35","78391","0.0-5.0-1.15","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","455","","img/green_ll/choose11.jpg","2","210","red","0.5","0.5","0.5","w","",""
"animation","36","78998","0.0-5.0-2.15","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","210","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":208},{""stimulus"":""img/red_lw/5.jpg"",""time"":256},{""stimulus"":""img/red_lw/6.jpg"",""time"":304},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":408},{""stimulus"":""img/red_lw/9.jpg"",""time"":456},{""stimulus"":""img/red_lw/10.jpg"",""time"":504},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","37","79305","0.0-5.0-1.16","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","306","","img/red_lw/choose11.jpg","2","209","red","0.5","0.5","0.5","w","",""
"animation","38","79910","0.0-5.0-2.16","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","209","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":205},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":357},{""stimulus"":""img/red_lw/8.jpg"",""time"":405},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":504},{""stimulus"":""img/red_lw/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","39","80232","0.0-5.0-1.17","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","321","","img/red_lw/choose11.jpg","2","208","red","0.5","0.5","0.5","w","",""
"animation","40","80838","0.0-5.0-2.17","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":207},{""stimulus"":""img/red_lw/5.jpg"",""time"":255},{""stimulus"":""img/red_lw/6.jpg"",""time"":303},{""stimulus"":""img/red_lw/7.jpg"",""time"":358},{""stimulus"":""img/red_lw/8.jpg"",""time"":407},{""stimulus"":""img/red_lw/9.jpg"",""time"":455},{""stimulus"":""img/red_lw/10.jpg"",""time"":503},{""stimulus"":""img/red_lw/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","41","81126","0.0-5.0-1.18","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","287","","img/red_lw/choose11.jpg","2","207","red","0.5","0.5","0.5","w","",""
"animation","42","81727","0.0-5.0-2.18","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":57},{""stimulus"":""img/red_lw/2.jpg"",""time"":105},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":257},{""stimulus"":""img/red_lw/6.jpg"",""time"":305},{""stimulus"":""img/red_lw/7.jpg"",""time"":353},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":457},{""stimulus"":""img/red_lw/10.jpg"",""time"":505},{""stimulus"":""img/red_lw/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","43","82049","0.0-5.0-1.19","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","322","","img/red_lw/choose11.jpg","2","206","red","0.5","0.5","0.5","l","",""
"animation","44","82655","0.0-5.0-2.19","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":54},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":158},{""stimulus"":""img/red_ll/4.jpg"",""time"":206},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":406},{""stimulus"":""img/red_ll/9.jpg"",""time"":454},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","45","83016","0.0-5.0-1.20","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","360","","img/red_ll/choose11.jpg","1","205","green","0.5","0.5","0.5","l","",""
"animation","46","83622","0.0-5.0-2.20","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","205","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":303},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":455},{""stimulus"":""img/green_ll/10.jpg"",""time"":503},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","47","83920","0.0-5.0-1.21","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","choice","","","297","","img/green_ll/choose11.jpg","1","204","green","0.5","0.5","0.5","l","",""
"animation","48","84527","0.0-5.0-2.21","6127e94c6abf253c484b38b7","bdp_lott","Mon Apr 10 2023 13:11:12 GMT-0500 (Central Daylight Time)","284039","green","red","","","","","","","","","","","204","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":159},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":303},{""stimulus"":""img/green_ll/7.jpg"",""time"":359},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":455},{""stimulus"":""img/green_ll/10.jpg"",""time"":503},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]"
