"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses","numBlurs"
"image-keyboard-response","8","14094","0.0-5.0-1.2","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","690","","","","choice","","img/red_ww/choose11.jpg","1","223","green","0.5","0.5","0.5","w","","",""
"animation","9","14703","0.0-5.0-2.2","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","223","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":58},{""stimulus"":""img/green_ww/2.jpg"",""time"":109},{""stimulus"":""img/green_ww/3.jpg"",""time"":160},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":259},{""stimulus"":""img/green_ww/6.jpg"",""time"":310},{""stimulus"":""img/green_ww/7.jpg"",""time"":376},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":458},{""stimulus"":""img/green_ww/10.jpg"",""time"":507},{""stimulus"":""img/green_ww/11.jpg"",""time"":557}]","[]",""
"image-keyboard-response","10","15148","0.0-5.0-1.3","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","443","","","","choice","","img/green_ww/choose11.jpg","2","222","red","0.5","0.5","0.5","w","","",""
"animation","11","15756","0.0-5.0-2.3","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":58},{""stimulus"":""img/red_ww/2.jpg"",""time"":108},{""stimulus"":""img/red_ww/3.jpg"",""time"":158},{""stimulus"":""img/red_ww/4.jpg"",""time"":201},{""stimulus"":""img/red_ww/5.jpg"",""time"":258},{""stimulus"":""img/red_ww/6.jpg"",""time"":310},{""stimulus"":""img/red_ww/7.jpg"",""time"":361},{""stimulus"":""img/red_ww/8.jpg"",""time"":402},{""stimulus"":""img/red_ww/9.jpg"",""time"":457},{""stimulus"":""img/red_ww/10.jpg"",""time"":509},{""stimulus"":""img/red_ww/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","12","16061","0.0-5.0-1.4","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","303","","","","choice","","img/red_ww/choose11.jpg","1","221","green","0.5","0.5","0.5","l","","",""
"animation","13","16681","0.0-5.0-2.4","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","221","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":153},{""stimulus"":""img/green_lw/4.jpg"",""time"":204},{""stimulus"":""img/green_lw/5.jpg"",""time"":270},{""stimulus"":""img/green_lw/6.jpg"",""time"":302},{""stimulus"":""img/green_lw/7.jpg"",""time"":352},{""stimulus"":""img/green_lw/8.jpg"",""time"":404},{""stimulus"":""img/green_lw/9.jpg"",""time"":452},{""stimulus"":""img/green_lw/10.jpg"",""time"":504},{""stimulus"":""img/green_lw/11.jpg"",""time"":555}]","[]",""
"image-keyboard-response","14","16939","0.0-5.0-1.5","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","257","","","","choice","","img/green_lw/choose11.jpg","1","220","green","0.5","0.5","0.5","w","","",""
"animation","15","17548","0.0-5.0-2.5","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","220","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":58},{""stimulus"":""img/green_ww/2.jpg"",""time"":110},{""stimulus"":""img/green_ww/3.jpg"",""time"":160},{""stimulus"":""img/green_ww/4.jpg"",""time"":207},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":308},{""stimulus"":""img/green_ww/7.jpg"",""time"":359},{""stimulus"":""img/green_ww/8.jpg"",""time"":408},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":508},{""stimulus"":""img/green_ww/11.jpg"",""time"":559}]","[]",""
"image-keyboard-response","16","17773","0.0-5.0-1.6","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","224","","","","choice","","img/green_ww/choose11.jpg","2","219","red","0.5","0.5","0.5","l","","",""
"animation","17","18374","0.0-5.0-2.6","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":58},{""stimulus"":""img/red_wl/2.jpg"",""time"":107},{""stimulus"":""img/red_wl/3.jpg"",""time"":157},{""stimulus"":""img/red_wl/4.jpg"",""time"":207},{""stimulus"":""img/red_wl/5.jpg"",""time"":250},{""stimulus"":""img/red_wl/6.jpg"",""time"":300},{""stimulus"":""img/red_wl/7.jpg"",""time"":350},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":450},{""stimulus"":""img/red_wl/10.jpg"",""time"":507},{""stimulus"":""img/red_wl/11.jpg"",""time"":550}]","[]",""
"image-keyboard-response","18","18561","0.0-5.0-1.7","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","185","","","","choice","","img/red_wl/choose11.jpg","2","218","red","0.5","0.5","0.5","l","","",""
"animation","19","19162","0.0-5.0-2.7","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":53},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":153},{""stimulus"":""img/red_wl/4.jpg"",""time"":204},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":304},{""stimulus"":""img/red_wl/7.jpg"",""time"":350},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":502},{""stimulus"":""img/red_wl/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","20","19250","0.0-5.0-1.8","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","86","","","","choice","","img/red_wl/choose11.jpg","1","217","green","0.5","0.5","0.5","l","","",""
"animation","21","19851","0.0-5.0-2.8","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":64},{""stimulus"":""img/green_ll/2.jpg"",""time"":112},{""stimulus"":""img/green_ll/3.jpg"",""time"":150},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":450},{""stimulus"":""img/green_ll/10.jpg"",""time"":513},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","22","19997","0.0-5.0-1.9","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","144","","","","choice","","img/green_ll/choose11.jpg","2","216","red","0.5","0.5","0.5","w","","",""
"animation","23","20615","0.0-5.0-2.9","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":303},{""stimulus"":""img/red_lw/7.jpg"",""time"":353},{""stimulus"":""img/red_lw/8.jpg"",""time"":403},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":503},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","24","21000","0.0-5.0-1.10","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","383","","","","choice","","img/red_lw/choose11.jpg","1","215","green","0.5","0.5","0.5","l","","",""
"animation","25","21608","0.0-5.0-2.10","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","215","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":107},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":507},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","26","21740","0.0-5.0-1.11","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","131","","","","choice","","img/green_lw/choose11.jpg","1","214","green","0.5","0.5","0.5","l","","",""
"animation","27","22359","0.0-5.0-2.11","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":170},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":269},{""stimulus"":""img/green_lw/6.jpg"",""time"":305},{""stimulus"":""img/green_lw/7.jpg"",""time"":353},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":453},{""stimulus"":""img/green_lw/10.jpg"",""time"":501},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","28","22538","0.0-5.0-1.12","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","177","","","","choice","","img/green_lw/choose11.jpg","2","213","red","0.5","0.5","0.5","l","","",""
"animation","29","23143","0.0-5.0-2.12","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","213","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":170},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":305},{""stimulus"":""img/red_ll/7.jpg"",""time"":354},{""stimulus"":""img/red_ll/8.jpg"",""time"":405},{""stimulus"":""img/red_ll/9.jpg"",""time"":455},{""stimulus"":""img/red_ll/10.jpg"",""time"":504},{""stimulus"":""img/red_ll/11.jpg"",""time"":555}]","[]",""
"image-keyboard-response","30","23290","0.0-5.0-1.13","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","146","","","","choice","","img/red_ll/choose11.jpg","2","212","red","0.5","0.5","0.5","w","","",""
"animation","31","23892","0.0-5.0-2.13","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":218},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":368},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":518},{""stimulus"":""img/red_lw/11.jpg"",""time"":553}]","[]",""
"image-keyboard-response","32","24008","0.0-5.0-1.14","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","115","","","","choice","","img/red_lw/choose11.jpg","1","211","green","0.5","0.5","0.5","w","","",""
"animation","33","24609","0.0-5.0-2.14","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","211","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":67},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":151},{""stimulus"":""img/green_ww/4.jpg"",""time"":201},{""stimulus"":""img/green_ww/5.jpg"",""time"":267},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":500},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","34","24742","0.0-5.0-1.15","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","131","","","","choice","","img/green_ww/choose11.jpg","1","210","green","0.5","0.5","0.5","l","","",""
"animation","35","25343","0.0-5.0-2.15","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","210","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":66},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":150},{""stimulus"":""img/green_lw/4.jpg"",""time"":200},{""stimulus"":""img/green_lw/5.jpg"",""time"":250},{""stimulus"":""img/green_lw/6.jpg"",""time"":316},{""stimulus"":""img/green_lw/7.jpg"",""time"":350},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":450},{""stimulus"":""img/green_lw/10.jpg"",""time"":516},{""stimulus"":""img/green_lw/11.jpg"",""time"":550}]","[]",""
"image-keyboard-response","36","25459","0.0-5.0-1.16","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","115","","","","choice","","img/green_lw/choose11.jpg","1","209","green","0.5","0.5","0.5","w","","",""
"animation","37","26074","0.0-5.0-2.16","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","209","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":53},{""stimulus"":""img/green_ww/2.jpg"",""time"":116},{""stimulus"":""img/green_ww/3.jpg"",""time"":166},{""stimulus"":""img/green_ww/4.jpg"",""time"":215},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":402},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","38","26350","0.0-5.0-1.17","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","274","","","","choice","","img/green_ww/choose11.jpg","2","208","red","0.5","0.5","0.5","l","","",""
"animation","39","26958","0.0-5.0-2.17","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","208","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":57},{""stimulus"":""img/red_wl/2.jpg"",""time"":107},{""stimulus"":""img/red_wl/3.jpg"",""time"":151},{""stimulus"":""img/red_wl/4.jpg"",""time"":209},{""stimulus"":""img/red_wl/5.jpg"",""time"":250},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":359},{""stimulus"":""img/red_wl/8.jpg"",""time"":410},{""stimulus"":""img/red_wl/9.jpg"",""time"":459},{""stimulus"":""img/red_wl/10.jpg"",""time"":508},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","40","27468","0.0-5.0-1.18","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","508","","","","choice","","img/red_wl/choose11.jpg","2","207","red","0.5","0.5","0.5","w","","",""
"animation","41","28076","0.0-5.0-2.18","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","207","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":57},{""stimulus"":""img/red_ww/2.jpg"",""time"":109},{""stimulus"":""img/red_ww/3.jpg"",""time"":157},{""stimulus"":""img/red_ww/4.jpg"",""time"":204},{""stimulus"":""img/red_ww/5.jpg"",""time"":257},{""stimulus"":""img/red_ww/6.jpg"",""time"":310},{""stimulus"":""img/red_ww/7.jpg"",""time"":357},{""stimulus"":""img/red_ww/8.jpg"",""time"":408},{""stimulus"":""img/red_ww/9.jpg"",""time"":451},{""stimulus"":""img/red_ww/10.jpg"",""time"":525},{""stimulus"":""img/red_ww/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","42","28345","0.0-5.0-1.19","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","267","","","","choice","","img/red_ww/choose11.jpg","2","206","red","0.5","0.5","0.5","l","","",""
"animation","43","28946","0.0-5.0-2.19","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","206","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":57},{""stimulus"":""img/red_wl/2.jpg"",""time"":107},{""stimulus"":""img/red_wl/3.jpg"",""time"":155},{""stimulus"":""img/red_wl/4.jpg"",""time"":209},{""stimulus"":""img/red_wl/5.jpg"",""time"":258},{""stimulus"":""img/red_wl/6.jpg"",""time"":306},{""stimulus"":""img/red_wl/7.jpg"",""time"":360},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":509},{""stimulus"":""img/red_wl/11.jpg"",""time"":558}]","[]",""
"image-keyboard-response","44","29739","0.0-5.0-1.20","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","792","","","","choice","","img/red_wl/choose11.jpg","1","205","green","0.5","0.5","0.5","l","","",""
"animation","45","30350","0.0-5.0-2.20","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","205","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":58},{""stimulus"":""img/green_ll/2.jpg"",""time"":109},{""stimulus"":""img/green_ll/3.jpg"",""time"":159},{""stimulus"":""img/green_ll/4.jpg"",""time"":210},{""stimulus"":""img/green_ll/5.jpg"",""time"":257},{""stimulus"":""img/green_ll/6.jpg"",""time"":310},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":450},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]",""
"image-keyboard-response","46","30795","0.0-5.0-1.21","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","443","","","","choice","","img/green_ll/choose11.jpg","1","204","green","0.5","0.5","0.5","w","","",""
"animation","47","31407","0.0-5.0-2.21","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","","","","","","","","","204","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":62},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":164},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":265},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":514},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]",""
"image-keyboard-response","48","32217","0.0-5.0-1.22","63d428eb946e85527cfdf058","bdp_lott","Sat Mar 25 2023 19:32:10 GMT-0700 (Pacific Daylight Time)","257862","red","green","","807","","","","choice","","img/green_wl/choose11.jpg","2","203","red","0.5","0.5","0.5","l","","",""
