"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","14","138169","0.0-5.0-2.4","","","","","","221","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":103},{""stimulus"":""img/green_lw/3.jpg"",""time"":153},{""stimulus"":""img/green_lw/4.jpg"",""time"":208},{""stimulus"":""img/green_lw/5.jpg"",""time"":262},{""stimulus"":""img/green_lw/6.jpg"",""time"":316},{""stimulus"":""img/green_lw/7.jpg"",""time"":369},{""stimulus"":""img/green_lw/8.jpg"",""time"":422},{""stimulus"":""img/green_lw/9.jpg"",""time"":475},{""stimulus"":""img/green_lw/10.jpg"",""time"":527},{""stimulus"":""img/green_lw/11.jpg"",""time"":577}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","15","141631","0.0-5.0-1.5","","3462","","img/green_lw/choose11.jpg","2","220","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","16","142272","0.0-5.0-2.5","","","","","","220","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":109},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":215},{""stimulus"":""img/red_lw/5.jpg"",""time"":268},{""stimulus"":""img/red_lw/6.jpg"",""time"":322},{""stimulus"":""img/red_lw/7.jpg"",""time"":376},{""stimulus"":""img/red_lw/8.jpg"",""time"":431},{""stimulus"":""img/red_lw/9.jpg"",""time"":482},{""stimulus"":""img/red_lw/10.jpg"",""time"":535},{""stimulus"":""img/red_lw/11.jpg"",""time"":589}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","17","144429","0.0-5.0-1.6","","2155","","img/red_lw/choose11.jpg","2","219","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","18","145061","0.0-5.0-2.6","","","","","","219","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":54},{""stimulus"":""img/red_lw/2.jpg"",""time"":105},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":212},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":321},{""stimulus"":""img/red_lw/7.jpg"",""time"":372},{""stimulus"":""img/red_lw/8.jpg"",""time"":425},{""stimulus"":""img/red_lw/9.jpg"",""time"":476},{""stimulus"":""img/red_lw/10.jpg"",""time"":526},{""stimulus"":""img/red_lw/11.jpg"",""time"":578}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","19","146626","0.0-5.0-1.7","","1565","","img/red_lw/choose11.jpg","2","218","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","20","147265","0.0-5.0-2.7","","","","","","218","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":105},{""stimulus"":""img/red_lw/3.jpg"",""time"":158},{""stimulus"":""img/red_lw/4.jpg"",""time"":211},{""stimulus"":""img/red_lw/5.jpg"",""time"":267},{""stimulus"":""img/red_lw/6.jpg"",""time"":321},{""stimulus"":""img/red_lw/7.jpg"",""time"":373},{""stimulus"":""img/red_lw/8.jpg"",""time"":425},{""stimulus"":""img/red_lw/9.jpg"",""time"":479},{""stimulus"":""img/red_lw/10.jpg"",""time"":533},{""stimulus"":""img/red_lw/11.jpg"",""time"":584}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","21","149024","0.0-5.0-1.8","","1759","","img/red_lw/choose11.jpg","2","217","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","22","149665","0.0-5.0-2.8","","","","","","217","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":54},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":161},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":268},{""stimulus"":""img/red_lw/6.jpg"",""time"":321},{""stimulus"":""img/red_lw/7.jpg"",""time"":374},{""stimulus"":""img/red_lw/8.jpg"",""time"":427},{""stimulus"":""img/red_lw/9.jpg"",""time"":481},{""stimulus"":""img/red_lw/10.jpg"",""time"":535},{""stimulus"":""img/red_lw/11.jpg"",""time"":587}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","23","150713","0.0-5.0-1.9","","1047","","img/red_lw/choose11.jpg","2","216","red","0.6","0.6","0.6","l","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","24","151340","0.0-5.0-2.9","","","","","","216","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":104},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":205},{""stimulus"":""img/red_ll/5.jpg"",""time"":255},{""stimulus"":""img/red_ll/6.jpg"",""time"":311},{""stimulus"":""img/red_ll/7.jpg"",""time"":362},{""stimulus"":""img/red_ll/8.jpg"",""time"":416},{""stimulus"":""img/red_ll/9.jpg"",""time"":467},{""stimulus"":""img/red_ll/10.jpg"",""time"":520},{""stimulus"":""img/red_ll/11.jpg"",""time"":573}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","25","152669","0.0-5.0-1.10","","1329","","img/red_ll/choose11.jpg","2","215","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","26","153305","0.0-5.0-2.10","","","","","","215","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":156},{""stimulus"":""img/red_lw/4.jpg"",""time"":207},{""stimulus"":""img/red_lw/5.jpg"",""time"":260},{""stimulus"":""img/red_lw/6.jpg"",""time"":313},{""stimulus"":""img/red_lw/7.jpg"",""time"":367},{""stimulus"":""img/red_lw/8.jpg"",""time"":420},{""stimulus"":""img/red_lw/9.jpg"",""time"":473},{""stimulus"":""img/red_lw/10.jpg"",""time"":526},{""stimulus"":""img/red_lw/11.jpg"",""time"":581}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","27","154334","0.0-5.0-1.11","","1029","","img/red_lw/choose11.jpg","2","214","red","0.6","0.6","0.6","l","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","28","154966","0.0-5.0-2.11","","","","","","214","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":104},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":208},{""stimulus"":""img/red_ll/5.jpg"",""time"":261},{""stimulus"":""img/red_ll/6.jpg"",""time"":317},{""stimulus"":""img/red_ll/7.jpg"",""time"":371},{""stimulus"":""img/red_ll/8.jpg"",""time"":421},{""stimulus"":""img/red_ll/9.jpg"",""time"":473},{""stimulus"":""img/red_ll/10.jpg"",""time"":526},{""stimulus"":""img/red_ll/11.jpg"",""time"":579}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","29","155901","0.0-5.0-1.12","","934","","img/red_ll/choose11.jpg","2","213","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","30","156528","0.0-5.0-2.12","","","","","","213","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":156},{""stimulus"":""img/red_lw/4.jpg"",""time"":207},{""stimulus"":""img/red_lw/5.jpg"",""time"":260},{""stimulus"":""img/red_lw/6.jpg"",""time"":310},{""stimulus"":""img/red_lw/7.jpg"",""time"":365},{""stimulus"":""img/red_lw/8.jpg"",""time"":420},{""stimulus"":""img/red_lw/9.jpg"",""time"":473},{""stimulus"":""img/red_lw/10.jpg"",""time"":523},{""stimulus"":""img/red_lw/11.jpg"",""time"":578}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","31","157277","0.0-5.0-1.13","","748","","img/red_lw/choose11.jpg","2","212","red","0.6","0.6","0.6","l","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","32","157911","0.0-5.0-2.13","","","","","","212","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":207},{""stimulus"":""img/red_ll/5.jpg"",""time"":260},{""stimulus"":""img/red_ll/6.jpg"",""time"":314},{""stimulus"":""img/red_ll/7.jpg"",""time"":367},{""stimulus"":""img/red_ll/8.jpg"",""time"":420},{""stimulus"":""img/red_ll/9.jpg"",""time"":473},{""stimulus"":""img/red_ll/10.jpg"",""time"":527},{""stimulus"":""img/red_ll/11.jpg"",""time"":580}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","33","159199","0.0-5.0-1.14","","1288","","img/red_ll/choose11.jpg","2","211","red","0.6","0.6","0.6","l","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","34","159830","0.0-5.0-2.14","","","","","","211","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":54},{""stimulus"":""img/red_ll/2.jpg"",""time"":107},{""stimulus"":""img/red_ll/3.jpg"",""time"":159},{""stimulus"":""img/red_ll/4.jpg"",""time"":209},{""stimulus"":""img/red_ll/5.jpg"",""time"":259},{""stimulus"":""img/red_ll/6.jpg"",""time"":313},{""stimulus"":""img/red_ll/7.jpg"",""time"":368},{""stimulus"":""img/red_ll/8.jpg"",""time"":420},{""stimulus"":""img/red_ll/9.jpg"",""time"":470},{""stimulus"":""img/red_ll/10.jpg"",""time"":524},{""stimulus"":""img/red_ll/11.jpg"",""time"":577}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","35","161545","0.0-5.0-1.15","","1714","","img/red_ll/choose11.jpg","2","210","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","36","162178","0.0-5.0-2.15","","","","","","210","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":207},{""stimulus"":""img/red_lw/5.jpg"",""time"":258},{""stimulus"":""img/red_lw/6.jpg"",""time"":312},{""stimulus"":""img/red_lw/7.jpg"",""time"":366},{""stimulus"":""img/red_lw/8.jpg"",""time"":419},{""stimulus"":""img/red_lw/9.jpg"",""time"":474},{""stimulus"":""img/red_lw/10.jpg"",""time"":527},{""stimulus"":""img/red_lw/11.jpg"",""time"":579}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","37","162828","0.0-5.0-1.16","","649","","img/red_lw/choose11.jpg","2","209","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","38","163457","0.0-5.0-2.16","","","","","","209","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":154},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":256},{""stimulus"":""img/red_lw/6.jpg"",""time"":309},{""stimulus"":""img/red_lw/7.jpg"",""time"":362},{""stimulus"":""img/red_lw/8.jpg"",""time"":416},{""stimulus"":""img/red_lw/9.jpg"",""time"":470},{""stimulus"":""img/red_lw/10.jpg"",""time"":525},{""stimulus"":""img/red_lw/11.jpg"",""time"":576}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","39","164151","0.0-5.0-1.17","","693","","img/red_lw/choose11.jpg","2","208","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","40","164780","0.0-5.0-2.17","","","","","","208","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":156},{""stimulus"":""img/red_lw/4.jpg"",""time"":207},{""stimulus"":""img/red_lw/5.jpg"",""time"":258},{""stimulus"":""img/red_lw/6.jpg"",""time"":308},{""stimulus"":""img/red_lw/7.jpg"",""time"":363},{""stimulus"":""img/red_lw/8.jpg"",""time"":416},{""stimulus"":""img/red_lw/9.jpg"",""time"":468},{""stimulus"":""img/red_lw/10.jpg"",""time"":522},{""stimulus"":""img/red_lw/11.jpg"",""time"":575}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","41","165318","0.0-5.0-1.18","","538","","img/red_lw/choose11.jpg","2","207","red","0.6","0.6","0.6","l","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","42","165957","0.0-5.0-2.18","","","","","","207","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":111},{""stimulus"":""img/red_ll/3.jpg"",""time"":166},{""stimulus"":""img/red_ll/4.jpg"",""time"":219},{""stimulus"":""img/red_ll/5.jpg"",""time"":272},{""stimulus"":""img/red_ll/6.jpg"",""time"":323},{""stimulus"":""img/red_ll/7.jpg"",""time"":374},{""stimulus"":""img/red_ll/8.jpg"",""time"":424},{""stimulus"":""img/red_ll/9.jpg"",""time"":479},{""stimulus"":""img/red_ll/10.jpg"",""time"":533},{""stimulus"":""img/red_ll/11.jpg"",""time"":589}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","43","168103","0.0-5.0-1.19","","2146","","img/red_ll/choose11.jpg","2","206","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","44","168739","0.0-5.0-2.19","","","","","","206","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":50},{""stimulus"":""img/red_lw/2.jpg"",""time"":105},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":210},{""stimulus"":""img/red_lw/5.jpg"",""time"":261},{""stimulus"":""img/red_lw/6.jpg"",""time"":313},{""stimulus"":""img/red_lw/7.jpg"",""time"":367},{""stimulus"":""img/red_lw/8.jpg"",""time"":420},{""stimulus"":""img/red_lw/9.jpg"",""time"":476},{""stimulus"":""img/red_lw/10.jpg"",""time"":527},{""stimulus"":""img/red_lw/11.jpg"",""time"":581}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","45","169354","0.0-5.0-1.20","","615","","img/red_lw/choose11.jpg","2","205","red","0.6","0.6","0.6","l","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","46","169995","0.0-5.0-2.20","","","","","","205","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":108},{""stimulus"":""img/red_ll/3.jpg"",""time"":161},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":268},{""stimulus"":""img/red_ll/6.jpg"",""time"":322},{""stimulus"":""img/red_ll/7.jpg"",""time"":375},{""stimulus"":""img/red_ll/8.jpg"",""time"":428},{""stimulus"":""img/red_ll/9.jpg"",""time"":481},{""stimulus"":""img/red_ll/10.jpg"",""time"":535},{""stimulus"":""img/red_ll/11.jpg"",""time"":588}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","47","170650","0.0-5.0-1.21","","655","","img/red_ll/choose11.jpg","2","204","red","0.6","0.6","0.6","l","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","48","171286","0.0-5.0-2.21","","","","","","204","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":161},{""stimulus"":""img/red_ll/4.jpg"",""time"":215},{""stimulus"":""img/red_ll/5.jpg"",""time"":266},{""stimulus"":""img/red_ll/6.jpg"",""time"":317},{""stimulus"":""img/red_ll/7.jpg"",""time"":369},{""stimulus"":""img/red_ll/8.jpg"",""time"":423},{""stimulus"":""img/red_ll/9.jpg"",""time"":476},{""stimulus"":""img/red_ll/10.jpg"",""time"":529},{""stimulus"":""img/red_ll/11.jpg"",""time"":583}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","49","172154","0.0-5.0-1.22","","867","","img/red_ll/choose11.jpg","2","203","red","0.6","0.6","0.6","w","",""
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","animation","50","172790","0.0-5.0-2.22","","","","","","203","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":156},{""stimulus"":""img/red_lw/4.jpg"",""time"":210},{""stimulus"":""img/red_lw/5.jpg"",""time"":263},{""stimulus"":""img/red_lw/6.jpg"",""time"":316},{""stimulus"":""img/red_lw/7.jpg"",""time"":369},{""stimulus"":""img/red_lw/8.jpg"",""time"":423},{""stimulus"":""img/red_lw/9.jpg"",""time"":476},{""stimulus"":""img/red_lw/10.jpg"",""time"":529},{""stimulus"":""img/red_lw/11.jpg"",""time"":583}]","[]"
"","","","","lempert4","bdp_lott","Fri Feb 24 2023 09:59:02 GMT-0500 (Eastern Standard Time)","416168","green","red","image-keyboard-response","51","173567","0.0-5.0-1.23","","776","","img/red_lw/choose11.jpg","2","202","red","0.6","0.6","0.6","l","",""
