"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","13","66715","0.0-6.0-2.2","","1727","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Jane</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2","OTHER"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","14","66975","0.0-6.0-3.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Jane</font></div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","15","67476","0.0-6.0-1.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","16","69050","0.0-6.0-2.3","","1572","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Kevin </div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","OTHER"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","17","69310","0.0-6.0-3.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Kevin </font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","18","69826","0.0-6.0-1.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","19","71083","0.0-6.0-2.4","","1255","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Mark</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","SELF"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","20","71343","0.0-6.0-3.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Mark</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","21","71859","0.0-6.0-1.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","22","73666","0.0-6.0-2.5","","1806","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Mark</div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4","SELF"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","23","73927","0.0-6.0-3.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Mark</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$69<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","24","74442","0.0-6.0-1.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","25","75825","0.0-6.0-2.6","","1381","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Teri</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","26","76084","0.0-6.0-3.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Teri</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","27","76585","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","28","78554","0.0-6.0-2.7","","1967","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Steve</div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","SELF"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","29","78820","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Steve</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$41<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","30","79336","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","31","81218","0.0-6.0-2.8","","1881","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Teri</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","OTHER"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","32","81491","0.0-6.0-3.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Teri</font></div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","33","82006","0.0-6.0-1.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","34","83283","0.0-6.0-2.9","","1274","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Mark</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","SELF"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","35","83540","0.0-6.0-3.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Mark</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","36","84040","0.0-6.0-1.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","37","86354","0.0-6.0-2.10","","2312","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Steve</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","SELF"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","38","86612","0.0-6.0-3.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Steve</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","39","87128","0.0-6.0-1.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","40","88209","0.0-6.0-2.11","","1080","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Steve</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3","OTHER"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","41","88459","0.0-6.0-3.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Steve</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","42","88975","0.0-6.0-1.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","43","90410","0.0-6.0-2.12","","1435","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Teri</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5","SELF"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","44","90677","0.0-6.0-3.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Teri</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","45","91178","0.0-6.0-1.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","46","92362","0.0-6.0-2.13","","1184","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Mark</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br>for<br>yourself","$55<br>for<br>4","0","40","55","4","SELF"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","47","92617","0.0-6.0-3.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$40<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Mark</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","0","40","55","4",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","48","93134","0.0-6.0-1.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","49","94834","0.0-6.0-2.14","","1699","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Steve</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3","OTHER"
"","","","offerFB","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","50","95107","0.0-6.0-3.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Steve</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3",""
"","","","FIX","63d13bce0971871b9ff88f56","bdp_sd","Sun Mar 26 2023 10:36:22 GMT-0400 (Eastern Daylight Time)","123212","html-keyboard-response","51","95607","0.0-6.0-1.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
