"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen","numBlurs"
"html-keyboard-response","13","295549","0.0-6.0-3.2","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Jake P</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","",""
"html-keyboard-response","14","296052","0.0-6.0-1.3","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","15","298092","0.0-6.0-2.3","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","2037","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Vaibhav S</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","SELF",""
"html-keyboard-response","16","298346","0.0-6.0-3.3","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Vaibhav S</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","",""
"html-keyboard-response","17","298850","0.0-6.0-1.4","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","18","300642","0.0-6.0-2.4","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","1789","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Jake P</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","SELF",""
"html-keyboard-response","19","300895","0.0-6.0-3.4","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Jake P</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","",""
"html-keyboard-response","20","301397","0.0-6.0-1.5","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","21","303627","0.0-6.0-2.5","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","2228","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Vaibhav S</div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","SELF",""
"html-keyboard-response","22","303881","0.0-6.0-3.5","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Vaibhav S</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$49<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","",""
"html-keyboard-response","23","304383","0.0-6.0-1.6","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","24","306779","0.0-6.0-2.6","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","2392","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Gurasis S</div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","OTHER",""
"html-keyboard-response","25","307032","0.0-6.0-3.6","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Gurasis S</font></div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","",""
"html-keyboard-response","26","307534","0.0-6.0-1.7","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","27","310368","0.0-6.0-2.7","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","2832","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Ashu S</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20<br>for<br>yourself","$55<br>for<br>1","1","20","55","1","OTHER",""
"html-keyboard-response","28","310620","0.0-6.0-3.7","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Ashu S</font></div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","1","20","55","1","",""
"html-keyboard-response","29","311124","0.0-6.0-1.8","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","30","312879","0.0-6.0-2.8","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","1752","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Vaibhav S</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","OTHER",""
"html-keyboard-response","31","313132","0.0-6.0-3.8","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Vaibhav S</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","",""
"html-keyboard-response","32","313634","0.0-6.0-1.9","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","33","315270","0.0-6.0-2.9","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","1633","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Jake P</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5","SELF",""
"html-keyboard-response","34","315525","0.0-6.0-3.9","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Jake P</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5","",""
"html-keyboard-response","35","316029","0.0-6.0-1.10","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","36","317420","0.0-6.0-2.10","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","1388","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Jake P</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","SELF",""
"html-keyboard-response","37","317674","0.0-6.0-3.10","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Jake P</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","",""
"html-keyboard-response","38","318176","0.0-6.0-1.11","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","39","323012","0.0-6.0-2.11","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","4834","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Vaibhav S</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","SELF",""
"html-keyboard-response","40","323265","0.0-6.0-3.11","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Vaibhav S</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","",""
"html-keyboard-response","41","323767","0.0-6.0-1.12","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","42","326324","0.0-6.0-2.12","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","2555","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Jake P</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","SELF",""
"html-keyboard-response","43","326579","0.0-6.0-3.12","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Jake P</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","",""
"html-keyboard-response","44","327082","0.0-6.0-1.13","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","45","328737","0.0-6.0-2.13","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","1653","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Gurasis S</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27<br>for<br>yourself","$50<br>for<br>3","0","27","50","3","OTHER",""
"html-keyboard-response","46","328991","0.0-6.0-3.13","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Gurasis S</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","0","27","50","3","",""
"html-keyboard-response","47","329493","0.0-6.0-1.14","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","48","331013","0.0-6.0-2.14","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","1519","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Gurasis S</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","SELF",""
"html-keyboard-response","49","331268","0.0-6.0-3.14","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Gurasis S</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","",""
"html-keyboard-response","50","331771","0.0-6.0-1.15","62ded68be9e12bf448a7ffdb","bdp_sd","Sat Mar 25 2023 19:36:24 GMT-0700 (Pacific Daylight Time)","364887","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
