"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","8","161369","0.0-6.0-3.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Josh A</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$41<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","9","161872","0.0-6.0-1.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","10","163818","0.0-6.0-2.1","","1946","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Jessika H</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","SELF"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","11","164070","0.0-6.0-3.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Jessika H</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","12","164570","0.0-6.0-1.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","13","167151","0.0-6.0-2.2","","2580","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Rose M</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br>for<br>yourself","$55<br>for<br>4","0","40","55","4","OTHER"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","14","167403","0.0-6.0-3.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Rose M</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","0","40","55","4",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","15","167904","0.0-6.0-1.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","16","171246","0.0-6.0-2.3","","3340","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Dusty R</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2","SELF"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","17","171497","0.0-6.0-3.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$11<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Dusty R</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","18","171998","0.0-6.0-1.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","19","174073","0.0-6.0-2.4","","2075","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Rose M</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","OTHER"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","20","174324","0.0-6.0-3.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Rose M</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","21","174825","0.0-6.0-1.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","22","176642","0.0-6.0-2.5","","1817","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>QT M</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br>for<br>yourself","$55<br>for<br>1","1","20","55","1","SELF"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","23","176893","0.0-6.0-3.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>QT M</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","1","20","55","1",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","24","177393","0.0-6.0-1.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","25","179372","0.0-6.0-2.6","","1977","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Rose M</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4","OTHER"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","26","179623","0.0-6.0-3.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Rose M</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","27","180123","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","28","181639","0.0-6.0-2.7","","1516","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Dusty R</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15<br>for<br>yourself","$35<br>for<br>2","1","15","35","2","OTHER"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","29","181890","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Dusty R</font></div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15<br>for<br>yourself","$35<br>for<br>2","1","15","35","2",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","30","182390","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","31","184350","0.0-6.0-2.8","","1960","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Rose M</div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4","SELF"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","32","184602","0.0-6.0-3.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Rose M</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$69<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","33","185102","0.0-6.0-1.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","34","186623","0.0-6.0-2.9","","1520","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Rose M</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","0","49","60","4","OTHER"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","35","186875","0.0-6.0-3.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Rose M</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","0","49","60","4",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","36","187376","0.0-6.0-1.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","37","188959","0.0-6.0-2.10","","1582","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Josh A</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3","SELF"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","38","189210","0.0-6.0-3.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Josh A</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","39","189710","0.0-6.0-1.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","40","191190","0.0-6.0-2.11","","1480","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Rose M</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4","SELF"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","41","191441","0.0-6.0-3.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Rose M</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","42","191941","0.0-6.0-1.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","43","193669","0.0-6.0-2.12","","1728","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Jessika H</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5","SELF"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","44","193921","0.0-6.0-3.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Jessika H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","45","194423","0.0-6.0-1.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","46","196856","0.0-6.0-2.13","","2433","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Josh A</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3","SELF"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","47","197107","0.0-6.0-3.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Josh A</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","48","197608","0.0-6.0-1.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","49","199129","0.0-6.0-2.14","","1521","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Jessika H</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5","SELF"
"","","","offerFB","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","50","199380","0.0-6.0-3.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Jessika H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5",""
"","","","FIX","6162341a644c08d5cca4b7bb","bdp_sd","Fri Mar 24 2023 20:06:03 GMT-0400 (Eastern Daylight Time)","227118","html-keyboard-response","51","199881","0.0-6.0-1.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
