"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","7","141190","0.0-6.0-2.0","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","6907","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Rebecca F</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","SELF"
"html-keyboard-response","8","141446","0.0-6.0-3.0","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Rebecca F</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3",""
"html-keyboard-response","9","141948","0.0-6.0-1.1","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","10","142983","0.0-6.0-2.1","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","1032","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Susan O</div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","SELF"
"html-keyboard-response","11","143235","0.0-6.0-3.1","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Susan O</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5",""
"html-keyboard-response","12","143738","0.0-6.0-1.2","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","13","146020","0.0-6.0-2.2","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","2281","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Rachel L</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2","SELF"
"html-keyboard-response","14","146283","0.0-6.0-3.2","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$33<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Rachel L</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2",""
"html-keyboard-response","15","146786","0.0-6.0-1.3","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","16","147679","0.0-6.0-2.3","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","890","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Rachel L</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2","SELF"
"html-keyboard-response","17","147933","0.0-6.0-3.3","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$11<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Rachel L</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2",""
"html-keyboard-response","18","148435","0.0-6.0-1.4","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","19","149402","0.0-6.0-2.4","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","966","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Rebecca F</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","SELF"
"html-keyboard-response","20","149655","0.0-6.0-3.4","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Rebecca F</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"html-keyboard-response","21","150158","0.0-6.0-1.5","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","22","150813","0.0-6.0-2.5","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","652","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Kelly F</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4","SELF"
"html-keyboard-response","23","151066","0.0-6.0-3.5","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Kelly F</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4",""
"html-keyboard-response","24","151567","0.0-6.0-1.6","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","25","152042","0.0-6.0-2.6","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","473","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Susan O</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$47<br>for<br>yourself","$50<br>for<br>5","0","47","50","5","SELF"
"html-keyboard-response","26","152295","0.0-6.0-3.6","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Susan O</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","0","47","50","5",""
"html-keyboard-response","27","152797","0.0-6.0-1.7","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","28","153396","0.0-6.0-2.7","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","595","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Susan O</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","SELF"
"html-keyboard-response","29","153652","0.0-6.0-3.7","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Susan O</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5",""
"html-keyboard-response","30","154154","0.0-6.0-1.8","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","31","155240","0.0-6.0-2.8","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","1083","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Susan O</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5","SELF"
"html-keyboard-response","32","155492","0.0-6.0-3.8","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Susan O</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5",""
"html-keyboard-response","33","156004","0.0-6.0-1.9","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","34","157204","0.0-6.0-2.9","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","1198","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Kelly F</div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4","SELF"
"html-keyboard-response","35","157456","0.0-6.0-3.9","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Kelly F</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$69<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4",""
"html-keyboard-response","36","157959","0.0-6.0-1.10","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","37","158958","0.0-6.0-2.10","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","998","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Kelly F</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","SELF"
"html-keyboard-response","38","159211","0.0-6.0-3.10","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Kelly F</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4",""
"html-keyboard-response","39","159713","0.0-6.0-1.11","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","40","160473","0.0-6.0-2.11","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","757","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Susan O</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","SELF"
"html-keyboard-response","41","160725","0.0-6.0-3.11","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Susan O</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5",""
"html-keyboard-response","42","161226","0.0-6.0-1.12","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","43","162289","0.0-6.0-2.12","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","1059","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Rebecca F</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3","SELF"
"html-keyboard-response","44","162542","0.0-6.0-3.12","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$41<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Rebecca F</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3",""
"html-keyboard-response","45","163044","0.0-6.0-1.13","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","46","163713","0.0-6.0-2.13","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","666","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Rebecca F</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3","SELF"
"html-keyboard-response","47","163965","0.0-6.0-3.13","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Rebecca F</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$27<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3",""
"html-keyboard-response","48","164467","0.0-6.0-1.14","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","49","165094","0.0-6.0-2.14","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offer","","","625","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Kelly F</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","SELF"
"html-keyboard-response","50","165347","0.0-6.0-3.14","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Kelly F</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4",""
"html-keyboard-response","51","165849","0.0-6.0-1.15","636182d3f52ff78fc3f7de50","bdp_sd","Sun Mar 26 2023 16:01:35 GMT-0500 (Central Daylight Time)","181740","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
