"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","10","205820","0.0-6.0-2.1","","6816","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Vince A</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br>for<br>yourself","$55<br>for<br>4","0","40","55","4","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","11","206074","0.0-6.0-3.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$40<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Vince A</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","0","40","55","4",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","12","206582","0.0-6.0-1.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","13","211335","0.0-6.0-2.2","","4752","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Vince A</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","14","211589","0.0-6.0-3.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Vince A</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","15","212098","0.0-6.0-1.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","16","213677","0.0-6.0-2.3","","1576","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Anthony G</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","17","213930","0.0-6.0-3.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Anthony G</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","18","214440","0.0-6.0-1.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","19","216282","0.0-6.0-2.4","","1840","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Anthony G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","20","216539","0.0-6.0-3.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Anthony G</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","0","54","55","5",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","21","217047","0.0-6.0-1.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","22","219731","0.0-6.0-2.5","","2682","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Leslie C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","23","219993","0.0-6.0-3.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Leslie C</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","24","220501","0.0-6.0-1.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","25","222326","0.0-6.0-2.6","","1823","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Anthony G</div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","26","222583","0.0-6.0-3.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Anthony G</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","27","223093","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","28","227150","0.0-6.0-2.7","","4055","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Leslie C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3","OTHER"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","29","227406","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Leslie C</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","30","227916","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","31","229475","0.0-6.0-2.8","","1558","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Anthony G</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","32","229738","0.0-6.0-3.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Anthony G</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","33","230245","0.0-6.0-1.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","34","232508","0.0-6.0-2.9","","2262","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Anthony G</div></div><div class='cr'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","35","232771","0.0-6.0-3.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Anthony G</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","36","233278","0.0-6.0-1.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","37","235188","0.0-6.0-2.10","","1907","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Vince A</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","38","235450","0.0-6.0-3.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$69<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Vince A</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","39","235958","0.0-6.0-1.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","40","238248","0.0-6.0-2.11","","2289","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Leslie C</div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","OTHER"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","41","238501","0.0-6.0-3.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Leslie C</font></div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","42","239012","0.0-6.0-1.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","43","246018","0.0-6.0-2.12","","7004","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Leslie C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","OTHER"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","44","246275","0.0-6.0-3.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Leslie C</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","45","246783","0.0-6.0-1.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","46","248388","0.0-6.0-2.13","","1603","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Anthony G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","47","248646","0.0-6.0-3.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Anthony G</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","48","249156","0.0-6.0-1.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","49","250663","0.0-6.0-2.14","","1506","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Vince A</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","SELF"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","50","250928","0.0-6.0-3.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Vince A</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","51","251437","0.0-6.0-1.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_sd","Sat Apr 01 2023 18:57:21 GMT-0500 (Central Daylight Time)","291494","html-keyboard-response","52","255880","0.0-6.0-2.15","","4442","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Chris B</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11<br>for<br>yourself","$30<br>for<br>2","1","11","30","2","OTHER"
