"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","8","163039","0.0-6.0-3.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Jim E</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","9","163540","0.0-6.0-1.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","10","165458","0.0-6.0-2.1","","1917","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>James C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","OTHER"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","11","165716","0.0-6.0-3.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>James C</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","12","166229","0.0-6.0-1.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","13","169115","0.0-6.0-2.2","","2885","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Brian T</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5","SELF"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","14","169369","0.0-6.0-3.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Brian T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","15","169883","0.0-6.0-1.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","16","172652","0.0-6.0-2.3","","2768","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Jacob W</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3","OTHER"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","17","172907","0.0-6.0-3.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Jacob W</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","18","173422","0.0-6.0-1.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","19","175212","0.0-6.0-2.4","","1790","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Brian T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","SELF"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","20","175470","0.0-6.0-3.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Brian T</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","21","175983","0.0-6.0-1.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","22","177705","0.0-6.0-2.5","","1721","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Jim E</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br>for<br>yourself","$60<br>for<br>4","0","49","60","4","SELF"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","23","177965","0.0-6.0-3.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$49<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Jim E</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","0","49","60","4",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","24","178479","0.0-6.0-1.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","25","180587","0.0-6.0-2.6","","2107","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Jacob W</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3","OTHER"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","26","180843","0.0-6.0-3.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Jacob W</font></div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","27","181358","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","28","183246","0.0-6.0-2.7","","1887","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Jacob W</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3","SELF"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","29","183501","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Jacob W</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","30","184016","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","31","185878","0.0-6.0-2.8","","1860","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Brian T</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5","SELF"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","32","186128","0.0-6.0-3.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Brian T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","33","186643","0.0-6.0-1.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","34","188224","0.0-6.0-2.9","","1579","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Amelia B</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2","OTHER"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","35","188475","0.0-6.0-3.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Amelia B</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","36","188978","0.0-6.0-1.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","37","190675","0.0-6.0-2.10","","1696","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Jim E</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","SELF"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","38","190931","0.0-6.0-3.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Jim E</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","39","191446","0.0-6.0-1.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","40","192894","0.0-6.0-2.11","","1447","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Brian T</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5","SELF"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","41","193146","0.0-6.0-3.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Brian T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","42","193660","0.0-6.0-1.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","43","195001","0.0-6.0-2.12","","1340","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Jim E</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4","SELF"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","44","195253","0.0-6.0-3.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Jim E</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","45","195767","0.0-6.0-1.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","46","197292","0.0-6.0-2.13","","1525","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Brian T</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","47","197550","0.0-6.0-3.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Brian T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","48","198064","0.0-6.0-1.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","49","199422","0.0-6.0-2.14","","1357","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Amelia B</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2","OTHER"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","50","199685","0.0-6.0-3.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Amelia B</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","0","11","30","2",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_sd","Mon Mar 27 2023 15:33:51 GMT-0400 (Eastern Daylight Time)","227625","html-keyboard-response","51","200201","0.0-6.0-1.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
