"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","numBlurs","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","16","47289","0.0-6.0-2.3","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","723","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Michael G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3","SELF"
"html-keyboard-response","17","47555","0.0-6.0-3.3","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$41<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Michael G</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3",""
"html-keyboard-response","18","48067","0.0-6.0-1.4","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","19","48620","0.0-6.0-2.4","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","550","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Michael G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","OTHER"
"html-keyboard-response","20","48883","0.0-6.0-3.4","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Michael G</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3",""
"html-keyboard-response","21","49395","0.0-6.0-1.5","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","22","50110","0.0-6.0-2.5","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","713","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Erin C</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4","OTHER"
"html-keyboard-response","23","50371","0.0-6.0-3.5","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Erin C</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4",""
"html-keyboard-response","24","50883","0.0-6.0-1.6","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","25","51469","0.0-6.0-2.6","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","584","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Ryan S</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5","OTHER"
"html-keyboard-response","26","51731","0.0-6.0-3.6","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Ryan S</font></div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5",""
"html-keyboard-response","27","52243","0.0-6.0-1.7","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","28","52872","0.0-6.0-2.7","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","627","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Ryan S</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5","OTHER"
"html-keyboard-response","29","53139","0.0-6.0-3.7","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Ryan S</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5",""
"html-keyboard-response","30","53651","0.0-6.0-1.8","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","31","53993","0.0-6.0-2.8","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","339","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Erin C</div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","OTHER"
"html-keyboard-response","32","54259","0.0-6.0-3.8","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Erin C</font></div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4",""
"html-keyboard-response","33","54771","0.0-6.0-1.9","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","34","55059","0.0-6.0-2.9","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","286","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Erin C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","SELF"
"html-keyboard-response","35","55315","0.0-6.0-3.9","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Erin C</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4",""
"html-keyboard-response","36","55827","0.0-6.0-1.10","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","37","55942","0.0-6.0-2.10","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","114","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Ryan S</div></div><div class='cr'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5","OTHER"
"html-keyboard-response","38","56195","0.0-6.0-3.10","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Ryan S</font></div></div><div class='cr'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5",""
"html-keyboard-response","39","56705","0.0-6.0-1.11","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","40","57246","0.0-6.0-2.11","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","540","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Ryan S</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5","SELF"
"html-keyboard-response","41","57505","0.0-6.0-3.11","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Ryan S</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5",""
"html-keyboard-response","42","58007","0.0-6.0-1.12","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","43","58766","0.0-6.0-2.12","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","759","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Erin C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4","OTHER"
"html-keyboard-response","44","59026","0.0-6.0-3.12","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Erin C</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4",""
"html-keyboard-response","45","59539","0.0-6.0-1.13","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","46","60293","0.0-6.0-2.13","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","753","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Ryan S</div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","SELF"
"html-keyboard-response","47","60562","0.0-6.0-3.13","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Ryan S</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5",""
"html-keyboard-response","48","61075","0.0-6.0-1.14","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","49","61697","0.0-6.0-2.14","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","621","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Sylva L</div></div><div class='cr'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br>for<br>yourself","$35<br>for<br>2","1","15","35","2","SELF"
"html-keyboard-response","50","61955","0.0-6.0-3.14","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Sylva L</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$15<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15<br>for<br>yourself","$35<br>for<br>2","1","15","35","2",""
"html-keyboard-response","51","62467","0.0-6.0-1.15","63ea4164c5b33a0d13129c84","bdp_sd","Mon Mar 27 2023 16:06:44 GMT-0400 (Eastern Daylight Time)","82437","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
