"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen","numBlurs"
"html-keyboard-response","12","88596","0.0-6.0-2.2","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","2834","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Joanna C</div></div><div class='cr'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4","SELF",""
"html-keyboard-response","13","88850","0.0-6.0-3.2","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Joanna C</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$19<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4","",""
"html-keyboard-response","14","89352","0.0-6.0-1.3","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","15","91274","0.0-6.0-2.3","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","1919","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Taylor F</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5","SELF",""
"html-keyboard-response","16","91528","0.0-6.0-3.3","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Taylor F</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5","",""
"html-keyboard-response","17","92031","0.0-6.0-1.4","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","18","95419","0.0-6.0-2.4","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","3387","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Ryan A</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1","OTHER",""
"html-keyboard-response","19","95671","0.0-6.0-3.4","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Ryan A</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1","",""
"html-keyboard-response","20","96174","0.0-6.0-1.5","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","21","99232","0.0-6.0-2.5","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","3056","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Hilary B</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","OTHER",""
"html-keyboard-response","22","99484","0.0-6.0-3.5","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Hilary B</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","",""
"html-keyboard-response","23","99986","0.0-6.0-1.6","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","24","101757","0.0-6.0-2.6","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","1770","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Taylor F</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5","SELF",""
"html-keyboard-response","25","102009","0.0-6.0-3.6","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Taylor F</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5","",""
"html-keyboard-response","26","102511","0.0-6.0-1.7","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","27","104584","0.0-6.0-2.7","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","2072","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Taylor F</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","SELF",""
"html-keyboard-response","28","104836","0.0-6.0-3.7","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Taylor F</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","",""
"html-keyboard-response","29","105338","0.0-6.0-1.8","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","30","106878","0.0-6.0-2.8","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","1538","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Hilary B</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","OTHER",""
"html-keyboard-response","31","107133","0.0-6.0-3.8","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Hilary B</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","",""
"html-keyboard-response","32","107635","0.0-6.0-1.9","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","33","110038","0.0-6.0-2.9","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","2402","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Hilary B</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br>for<br>yourself","$35<br>for<br>3","0","24","35","3","OTHER",""
"html-keyboard-response","34","110291","0.0-6.0-3.9","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Hilary B</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","0","24","35","3","",""
"html-keyboard-response","35","110793","0.0-6.0-1.10","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","36","112446","0.0-6.0-2.10","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","1651","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Hilary B</div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","OTHER",""
"html-keyboard-response","37","112699","0.0-6.0-3.10","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Hilary B</font></div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","",""
"html-keyboard-response","38","113201","0.0-6.0-1.11","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","39","114534","0.0-6.0-2.11","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","1332","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Taylor F</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","SELF",""
"html-keyboard-response","40","114787","0.0-6.0-3.11","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Taylor F</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","",""
"html-keyboard-response","41","115289","0.0-6.0-1.12","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","42","116588","0.0-6.0-2.12","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","1297","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Taylor F</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5","SELF",""
"html-keyboard-response","43","116841","0.0-6.0-3.12","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Taylor F</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5","",""
"html-keyboard-response","44","117343","0.0-6.0-1.13","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","45","119008","0.0-6.0-2.13","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","1664","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Taylor F</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF",""
"html-keyboard-response","46","119261","0.0-6.0-3.13","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Taylor F</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$47<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","",""
"html-keyboard-response","47","119764","0.0-6.0-1.14","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","48","121179","0.0-6.0-2.14","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","1413","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Taylor F</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5","SELF",""
"html-keyboard-response","49","121431","0.0-6.0-3.14","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Taylor F</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5","",""
"html-keyboard-response","50","121932","0.0-6.0-1.15","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","51","124059","0.0-6.0-2.15","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","2126","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Joanna C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4","SELF",""
"html-keyboard-response","52","124312","0.0-6.0-3.15","60fcf7102d7c9907d95a0920","bdp_sd","Thu Apr 13 2023 10:04:57 GMT-0700 (PDT)","153469","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Joanna C</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4","",""
