"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","17","692494","0.0-6.0-3.3","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>ep</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5",""
"html-keyboard-response","18","693002","0.0-6.0-1.4","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","19","695282","0.0-6.0-2.4","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","2272","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>rp</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2","SELF"
"html-keyboard-response","20","695542","0.0-6.0-3.4","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$33<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>rp</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2",""
"html-keyboard-response","21","696049","0.0-6.0-1.5","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","22","697074","0.0-6.0-2.5","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","1017","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>jl</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","SELF"
"html-keyboard-response","23","697331","0.0-6.0-3.5","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>jl</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4",""
"html-keyboard-response","24","697838","0.0-6.0-1.6","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","25","699571","0.0-6.0-2.6","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","1724","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>cp</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","SELF"
"html-keyboard-response","26","699830","0.0-6.0-3.6","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>cp</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"html-keyboard-response","27","700338","0.0-6.0-1.7","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","28","702357","0.0-6.0-2.7","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","2011","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>jl</div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4","SELF"
"html-keyboard-response","29","702614","0.0-6.0-3.7","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>jl</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$69<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4",""
"html-keyboard-response","30","703122","0.0-6.0-1.8","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","31","704752","0.0-6.0-2.8","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","1621","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>cp</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","SELF"
"html-keyboard-response","32","705009","0.0-6.0-3.8","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>cp</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3",""
"html-keyboard-response","33","705514","0.0-6.0-1.9","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","34","707096","0.0-6.0-2.9","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","1574","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>jl</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4","SELF"
"html-keyboard-response","35","707353","0.0-6.0-3.9","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>jl</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4",""
"html-keyboard-response","36","707860","0.0-6.0-1.10","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","37","709167","0.0-6.0-2.10","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","1295","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>kp</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br>for<br>yourself","$55<br>for<br>1","1","20","55","1","SELF"
"html-keyboard-response","38","709423","0.0-6.0-3.10","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>kp</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","1","20","55","1",""
"html-keyboard-response","39","709931","0.0-6.0-1.11","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","40","711226","0.0-6.0-2.11","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","1289","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>cp</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3","SELF"
"html-keyboard-response","41","711483","0.0-6.0-3.11","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>cp</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$27<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3",""
"html-keyboard-response","42","711990","0.0-6.0-1.12","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","43","713578","0.0-6.0-2.12","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","1579","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>ep</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5","SELF"
"html-keyboard-response","44","713838","0.0-6.0-3.12","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>ep</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5",""
"html-keyboard-response","45","714342","0.0-6.0-1.13","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","46","717366","0.0-6.0-2.13","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","3016","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>ep</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","SELF"
"html-keyboard-response","47","717624","0.0-6.0-3.13","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>ep</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5",""
"html-keyboard-response","48","718131","0.0-6.0-1.14","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","49","720749","0.0-6.0-2.14","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offer","","","2609","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>ep</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","SELF"
"html-keyboard-response","50","721006","0.0-6.0-3.14","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>ep</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5",""
"html-keyboard-response","51","721513","0.0-6.0-1.15","5d1b0776e1c05200018b582d","bdp_sd","Sat Mar 25 2023 20:39:41 GMT-0400 (Eastern Daylight Time)","744093","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
