"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","14","87968","0.0-6.0-3.2","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>justin w</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4",""
"html-keyboard-response","15","88471","0.0-6.0-1.3","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","16","90817","0.0-6.0-2.3","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","2343","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>justin w</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4","SELF"
"html-keyboard-response","17","91071","0.0-6.0-3.3","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$69<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>justin w</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4",""
"html-keyboard-response","18","91574","0.0-6.0-1.4","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","19","93332","0.0-6.0-2.4","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1756","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>cheri h</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br>for<br>yourself","$30<br>for<br>2","1","11","30","2","SELF"
"html-keyboard-response","20","93587","0.0-6.0-3.4","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>cheri h</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$11<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","1","11","30","2",""
"html-keyboard-response","21","94089","0.0-6.0-1.5","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","22","95319","0.0-6.0-2.5","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1227","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>justin w</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4","SELF"
"html-keyboard-response","23","95573","0.0-6.0-3.5","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$19<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>justin w</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4",""
"html-keyboard-response","24","96075","0.0-6.0-1.6","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","25","97204","0.0-6.0-2.6","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1126","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>galmy s</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","SELF"
"html-keyboard-response","26","97457","0.0-6.0-3.6","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>galmy s</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5",""
"html-keyboard-response","27","97960","0.0-6.0-1.7","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","28","98859","0.0-6.0-2.7","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","897","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>eric s</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3","SELF"
"html-keyboard-response","29","99114","0.0-6.0-3.7","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$41<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>eric s</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3",""
"html-keyboard-response","30","99617","0.0-6.0-1.8","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","31","100801","0.0-6.0-2.8","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1181","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","SELF"
"html-keyboard-response","32","101054","0.0-6.0-3.8","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>galmy s</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5",""
"html-keyboard-response","33","101557","0.0-6.0-1.9","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","34","103116","0.0-6.0-2.9","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1556","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>eric s</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","SELF"
"html-keyboard-response","35","103369","0.0-6.0-3.9","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>eric s</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"html-keyboard-response","36","103871","0.0-6.0-1.10","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","37","105775","0.0-6.0-2.10","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1902","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>justin w</div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","SELF"
"html-keyboard-response","38","106029","0.0-6.0-3.10","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>justin w</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$49<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4",""
"html-keyboard-response","39","106531","0.0-6.0-1.11","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","40","108324","0.0-6.0-2.11","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1791","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>bill h</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1","SELF"
"html-keyboard-response","41","108578","0.0-6.0-3.11","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>bill h</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1",""
"html-keyboard-response","42","109080","0.0-6.0-1.12","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","43","110468","0.0-6.0-2.12","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1386","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>eric s</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br>for<br>yourself","$50<br>for<br>3","0","27","50","3","SELF"
"html-keyboard-response","44","110722","0.0-6.0-3.12","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$27<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>eric s</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","0","27","50","3",""
"html-keyboard-response","45","111225","0.0-6.0-1.13","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","46","112742","0.0-6.0-2.13","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1514","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>galmy s</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5","SELF"
"html-keyboard-response","47","112995","0.0-6.0-3.13","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>galmy s</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","0","67","75","5",""
"html-keyboard-response","48","113498","0.0-6.0-1.14","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","49","114952","0.0-6.0-2.14","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offer","","","1451","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>justin w</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4","SELF"
"html-keyboard-response","50","115205","0.0-6.0-3.14","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>justin w</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4",""
"html-keyboard-response","51","115708","0.0-6.0-1.15","602b3ed14ae791260d6d12c5","bdp_sd","Wed Mar 29 2023 21:15:00 GMT-0400 (Eastern Daylight Time)","136884","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
