"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","27","366906","0.0-6.0-1.7","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","28","373409","0.0-6.0-2.7","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offer","","","6502","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>alissa b</div></div><div class='cr'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4","SELF"
"html-keyboard-response","29","373661","0.0-6.0-3.7","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>alissa b</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$19<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","1","19","25","4",""
"html-keyboard-response","30","374162","0.0-6.0-1.8","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","31","376992","0.0-6.0-2.8","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offer","","","2829","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>lucero m</div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br>for<br>yourself","$85<br>for<br>1","1","31","85","1","OTHER"
"html-keyboard-response","32","377243","0.0-6.0-3.8","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>lucero m</font></div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","1","31","85","1",""
"html-keyboard-response","33","377745","0.0-6.0-1.9","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","34","385313","0.0-6.0-2.9","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offer","","","7567","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>brandi b</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5","SELF"
"html-keyboard-response","35","385564","0.0-6.0-3.9","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>brandi b</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5",""
"html-keyboard-response","36","386066","0.0-6.0-1.10","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","37","457625","0.0-6.0-2.10","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offer","","","71558","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>brandi b</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","SELF"
"html-keyboard-response","38","457876","0.0-6.0-3.10","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>brandi b</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5",""
"html-keyboard-response","39","458377","0.0-6.0-1.11","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","40","462441","0.0-6.0-2.11","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offer","","","4063","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>brandi b</div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","SELF"
"html-keyboard-response","41","462693","0.0-6.0-3.11","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>brandi b</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5",""
"html-keyboard-response","42","463194","0.0-6.0-1.12","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","43","476202","0.0-6.0-2.12","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offer","","","13007","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>shay g</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3","OTHER"
"html-keyboard-response","44","476454","0.0-6.0-3.12","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>shay g</font></div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3",""
"html-keyboard-response","45","476955","0.0-6.0-1.13","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","46","492049","0.0-6.0-2.13","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offer","","","15093","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>alissa b</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4","OTHER"
"html-keyboard-response","47","492300","0.0-6.0-3.13","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>alissa b</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","1","55","75","4",""
"html-keyboard-response","48","492801","0.0-6.0-1.14","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","FIX","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","49","495401","0.0-6.0-2.14","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offer","","","2598","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>brandi b</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5","SELF"
"html-keyboard-response","50","495652","0.0-6.0-3.14","5bf0cb0411439b000168edda","bdp_sd","Sun Mar 26 2023 23:54:18 GMT-0400 (Eastern Daylight Time)","534253","","","","offerFB","","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>brandi b</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5",""
