"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"","","","FIX","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","27","146886","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","28","149389","0.0-6.0-2.7","","2502","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Susan M</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","SELF"
"","","","offerFB","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","29","149653","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Susan M</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5",""
"","","","FIX","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","30","150160","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","31","152101","0.0-6.0-2.8","","1941","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Libby H</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3","OTHER"
"","","","offerFB","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","32","152367","0.0-6.0-3.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Libby H</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3",""
"","","","FIX","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","33","152869","0.0-6.0-1.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","34","157392","0.0-6.0-2.9","","4522","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Lani M</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","OTHER"
"","","","offerFB","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","35","157653","0.0-6.0-3.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Lani M</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4",""
"","","","FIX","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","36","158157","0.0-6.0-1.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","37","160161","0.0-6.0-2.10","","2004","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Susan M</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5","SELF"
"","","","offerFB","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","38","160424","0.0-6.0-3.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Susan M</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5",""
"","","","FIX","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","39","160926","0.0-6.0-1.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","40","163781","0.0-6.0-2.11","","2855","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Ellie S</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","OTHER"
"","","","offerFB","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","41","164034","0.0-6.0-3.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Ellie S</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1",""
"","","","FIX","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","42","164541","0.0-6.0-1.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","43","167711","0.0-6.0-2.12","","3169","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Kari D</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2","OTHER"
"","","","offerFB","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","44","167975","0.0-6.0-3.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Kari D</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2",""
"","","","FIX","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","45","168480","0.0-6.0-1.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","46","170982","0.0-6.0-2.13","","2501","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Libby H</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3","OTHER"
"","","","offerFB","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","47","171238","0.0-6.0-3.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Libby H</font></div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3",""
"","","","FIX","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","48","171752","0.0-6.0-1.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","49","173931","0.0-6.0-2.14","","2177","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Lani M</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4","SELF"
"","","","offerFB","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","50","174191","0.0-6.0-3.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$19<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Lani M</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4",""
"","","","FIX","5bbc4bd1f83ac60001fe665e","bdp_sd","Sat Mar 25 2023 18:56:59 GMT-0700 (Pacific Daylight Time)","219172","html-keyboard-response","51","174694","0.0-6.0-1.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
