"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen","numBlurs"
"html-keyboard-response","36","153604","0.0-6.0-2.10","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","1467","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Ellis G</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","OTHER",""
"html-keyboard-response","37","153857","0.0-6.0-3.10","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Ellis G</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","",""
"html-keyboard-response","38","154359","0.0-6.0-1.11","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","39","155856","0.0-6.0-2.11","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","1495","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Vanessa C</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5","SELF",""
"html-keyboard-response","40","156109","0.0-6.0-3.11","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Vanessa C</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","1","80","85","5","",""
"html-keyboard-response","41","156611","0.0-6.0-1.12","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","42","158625","0.0-6.0-2.12","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","2013","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Ellis G</div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","SELF",""
"html-keyboard-response","43","158877","0.0-6.0-3.12","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Ellis G</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$41<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","",""
"html-keyboard-response","44","159380","0.0-6.0-1.13","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","45","162402","0.0-6.0-2.13","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","3020","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Vanessa C</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","OTHER",""
"html-keyboard-response","46","162653","0.0-6.0-3.13","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Vanessa C</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","",""
"html-keyboard-response","47","163158","0.0-6.0-1.14","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","48","164857","0.0-6.0-2.14","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","1697","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Jasmine B</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2","SELF",""
"html-keyboard-response","49","165109","0.0-6.0-3.14","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$15<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Jasmine B</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15<br>for<br>yourself","$35<br>for<br>2","0","15","35","2","",""
"html-keyboard-response","50","165612","0.0-6.0-1.15","60ff4339f5ffb265d16b144f","bdp_sd","Mon Mar 27 2023 16:31:28 GMT-0400 (Eastern Daylight Time)","194978","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
