"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen","numBlurs"
"html-keyboard-response","15","96083","0.0-6.0-2.3","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","2009","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Tampa H</div></div><div class='cr'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5","SELF",""
"html-keyboard-response","16","96336","0.0-6.0-3.3","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Tampa H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","1","78","80","5","",""
"html-keyboard-response","17","96839","0.0-6.0-1.4","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","18","99014","0.0-6.0-2.4","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","2174","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Tampa H</div></div><div class='cr'><div class='vertical-center'>$67<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","SELF",""
"html-keyboard-response","19","99267","0.0-6.0-3.4","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Tampa H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br>for<br>yourself","$75<br>for<br>5","1","67","75","5","",""
"html-keyboard-response","20","99769","0.0-6.0-1.5","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","21","100978","0.0-6.0-2.5","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","1208","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Tampa H</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","SELF",""
"html-keyboard-response","22","101231","0.0-6.0-3.5","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Tampa H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","",""
"html-keyboard-response","23","101733","0.0-6.0-1.6","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","24","103582","0.0-6.0-2.6","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","1848","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Ali K</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3","OTHER",""
"html-keyboard-response","25","103835","0.0-6.0-3.6","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Ali K</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3","",""
"html-keyboard-response","26","104337","0.0-6.0-1.7","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","27","106109","0.0-6.0-2.7","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","1771","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>for<br>Ali K</div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","OTHER",""
"html-keyboard-response","28","106362","0.0-6.0-3.7","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Ali K</font></div></div><div class='cr'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","1","41","75","3","",""
"html-keyboard-response","29","106864","0.0-6.0-1.8","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","30","108997","0.0-6.0-2.8","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","2132","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Francisco D</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4","SELF",""
"html-keyboard-response","31","109250","0.0-6.0-3.8","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Francisco D</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4","",""
"html-keyboard-response","32","109752","0.0-6.0-1.9","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","33","110995","0.0-6.0-2.9","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","1241","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Francisco D</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","OTHER",""
"html-keyboard-response","34","111248","0.0-6.0-3.9","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Francisco D</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","",""
"html-keyboard-response","35","111750","0.0-6.0-1.10","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","36","113013","0.0-6.0-2.10","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","1262","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Ali K</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","OTHER",""
"html-keyboard-response","37","113266","0.0-6.0-3.10","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Ali K</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","0","54","80","3","",""
"html-keyboard-response","38","113767","0.0-6.0-1.11","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","39","115522","0.0-6.0-2.11","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","1754","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Ali K</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","OTHER",""
"html-keyboard-response","40","115775","0.0-6.0-3.11","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Ali K</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","",""
"html-keyboard-response","41","116277","0.0-6.0-1.12","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","42","117391","0.0-6.0-2.12","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","1113","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Tampa H</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","OTHER",""
"html-keyboard-response","43","117643","0.0-6.0-3.12","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Tampa H</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","",""
"html-keyboard-response","44","118145","0.0-6.0-1.13","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","45","120562","0.0-6.0-2.13","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","2416","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Tampa H</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","OTHER",""
"html-keyboard-response","46","120815","0.0-6.0-3.13","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Tampa H</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","",""
"html-keyboard-response","47","121317","0.0-6.0-1.14","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","48","123050","0.0-6.0-2.14","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","1732","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Wiktor G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","OTHER",""
"html-keyboard-response","49","123303","0.0-6.0-3.14","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Wiktor G</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","",""
"html-keyboard-response","50","123804","0.0-6.0-1.15","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","","",""
"html-keyboard-response","51","124742","0.0-6.0-2.15","631bc422eec20143118ad66b","bdp_sd","Mon Mar 27 2023 12:53:54 GMT-0400 (Eastern Daylight Time)","147951","","936","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Francisco D</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br>for<br>yourself","$60<br>for<br>4","0","49","60","4","SELF",""
