"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","9","106924","0.0-6.0-1.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","10","109166","0.0-6.0-2.1","","2240","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Sarah L</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","11","109420","0.0-6.0-3.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Sarah L</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","0","28","30","5",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","12","109922","0.0-6.0-1.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","13","111270","0.0-6.0-2.2","","1346","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>John D</div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br>for<br>yourself","$85<br>for<br>1","1","31","85","1","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","14","111523","0.0-6.0-3.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>John D</font></div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","1","31","85","1",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","15","112024","0.0-6.0-1.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","16","114296","0.0-6.0-2.3","","2268","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Dale G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","17","114550","0.0-6.0-3.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Dale G</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","0","69","85","4",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","18","115052","0.0-6.0-1.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","19","116702","0.0-6.0-2.4","","1646","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Hank H</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","20","116958","0.0-6.0-3.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Hank H</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","1","25","60","3",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","21","117461","0.0-6.0-1.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","22","118733","0.0-6.0-2.5","","1269","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Hank H</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","23","118987","0.0-6.0-3.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Hank H</font></div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","24","119490","0.0-6.0-1.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","25","122014","0.0-6.0-2.6","","2520","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Sarah L</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5","SELF"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","26","122267","0.0-6.0-3.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Sarah L</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br>for<br>yourself","$80<br>for<br>5","0","78","80","5",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","27","122771","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","28","124118","0.0-6.0-2.7","","1345","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Dale G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","0","49","60","4","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","29","124373","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Dale G</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","0","49","60","4",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","30","124876","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","31","125837","0.0-6.0-2.8","","959","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Dale G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","32","126090","0.0-6.0-3.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Dale G</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","33","126593","0.0-6.0-1.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","34","129054","0.0-6.0-2.9","","2458","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Sarah L</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","35","129308","0.0-6.0-3.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Sarah L</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","36","129810","0.0-6.0-1.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","37","131362","0.0-6.0-2.10","","1548","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Hank H</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","38","131626","0.0-6.0-3.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Hank H</font></div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","39","132129","0.0-6.0-1.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","40","133366","0.0-6.0-2.11","","1233","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Bob E</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","41","133620","0.0-6.0-3.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Bob E</font></div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","42","134123","0.0-6.0-1.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","43","136095","0.0-6.0-2.12","","1969","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Sarah L</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5","SELF"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","44","136349","0.0-6.0-3.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Sarah L</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","45","136856","0.0-6.0-1.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","46","138910","0.0-6.0-2.13","","2050","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Sarah L</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","47","139165","0.0-6.0-3.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Sarah L</font></div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5",""
"","","","FIX","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","48","139669","0.0-6.0-1.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","49","141005","0.0-6.0-2.14","","1333","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Sarah L</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5","OTHER"
"","","","offerFB","63ea4e8c0e9a66f5843ed4ac","bdp_sd","Sat Mar 25 2023 22:35:04 GMT-0400 (Eastern Daylight Time)","169375","html-keyboard-response","50","141258","0.0-6.0-3.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Sarah L</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5",""
