"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","8","284660","0.0-6.0-3.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Jesse T</font></div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","1","20","55","1",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","9","285170","0.0-6.0-1.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","10","288648","0.0-6.0-2.1","","3478","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Jason T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","11","288908","0.0-6.0-3.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Jason T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","12","289417","0.0-6.0-1.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","13","290624","0.0-6.0-2.2","","1207","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Jason T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","0","49","60","4","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","14","290883","0.0-6.0-3.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Jason T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","0","49","60","4",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","15","291391","0.0-6.0-1.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","16","292475","0.0-6.0-2.3","","1082","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Jamison T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br>for<br>yourself","$35<br>for<br>3","0","24","35","3","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","17","292731","0.0-6.0-3.3","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Jamison T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","0","24","35","3",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","18","293242","0.0-6.0-1.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","19","295505","0.0-6.0-2.4","","2263","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Kevin R</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","20","295760","0.0-6.0-3.4","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Kevin R</font></div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","21","296271","0.0-6.0-1.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","22","300029","0.0-6.0-2.5","","3757","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Kevin R</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5","SELF"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","23","300283","0.0-6.0-3.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Kevin R</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$55<br>for<br>5","1","54","55","5",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","24","300795","0.0-6.0-1.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","25","302601","0.0-6.0-2.6","","1806","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$30<br>for<br>Jason T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","26","302864","0.0-6.0-3.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Jason T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","0","25","30","4",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","27","303372","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","28","305395","0.0-6.0-2.7","","2023","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Kevin R</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5","SELF"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","29","305657","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Kevin R</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","0","22","25","5",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","30","306166","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","31","307667","0.0-6.0-2.8","","1501","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Kevin R</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5","SELF"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","32","307923","0.0-6.0-3.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Kevin R</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","1","34","35","5",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","33","308432","0.0-6.0-1.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","34","309598","0.0-6.0-2.9","","1166","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>Jason T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","35","309850","0.0-6.0-3.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Jason T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","36","310359","0.0-6.0-1.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","37","311875","0.0-6.0-2.10","","1516","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Kevin R</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5","SELF"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","38","312134","0.0-6.0-3.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Kevin R</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","39","312645","0.0-6.0-1.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","40","314599","0.0-6.0-2.11","","1953","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Jason T</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","41","314852","0.0-6.0-3.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Jason T</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","42","315360","0.0-6.0-1.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","43","316571","0.0-6.0-2.12","","1210","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Jamison T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","44","316827","0.0-6.0-3.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Jamison T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","45","317336","0.0-6.0-1.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","46","318258","0.0-6.0-2.13","","921","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Jamison T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","47","318510","0.0-6.0-3.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Jamison T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","48","319020","0.0-6.0-1.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","49","320375","0.0-6.0-2.14","","1354","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Jason T</div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4","OTHER"
"","","","offerFB","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","50","320639","0.0-6.0-3.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Jason T</font></div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4",""
"","","","FIX","63d842d3e9626bd5fe5c17b1","bdp_sd","Mon Mar 27 2023 16:16:06 GMT-0700 (Pacific Daylight Time)","344784","html-keyboard-response","51","321148","0.0-6.0-1.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
