"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"","","","offer","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","25","152166","0.0-6.0-2.6","","1636","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Ken J</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4","OTHER"
"","","","offerFB","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","26","152430","0.0-6.0-3.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>Ken J</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4",""
"","","","FIX","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","27","152942","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","28","154676","0.0-6.0-2.7","","1734","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>Kyle T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5","OTHER"
"","","","offerFB","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","29","154941","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>Kyle T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","0","54","60","5",""
"","","","FIX","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","30","155451","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","31","156903","0.0-6.0-2.8","","1452","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Will B</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2","OTHER"
"","","","offerFB","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","32","157164","0.0-6.0-3.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Will B</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2",""
"","","","FIX","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","33","157678","0.0-6.0-1.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","34","159423","0.0-6.0-2.9","","1744","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>John R</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br>for<br>yourself","$35<br>for<br>3","0","24","35","3","SELF"
"","","","offerFB","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","35","159677","0.0-6.0-3.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$24<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>John R</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","0","24","35","3",""
"","","","FIX","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","36","160187","0.0-6.0-1.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","37","162235","0.0-6.0-2.10","","2048","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Kyle T</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5","SELF"
"","","","offerFB","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","38","162491","0.0-6.0-3.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Kyle T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br>for<br>yourself","$25<br>for<br>5","1","22","25","5",""
"","","","FIX","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","39","163001","0.0-6.0-1.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","40","165056","0.0-6.0-2.11","","2054","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Ken J</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4","OTHER"
"","","","offerFB","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","41","165320","0.0-6.0-3.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>Ken J</font></div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","1","34","50","4",""
"","","","FIX","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","42","165830","0.0-6.0-1.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","43","167289","0.0-6.0-2.12","","1459","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>Kyle T</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5","OTHER"
"","","","offerFB","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","44","167554","0.0-6.0-3.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Kyle T</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$80<br>for<br>yourself","$85<br>for<br>5","0","80","85","5",""
"","","","FIX","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","45","168060","0.0-6.0-1.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","46","170903","0.0-6.0-2.13","","2843","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Kyle T</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5","SELF"
"","","","offerFB","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","47","171156","0.0-6.0-3.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>Kyle T</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5",""
"","","","FIX","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","48","171669","0.0-6.0-1.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","49","173245","0.0-6.0-2.14","","1575","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$60<br>for<br>John R</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3","OTHER"
"","","","offerFB","63ea5b93d1c6d38e1f57dcfa","bdp_sd","Sun Apr 09 2023 20:25:21 GMT-0400 (Eastern Daylight Time)","200646","html-keyboard-response","50","173499","0.0-6.0-3.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>for<br>John R</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br>for<br>yourself","$60<br>for<br>3","0","25","60","3",""
