"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","22","171565","0.0-6.0-2.5","","1753","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Lika b</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","OTHER"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","23","171824","0.0-6.0-3.5","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Lika b</font></div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","24","172336","0.0-6.0-1.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","25","174773","0.0-6.0-2.6","","2434","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>Tani r</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3","OTHER"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","26","175029","0.0-6.0-3.6","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Tani r</font></div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","1","14","25","3",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","27","175536","0.0-6.0-1.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","28","178978","0.0-6.0-2.7","","3441","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Lika b</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4","SELF"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","29","179233","0.0-6.0-3.7","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$19<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Lika b</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$19<br>for<br>yourself","$25<br>for<br>4","0","19","25","4",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","30","179743","0.0-6.0-1.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","31","182509","0.0-6.0-2.8","","2764","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>dori b</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5","SELF"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","32","182774","0.0-6.0-3.8","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>dori b</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28<br>for<br>yourself","$30<br>for<br>5","1","28","30","5",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","33","183277","0.0-6.0-1.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","34","185205","0.0-6.0-2.9","","1927","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Tani r</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3","SELF"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","35","185467","0.0-6.0-3.9","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>Tani r</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$27<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","36","185970","0.0-6.0-1.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","37","187955","0.0-6.0-2.10","","1983","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>dori b</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","0","47","50","5","OTHER"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","38","188219","0.0-6.0-3.10","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>dori b</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","0","47","50","5",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","39","188727","0.0-6.0-1.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","40","190446","0.0-6.0-2.11","","1718","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>dori b</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5","SELF"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","41","190710","0.0-6.0-3.11","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>dori b</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","42","191216","0.0-6.0-1.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","43","193681","0.0-6.0-2.12","","2464","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>Lika b</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4","OTHER"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","44","193940","0.0-6.0-3.12","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$75<br>for<br>Lika b</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$55<br>for<br>yourself","$75<br>for<br>4","0","55","75","4",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","45","194441","0.0-6.0-1.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","46","197904","0.0-6.0-2.13","","3463","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>dori b</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5","SELF"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","47","198169","0.0-6.0-3.13","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>dori b</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$35<br>for<br>5","0","34","35","5",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","48","198678","0.0-6.0-1.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","49","200535","0.0-6.0-2.14","","1855","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Vana r</div></div><div class='cr'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2","SELF"
"","","","offerFB","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","50","200790","0.0-6.0-3.14","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Vana r</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$33<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","1","33","80","2",""
"","","","FIX","63f969ceb2a0b028aa612b33","bdp_sd","Sat Mar 25 2023 20:25:04 GMT-0400 (Eastern Daylight Time)","229483","html-keyboard-response","51","201294","0.0-6.0-1.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
