"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","numBlurs","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"html-keyboard-response","35","452215","0.0-6.0-3.9","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Bryan H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$49<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4",""
"html-keyboard-response","36","452716","0.0-6.0-1.10","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","37","455678","0.0-6.0-2.10","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","2962","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Bryan H</div></div><div class='cr'><div class='vertical-center'>$69<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4","SELF"
"html-keyboard-response","38","455930","0.0-6.0-3.10","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Bryan H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$69<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$69<br>for<br>yourself","$85<br>for<br>4","1","69","85","4",""
"html-keyboard-response","39","456432","0.0-6.0-1.11","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","40","461559","0.0-6.0-2.11","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","5127","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>for<br>Riley P</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3","OTHER"
"html-keyboard-response","41","461810","0.0-6.0-3.11","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>for<br>Riley P</font></div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br>for<br>yourself","$80<br>for<br>3","1","54","80","3",""
"html-keyboard-response","42","462311","0.0-6.0-1.12","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","43","464147","0.0-6.0-2.12","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","1836","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>for<br>Brianna J</div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br>for<br>yourself","$85<br>for<br>1","1","31","85","1","OTHER"
"html-keyboard-response","44","464399","0.0-6.0-3.12","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>for<br>Brianna J</font></div></div><div class='cr'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","1","31","85","1",""
"html-keyboard-response","45","464900","0.0-6.0-1.13","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","46","466145","0.0-6.0-2.13","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","1245","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Bryan H</div></div><div class='cr'><div class='vertical-center'>$40<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4","SELF"
"html-keyboard-response","47","466397","0.0-6.0-3.13","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>for<br>Bryan H</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br>for<br>yourself","$55<br>for<br>4","1","40","55","4",""
"html-keyboard-response","48","466899","0.0-6.0-1.14","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","FIX","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","49","470452","0.0-6.0-2.14","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","3553","","","","offer","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>Riley P</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3","OTHER"
"html-keyboard-response","50","470703","0.0-6.0-3.14","63034df51d918e1e3b97e5ce","bdp_sd","Sun Mar 26 2023 18:25:45 GMT-0400 (Eastern Daylight Time)","521465","","null","","","","offerFB","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>Riley P</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br>for<br>yourself","$25<br>for<br>3","0","14","25","3",""
